Level,Description,2004 Jan,2004 Feb,2004 Mar,2004 Apr,2004 May,2004 Jun,2004 Jul,2004 Aug,2004 Sep,2004 Oct,2004 Nov,2004 Dec,2005 Jan,2005 Feb,2005 Mar,2005 Apr,2005 May,2005 Jun,2005 Jul,2005 Aug,2005 Sep,2005 Oct,2005 Nov,2005 Dec,2006 Jan,2006 Feb,2006 Mar,2006 Apr,2006 May,2006 Jun,2006 Jul,2006 Aug,2006 Sep,2006 Oct,2006 Nov,2006 Dec,2007 Jan,2007 Feb,2007 Mar,2007 Apr,2007 May,2007 Jun,2007 Jul,2007 Aug,2007 Sep,2007 Oct,2007 Nov,2007 Dec,2008 Jan,2008 Feb,2008 Mar,2008 Apr,2008 May,2008 Jun,2008 Jul,2008 Aug,2008 Sep,2008 Oct,2008 Nov,2008 Dec,2009 Jan,2009 Feb,2009 Mar,2009 Apr,2009 May,2009 Jun,2009 Jul,2009 Aug,2009 Sep,2009 Oct,2009 Nov,2009 Dec,2010 Jan,2010 Feb,2010 Mar,2010 Apr,2010 May,2010 Jun,2010 Jul,2010 Aug,2010 Sep,2010 Oct,2010 Nov,2010 Dec,2011 Jan,2011 Feb,2011 Mar,2011 Apr,2011 May,2011 Jun,2011 Jul,2011 Aug,2011 Sep,2011 Oct,2011 Nov,2011 Dec,2012 Jan,2012 Feb,2012 Mar,2012 Apr,2012 May,2012 Jun,2012 Jul,2012 Aug,2012 Sep,2012 Oct,2012 Nov,2012 Dec,2013 Jan,2013 Feb,2013 Mar,2013 Apr,2013 May,2013 Jun,2013 Jul,2013 Aug,2013 Sep,2013 Oct,2013 Nov,2013 Dec,2014 Jan,2014 Feb,2014 Mar,2014 Apr,2014 May,2014 Jun,2014 Jul,2014 Aug,2014 Sep,2014 Oct,2014 Nov,2014 Dec,2015 Jan,2015 Feb,2015 Mar,2015 Apr,2015 May,2015 Jun,2015 Jul,2015 Aug,2015 Sep,2015 Oct,2015 Nov,2015 Dec
3,NSW-Capital Country,211.3947794,152.4169044,78.9386889,210.3089836,199.1087948,150.701365,172.7593325,204.8769927,135.7866572,153.0858299,283.762547,150.6190647,169.1709394,97.3535089,389.1480633,454.7119896,225.1350989,173.1850698,93.222615,95.9802443,104.7672113,159.9291264,193.2205427,118.8289411,217.101828,176.562424,137.066054,174.095705,121.545543,149.834547,113.555518,174.709472,158.610837,164.722033,111.592655,222.668424,204.9059994,97.3845119,155.3996657,236.6125334,242.2181224,173.2647209,113.2788964,146.7209892,181.4811811,150.607137,204.9966771,157.9719897,283.0052707,129.5308986,180.6616012,193.4414775,90.265599,181.8917823,242.7877465,139.5866407,188.8181059,226.5899677,194.5475653,244.2499683,236.6977162,125.6623687,121.7957321,180.4556034,130.8901592,110.2337968,118.0999576,119.8693436,201.838058,260.3670447,234.4882332,188.159684,214.6634173,115.6877897,164.6835275,292.6180078,115.9917155,171.9762036,147.5208339,140.142836,206.3535279,256.0962242,151.0407032,215.1598437,306.6195018,108.5239025,142.8858423,240.790847,168.5314752,217.9813908,195.2224608,107.4080296,116.3573852,170.7445256,312.2459599,216.4403827,240.0256828,187.9344228,193.8303026,300.9132387,166.293943,214.741729,145.2165718,103.5821681,206.3938977,192.3508,241.7310787,272.924792,530.5263234,291.6412144,167.7680988,161.3456929,113.3062027,126.8939318,277.3961767,116.8655817,189.3078863,190.6460384,217.3039456,208.9925624,266.373823,142.4954912,274.4185429,294.7968537,184.6673141,113.9232069,215.1986704,201.6817303,115.1519996,295.5190999,213.5339336,200.0673755,297.7270454,170.8860245,169.0892589,159.2904872,241.6237068,164.3775556,282.7198728,261.2154369,137.511121,253.4304783,311.3210785,227.7822456
3,NSW-Central Coast,994.9227235,405.9865885,189.6296614,544.7119407,350.666445,174.0378016,294.2406628,230.881872,269.6550514,203.3059095,192.4057563,441.8073524,828.8113671,217.4588657,215.6022705,235.268509,157.6185135,191.4494677,131.1888398,269.3994811,178.3793751,285.1760824,277.873818,274.3264674,1136.165989,317.753329,239.706648,447.422239,146.339315,305.904831,285.115412,248.389913,225.656915,333.077095,274.841262,312.10982,1149.7652295,256.3204524,222.3548222,402.9526455,197.8591693,198.2653519,220.1448756,151.6709427,247.0318463,417.0250653,213.1687254,328.1165039,1047.416541,226.0985097,339.1329112,279.0853165,138.7951242,162.8821099,186.5211099,198.5088902,238.5687484,241.9842537,265.5957435,282.3399072,974.2280312,303.5748785,146.9956827,268.7080206,161.2844453,162.6168297,176.5963299,201.4632267,196.246897,254.5288721,241.3727068,449.6496667,684.4917556,235.0106134,217.0400703,262.5002158,165.1471042,136.2709891,358.1787506,181.1620776,231.4781582,202.506395,390.9274892,285.9230629,897.051626,278.5166145,227.1833853,318.6455154,210.121959,185.6126551,231.4705252,194.0063948,161.3282497,281.9445151,143.7941173,435.5244182,836.0268641,261.3264724,202.9796294,209.7362173,240.3952279,159.3318679,227.4935078,287.1276734,173.5383665,468.7133752,193.8448693,286.0101564,699.6619504,178.5737454,650.7920692,518.9984547,168.0280735,250.6109905,220.0803966,178.1534935,212.8101738,292.5026085,219.7886419,389.179122,767.8815976,219.8124997,323.8758562,298.1982459,125.7834277,236.7301111,153.3379877,117.137607,308.150408,252.5350465,229.66549,318.3967444,928.7986253,230.1850345,262.1710201,212.8661292,134.992368,297.016911,120.5926097,254.4455049,253.3710222,252.931108,302.1990073,260.4542152
3,NSW-Central NSW,710.2764733,191.8550467,253.1847548,645.2351273,406.2270765,214.4847164,443.700751,277.8933907,463.0596151,726.225811,274.6923328,450.1900125,800.1436671,334.5157219,442.7708267,458.8644919,369.0852816,335.5188431,436.6830804,348.4862172,418.8937922,359.1792626,397.8443449,490.4671235,779.719499,279.729262,329.656582,409.263646,334.41937,280.327961,393.372686,308.856757,325.637137,518.795582,295.46928,235.900081,866.9987691,209.4255115,272.7599139,542.4111996,413.3271295,449.2150613,448.0302579,312.02612,368.6937763,627.1608976,367.1238608,308.4135047,497.7795065,315.6945193,553.5481117,311.7611074,482.8875896,299.4018311,396.3811815,470.7899247,343.8863793,585.8762179,317.4181162,288.5765172,554.7850481,164.0817685,285.0046928,421.7136421,349.6107023,374.4908875,342.8453218,187.5764276,397.1679931,485.0681777,365.0624888,322.1409998,726.0074205,165.030801,332.1045827,530.4739611,231.7584563,313.6763724,399.2089425,240.7364316,390.6070379,514.7146198,179.6611626,359.8651288,780.3139295,199.008684,277.8910282,601.70013,285.8304582,285.2727252,454.8031868,349.0610348,348.3840619,495.3199584,388.9835032,561.11049,542.362474,350.5809714,347.797628,747.5938149,345.4310284,436.1144841,336.7024537,307.786718,354.2759973,540.9142421,595.5538626,394.8335031,458.1348107,816.0917864,313.1839243,784.4251694,314.460926,326.6583407,327.0461447,276.8108573,376.4577765,593.2881844,269.2258638,192.4695746,541.0654619,257.2245722,330.8950459,426.0470546,330.7016218,342.9079488,447.5793488,375.077056,331.250654,712.5133482,490.6501567,304.853678,516.5638693,187.3367124,335.5946418,545.477943,390.7477848,406.561326,519.5461433,392.5646397,302.5327624,656.3539464,664.7008561,279.7416349
3,NSW-Hunter,1612.7989853,411.7341506,462.6053402,730.3359039,562.4525049,435.9613735,605.7738154,533.0485751,448.4821821,549.8973045,507.6553855,403.6804345,1232.7907791,720.2791632,559.7274953,715.6964539,557.612398,441.2612621,656.8370413,517.0635708,460.5068622,688.866586,442.18289,659.0940907,1673.627931,482.302778,503.856402,852.194139,379.533486,628.227685,648.757989,390.059315,411.188413,650.190118,419.530631,655.944557,1372.5105956,507.4609053,814.2307158,844.6748774,693.0448272,571.6962025,584.3015831,495.4377352,927.7309031,620.6018025,590.2916428,729.9228641,1339.4775676,579.4152151,870.0547269,676.1537545,645.402304,444.0321211,576.3301934,475.5979763,552.0970584,785.5283209,590.6928086,549.7349948,1081.8052118,360.5009617,778.1469278,573.1497818,644.3939367,329.1584662,565.0419297,556.5558759,546.2063113,814.3454889,645.7047402,766.9315742,1118.0801638,499.1480369,602.4048179,675.1439644,454.473598,534.7650334,631.2583646,636.3983001,629.7696008,416.6500416,563.0049523,615.4981167,1358.1050962,588.0752896,704.4096482,736.3951101,563.1740639,610.3843022,450.7995286,427.0845852,590.5004016,581.2372862,563.6427064,871.1493858,1236.0925509,461.5803971,750.3040843,821.4147677,412.528743,447.8728076,656.6645169,539.6876865,560.7393193,631.5852113,754.9829822,876.8989745,977.6368348,519.4636231,543.1645164,865.4244838,541.3419947,395.626849,595.2431297,536.3925655,514.3404267,634.6658035,605.5591029,452.6835329,1438.335866,511.1240314,471.2880447,654.2599634,487.9724803,672.8829721,691.1322067,633.8609818,534.229626,760.1501196,638.3928967,760.6155925,1135.9620765,520.2530241,958.5393859,776.6403919,609.1803583,611.2784341,467.6691958,749.1087796,467.6811597,627.1762672,839.4565388,755.8532524
3,NSW-New England North West,735.5706205,274.9165577,301.0292587,476.2176755,300.5812454,422.8440378,520.3637437,324.2506848,449.7409908,395.8539685,267.9946711,262.3530002,524.3593128,162.3473633,804.624139,288.9103808,367.9844203,307.4880287,288.280294,355.257441,310.5199209,313.3932031,453.6401327,214.5184919,525.995787,312.41397,175.941125,410.47392,276.759319,405.39349,388.893025,413.417677,232.64746,469.17039,298.287445,250.43659,811.1756311,175.1304052,192.1427995,510.3305264,200.1995485,324.547791,367.7315159,203.3181263,181.0015825,408.786601,169.5223252,257.5119256,561.8305998,309.3723884,364.9105816,267.3235502,415.0987555,226.9411823,283.5518801,302.0420165,181.9386586,333.1585811,164.8673941,272.4851991,684.9446717,180.0491497,200.2314464,299.2008816,309.1360722,242.6473765,259.6611652,252.6858304,415.8313466,393.2507725,309.5877838,294.8356074,523.7292514,155.7390869,219.1255208,581.3788462,328.2956461,307.4781328,331.1881312,333.1234217,192.604005,244.4997693,375.2427262,166.3080929,325.4516685,104.9425118,209.9500939,390.0667355,278.268582,338.4605275,294.302283,342.1978488,287.9810459,286.5766144,325.9954892,207.3919966,615.1529497,164.7016223,181.3815808,398.7147101,250.8214344,360.6602606,397.4065521,324.6145195,268.3980864,423.0326961,467.6376687,256.9551864,514.2383425,308.1312109,217.2165941,298.0045409,240.0628646,199.7292248,281.4559123,237.8976641,289.6508545,300.8765488,273.9283222,269.6025683,614.8548831,245.8090499,182.9760658,373.5604861,224.5318782,263.7771273,196.210161,309.6288326,299.4654347,394.2402715,378.4517362,195.9554903,536.105573,190.6861189,257.7163652,452.4426441,302.2092017,335.7740442,243.295663,297.1786171,310.4188079,409.7133818,368.4662596,132.2447854
3,NSW-North Coast NSW,3860.1220225,1027.1881046,1114.6358465,2011.7165016,958.2027461,1045.8759167,1491.7068484,1069.2306003,1246.6736391,1940.0756371,1401.6292416,1148.4529737,3358.4324541,1009.3556948,1625.5585182,1490.629239,932.42472,1017.3205708,1137.2779961,1168.3097066,1082.3511969,1103.1341441,1039.632511,1175.2355647,3372.854572,1011.441665,878.687662,1660.027482,1399.400084,1239.042462,1304.083482,1363.360863,1548.389805,1565.276852,1171.968528,1347.487012,3709.1357924,811.4934079,1232.6499166,1917.9999786,730.0139253,832.6641483,1022.0140747,1005.6948116,1134.7271128,1695.2350478,1330.2075097,1488.1077924,3600.3269958,1183.6656805,1257.7814842,1176.829123,1127.2883895,1027.1650565,1316.402152,828.6677869,907.1338949,1672.6895667,1236.0599474,1185.8728287,3826.1537612,1162.8984456,1170.9138742,1486.0788497,884.4883422,751.5199355,965.6153684,975.9725529,1043.1379672,1643.742935,1406.0774226,1284.8700273,3624.2678524,972.4238367,827.8122376,1514.3048823,927.8954074,728.3084699,1370.9693263,1034.1436641,1254.1014824,1570.1263988,1347.7860244,1139.9812602,3262.1769465,1089.8008066,1249.0741525,1821.259244,1560.5139991,684.1482342,1403.1032982,918.2117184,1209.616713,1321.8389815,1314.7229496,1429.4314566,3787.865557,910.2413146,1039.7652828,1490.8396671,1067.9610529,949.7310746,1313.3711031,1284.9423378,1287.7359727,1581.3009773,1526.9831162,1417.7761908,3470.0794826,1268.3244814,946.4106528,1556.2151868,1038.0158311,837.5857929,1234.8533854,980.0647623,1326.5673127,1610.7918255,1447.3371036,1751.7235225,3572.8972885,887.2233758,1430.8847388,1795.5579913,1198.9111341,1275.6761994,1494.1813182,1262.2037808,1321.2571492,1440.7831732,1012.9278353,1242.3432559,3280.1880269,1286.177216,1265.8455194,1949.92127,1455.6437538,807.1683577,1303.386519,1161.4722908,1370.6944803,1652.0128989,1775.9255238,1223.4888578
3,NSW-Outback NSW,140.0752599,32.6269673,82.4470361,231.1628743,164.0741103,41.6739685,125.554688,125.5598847,374.0523363,218.5818662,57.2869311,897.2339311,66.2646902,64.4036235,58.5182523,129.0055857,90.5498505,51.2033244,228.9571012,78.1243857,157.0729287,54.2685842,102.3466076,67.2042529,91.441723,62.621402,37.254474,82.548938,108.806529,83.234661,215.153579,94.00291,118.735656,116.634863,103.177939,78.068356,72.251766,69.8160081,54.2890445,97.9236935,105.7602883,159.5316278,289.2857207,52.3298285,141.0332563,96.5121706,39.2141516,61.9310902,151.0478725,23.5369604,93.6108944,48.9751638,215.9317989,192.2287287,67.2412244,152.7889457,87.2812795,289.0885825,74.4493521,134.7538753,96.9763583,49.7393331,93.3114655,70.4454809,143.925208,60.8306591,230.3082118,190.4096335,131.3172956,96.2804493,65.2118899,27.6689848,56.2434156,7.0592703,108.3312444,185.5631546,171.0200717,78.5335179,184.6409209,268.6075073,78.6907387,181.7106896,64.6295564,134.0176895,58.0384162,22.7569442,63.9404423,69.8040388,24.1124814,131.3533119,154.8517222,110.815073,200.8580305,140.8840239,35.0105818,62.5197322,76.6516252,18.0184873,31.3738351,122.0287124,51.9488415,44.9160139,110.7727905,124.7317996,136.7560657,100.2359816,66.069674,49.7304932,106.4393843,3.4895867,58.8911027,145.7651016,83.0192155,61.8018554,171.7358571,94.6099624,238.3854835,185.91523,18.1288665,40.0727583,42.1591975,31.3764961,37.5070593,146.7570438,95.5280139,126.771847,148.4144626,243.5513871,192.0445353,95.9078287,393.0914603,60.671135,45.1292391,48.2941463,78.0454695,168.9272585,75.2355751,131.2636895,174.1982888,227.2122354,157.3510198,274.4745762,98.7243459,48.793289
3,NSW-Riverina,145.6449102,94.6423057,132.3437397,227.6214645,106.2996204,229.4746397,247.2973274,86.7436072,223.4718084,323.7044192,132.7872566,235.5808716,242.3868179,109.0440588,441.4832421,169.7179319,200.1276143,194.0285698,171.5979431,184.004473,208.6523106,145.742871,92.7194805,143.4201094,308.062122,85.659878,120.686839,275.626827,110.561533,189.207165,149.219985,95.314998,178.613407,209.318579,86.290656,291.313712,221.2565792,149.4826967,107.6088905,545.438913,117.5879127,83.2273809,181.5198161,60.0785007,160.6693139,327.100352,83.8484194,324.4883869,241.534875,98.545556,121.0785627,180.3092224,116.4918365,163.8877609,99.6037259,105.7261111,164.2334114,176.8980177,109.7320758,166.012737,117.7182846,130.8788511,102.909268,213.2086331,116.7417324,196.4298451,132.3418396,118.7662927,227.0593024,234.0143234,169.7776036,118.4487776,273.4244593,113.653136,116.7325969,167.7660974,105.3760704,142.4969871,237.0859246,262.6828664,211.1048878,191.7854215,134.8425128,190.797926,267.368922,84.7942814,134.2711326,165.3768329,242.0940206,120.7035503,205.8077124,104.9008474,123.5837705,171.6675791,137.9897011,215.3702406,172.2778967,114.1584109,50.8948212,186.9420867,165.5943711,196.1832443,162.8370163,99.289339,139.0033111,181.3581683,122.9933164,185.0842941,164.3495269,367.2640886,216.174021,451.6564615,147.7709015,131.7314642,233.4016726,119.1141654,152.5929555,160.1162788,160.4043815,146.3780284,329.6188393,113.2950017,200.0321421,385.6853946,247.0320987,168.0229767,149.3993193,143.364787,210.2652478,307.9420605,193.6579168,171.6155802,313.1209958,110.9819516,151.5275744,209.148666,294.745617,171.3779208,218.603481,228.5919958,240.3982673,195.9708907,211.3913861,235.6271194
3,NSW-Snowy Mountains,405.8224646,80.0725495,143.2806654,101.7930148,75.8428559,97.3047075,394.7535045,606.597832,339.3320111,433.448567,204.6360279,161.9148232,185.7223016,283.7259968,174.4512447,257.6305825,106.5321459,94.1280533,499.6143011,291.2066236,364.9566319,138.3897821,69.3311866,162.9366445,292.600035,73.672382,106.267139,138.50703,37.620369,145.906581,480.877652,324.564505,379.401609,94.759794,69.155041,96.095987,305.847403,86.4699776,207.8571045,153.0638735,138.2169317,145.0375289,379.1036389,508.0641671,211.3832202,146.8966054,82.1282345,93.7637955,147.1959456,86.4793833,282.0531074,115.1567888,103.6380356,83.5447131,410.430816,540.0103961,147.9589854,97.2715022,115.2429723,206.4635011,389.3309672,42.0570147,57.9610899,148.0965622,56.9126352,120.8664086,406.9579361,532.7767177,160.5747181,132.581334,106.7406296,58.8387408,328.7449693,93.6184765,85.4650588,152.1075539,66.3856823,138.357003,488.2033785,351.2121178,353.9263047,107.337147,119.752361,196.1139384,245.0707512,147.0644109,104.7090782,161.1200825,54.5935148,109.9542744,1241.3541397,341.5431619,168.5071087,130.3816972,114.7654892,149.9474593,313.8834936,85.6749828,81.0418917,219.6196356,78.5728073,117.6515373,383.4815009,443.3589817,374.7039811,96.3767047,260.2804534,97.9811925,296.4511152,61.8932329,115.2521995,189.6593529,70.0401294,156.28303,594.0350163,335.0644204,245.1614345,105.2258141,66.6884546,280.3116139,276.3328837,37.7805658,189.9804713,244.6334737,73.6459765,128.2765669,541.8200084,434.341644,182.5841677,165.3443101,80.9825191,81.0951566,271.4407209,74.8422559,144.2003575,106.392035,67.9176114,179.6877489,445.2656563,450.9464193,330.498381,215.7635386,123.0242933,173.5853776
3,NSW-South Coast,2905.9196569,1069.05777,1100.4005176,1193.454758,522.4222377,502.7101621,658.5111107,670.2477615,633.576782,1177.4880855,515.7542318,726.5883603,3170.2802322,858.1667874,1082.159659,875.51806,517.558189,453.1559309,571.6264144,571.3843419,594.373681,757.3570009,687.9397973,902.8004074,3373.928695,846.266757,839.32127,1252.9509,530.403724,557.155726,717.733799,464.650913,613.463849,1199.337694,678.622072,820.343006,2757.9313285,580.596749,711.9337408,1325.8047233,556.2967862,532.1277029,683.2084717,414.829352,472.3381,685.7385993,494.8854033,937.6863478,3130.3829163,948.268358,970.6956831,1197.5568566,478.2376864,543.5568994,549.9910258,662.7128465,469.4810425,918.0110186,842.6515194,786.774321,2887.5642753,679.9174055,1065.7959175,1138.6506351,559.5278112,418.2324522,355.1383879,482.5364312,423.2215345,928.8772159,650.3761385,808.412789,3137.0323524,876.1528042,623.882152,1001.5071514,421.7967521,444.9195536,581.7999779,445.1668674,558.8152182,776.9392867,567.9207343,937.6734126,3234.4901704,569.209512,746.8681857,1162.2059692,543.4643397,503.5078235,746.7794334,535.1529558,674.645788,647.1181617,576.4854992,764.5902598,3171.9789078,599.1467257,775.9466654,1036.7021836,527.7573327,647.8344134,648.0835521,402.3236656,412.3715291,740.8800335,762.1735381,800.3351698,3556.2035162,738.1234694,728.3127397,1211.1132631,557.5658724,560.7369821,759.1712706,702.8755247,554.6391522,1057.9146843,770.798339,924.5775618,2811.115588,655.2704689,666.7835399,1089.7378573,536.3322847,649.3657912,596.2956392,446.7632809,532.7456358,1060.6729842,721.9889616,927.7110144,2647.0879817,780.3046788,1123.2567631,1028.3974382,745.4437977,751.0369998,517.206208,537.7787636,678.830531,763.1838757,1004.0129084,778.514161
3,NSW-Sydney,2815.223389,1517.9538908,1814.8535882,2324.2634438,1620.9239314,1761.263309,1816.1621775,1578.5465491,1637.0127038,2045.7263834,1625.7608465,1679.950865,2508.7509602,1805.0196703,1588.1867822,1476.1238021,1627.8280563,1386.1522417,1862.9615624,1617.6010965,1597.5890215,1636.7130953,1759.7473111,1851.7774291,3261.499555,1548.865691,1991.724692,2094.606862,1616.283999,1945.022132,1636.159627,1593.088038,1750.333402,2028.535585,1725.10809,1988.639748,3244.4907565,1607.720041,1667.5146908,1818.0299245,1500.9288901,1582.4170213,1990.7874767,1588.6646191,1194.4558877,2648.7311357,1656.9256014,1535.2314417,3149.4909418,1397.4580523,1682.6304285,1922.5163704,1501.6001945,1592.2871664,1976.0675863,1694.8669451,1584.553641,1518.6777971,1555.7503504,1633.8948434,2805.2234605,1255.3835813,1274.6185408,1635.2358442,1670.6167628,1449.1235202,1282.7876085,1181.5069013,1653.3189541,1995.5452544,1765.494055,1484.2119149,2954.7832293,1521.6631054,1512.0587095,1496.7797247,1178.3112238,1604.7532435,1896.3018645,1607.2641275,1747.4247055,2015.533292,1661.3135448,1670.7195349,2764.4519754,1667.7051628,1755.2156423,1768.7807124,1769.5517423,1551.7001624,2233.9927094,1829.1828558,1525.9295514,1704.6436275,1728.9796856,1629.9678546,3003.8186941,1296.6287912,2361.838736,1683.2293426,1545.0220518,1458.9352741,2029.1872912,1360.9450742,1973.2032579,1939.3166674,1606.1844764,1523.7780706,2379.9636701,1382.3896043,1681.5278385,1646.5952518,1816.1274581,1399.6084493,2191.0771501,1682.2800529,1828.2726497,2456.4943012,1896.9183593,1827.8556305,2990.3310105,1347.606955,1790.8005729,1703.8851012,1582.6851477,1791.3842389,1871.1071884,1777.8744703,1649.7431215,1952.9485347,2041.9974067,1750.4762667,2812.7998298,1721.2874225,1891.5009911,1911.9788072,2458.6028927,1771.1525107,1644.5106011,1647.2622681,1962.7666684,1977.3565637,2018.1075341,1512.4851092
3,NSW-The Murray,742.5618252,151.8216904,235.1786466,400.2241914,199.3057414,236.2810039,203.504627,135.3473042,258.9973827,252.3208244,347.1690001,211.0053228,570.8099618,157.73639,456.1821292,248.5955426,337.0465657,187.3265494,337.9720951,91.4843076,196.0327774,157.8174089,165.9014296,208.662525,447.084086,168.718534,255.087452,359.101391,169.69658,262.007365,182.978803,212.349375,254.254033,150.79646,269.981057,166.60514,484.8230292,274.0677087,151.3591729,255.3831926,151.1659956,218.5761464,220.7942595,107.2858091,225.8855894,252.1204786,233.2951842,165.0770813,451.7208951,185.6667476,231.9460887,340.0130133,151.6943398,198.7912369,97.0909253,124.96594,149.2090958,151.4795946,182.9406443,671.6237387,388.1479775,129.5108565,172.029168,363.8048217,220.4846737,113.317275,174.9974812,160.4397925,587.7875576,172.5569973,323.5634488,223.8750055,345.8669859,133.0618453,127.405398,284.3236364,257.4420903,216.7756242,309.0220589,136.2569998,462.4699635,195.7180123,287.3625123,238.6985978,348.62342,130.6790276,183.7630926,231.283709,153.1773564,195.88412,249.4704452,324.9627231,172.6572383,239.3824706,175.579334,114.2613276,262.7815109,165.7102675,195.4904695,265.7251487,226.9311874,149.3409483,159.6929711,147.9539693,143.3138768,173.5451206,306.5986268,274.1374986,392.4355429,203.4599879,93.908965,301.5983278,250.2054355,117.3443792,119.8500019,134.7773283,139.0457051,270.3763081,255.2455043,227.622506,339.2754585,170.592878,215.6616234,246.905985,213.998059,291.3153334,191.5517588,108.6297375,169.9156382,210.866637,160.8942791,130.7019613,405.8956437,155.4965454,194.3523059,252.6209061,160.9146799,179.5065343,171.3231363,102.8105731,211.2041142,226.7726695,236.5198235,323.9326757
3,NT-Alice Springs,96.5158246,13.9844393,39.0317161,37.3990639,30.2906202,112.4430406,174.863198,208.8913115,176.2267464,90.894462,16.2421959,22.8667683,65.9939718,5.8930232,22.1830869,33.683635,154.6149482,62.8631176,157.6938349,201.4808181,192.59306,90.8351195,65.6527743,19.8528288,56.999618,313.195024,25.966621,29.889248,40.435863,148.033545,128.436909,79.761528,226.647802,177.024904,188.309881,31.058765,49.8878527,211.7031302,14.3052582,78.3244196,48.423289,146.3905192,119.3356075,57.5942397,93.8795046,98.145086,107.1200466,86.4866489,45.5764173,30.9945716,16.9824164,39.6943322,101.0325837,119.1060665,211.3364373,147.9293961,81.0622008,200.0351438,67.9863463,16.095417,40.5380163,6.3472982,38.5738882,104.844783,48.2301539,127.7001458,161.1419256,108.3834028,225.6103335,101.1237708,90.4109446,20.1209949,25.7129624,15.4602668,34.6896896,49.3294572,72.5805856,102.3050586,119.3284455,153.5075271,88.4586038,171.1308215,52.2230172,20.8053799,59.4184729,28.0148208,34.1504966,40.7927881,34.6643431,106.3418282,197.3257475,60.9054113,89.677515,55.2987878,30.2946197,21.8367691,109.6916415,33.5268947,107.305751,41.8263439,122.0998166,98.9607046,163.5486825,53.931491,75.7549733,61.9389313,51.0373344,64.3224123,26.3964761,8.0447946,26.1945213,43.5792698,44.1320462,59.0227563,80.1575973,66.709525,91.253285,90.8570324,27.9544203,26.2883884,19.4154694,27.4339769,112.736377,75.300074,79.9733739,182.728236,158.3455479,73.8112792,122.938562,178.7882259,41.4355648,92.3086762,12.6294818,19.9342349,71.0505497,169.9754492,23.8406993,170.2385068,194.745593,145.1610101,156.3665875,128.5368098,42.5703411,103.2547983
3,NT-Barkly,9.1709603,0.0,3.5324724,3.2152885,7.8656073,11.1762757,25.8862123,9.8560545,31.5721194,9.7672094,5.818176,14.6012252,15.3731126,30.5308302,17.7660996,2.6640135,15.0676075,3.6925329,6.360406,27.6645911,32.2821738,6.5540908,4.7651303,5.9169823,13.976414,23.309134,0.0,2.669371,10.305724,9.298453,15.551255,14.500826,12.9699,4.59591,7.45156,10.70271,3.7527411,0.6324943,3.1565401,2.7792568,9.7084662,9.9556762,23.0032821,24.3745882,5.9859721,12.900565,1.2306519,9.4551628,10.0892826,1.0747906,1.5200233,16.473976,26.2561257,11.6247705,40.1620101,22.023316,4.4210172,9.51181,13.7752328,0.0,13.8435811,0.9680527,5.2129499,28.3129496,9.3941144,9.8653142,22.3586847,18.3288522,17.3732855,1.5755488,33.6966379,0.0,42.9424708,1.2341401,0.0,7.690006,8.3227819,14.4681837,38.2642131,34.1835387,63.0866016,21.6185287,63.8617287,1.6568141,0.8859247,2.9063721,7.6373604,7.567208,2.121348,10.9293648,84.302742,65.7028054,7.3463111,19.7808252,6.0426566,0.3074308,8.9899653,0.5395674,10.6039371,62.6607949,1.6170139,8.7596917,26.8493725,46.7074394,12.8239547,30.4759155,4.1654317,10.0123662,4.5854107,9.7862615,7.6347992,80.3063805,17.4541031,10.2849959,20.9948079,45.5510175,9.4608607,11.1752977,5.4185711,3.4613148,0.408582,21.5014097,20.6782944,9.6484191,12.4478134,3.8430617,14.7154147,55.3896903,24.7420327,15.2188452,18.5040164,67.5263046,7.4973686,6.0766284,0.7590878,5.9652664,5.6287026,4.5752605,16.7494333,31.9278693,30.721158,48.3601703,12.9456612,9.4961112
