Level,Description,2000 Jan,2000 Feb,2000 Mar,2000 Apr,2000 May,2000 Jun,2000 Jul,2000 Aug,2000 Sep,2000 Oct,2000 Nov,2000 Dec,2001 Jan,2001 Feb,2001 Mar,2001 Apr,2001 May,2001 Jun,2001 Jul,2001 Aug,2001 Sep,2001 Oct,2001 Nov,2001 Dec,2002 Jan,2002 Feb,2002 Mar,2002 Apr,2002 May,2002 Jun,2002 Jul,2002 Aug,2002 Sep,2002 Oct,2002 Nov,2002 Dec,2003 Jan,2003 Feb,2003 Mar,2003 Apr,2003 May,2003 Jun,2003 Jul,2003 Aug,2003 Sep,2003 Oct,2003 Nov,2003 Dec,2004 Jan,2004 Feb,2004 Mar,2004 Apr,2004 May,2004 Jun,2004 Jul,2004 Aug,2004 Sep,2004 Oct,2004 Nov,2004 Dec,2005 Jan,2005 Feb,2005 Mar,2005 Apr,2005 May,2005 Jun,2005 Jul,2005 Aug,2005 Sep,2005 Oct,2005 Nov,2005 Dec,2006 Jan,2006 Feb,2006 Mar,2006 Apr,2006 May,2006 Jun,2006 Jul,2006 Aug,2006 Sep,2006 Oct,2006 Nov,2006 Dec,2007 Jan,2007 Feb,2007 Mar,2007 Apr,2007 May,2007 Jun,2007 Jul,2007 Aug,2007 Sep,2007 Oct,2007 Nov,2007 Dec,2008 Jan,2008 Feb,2008 Mar,2008 Apr,2008 May,2008 Jun,2008 Jul,2008 Aug,2008 Sep,2008 Oct,2008 Nov,2008 Dec,2009 Jan,2009 Feb,2009 Mar,2009 Apr,2009 May,2009 Jun,2009 Jul,2009 Aug,2009 Sep,2009 Oct,2009 Nov,2009 Dec,2010 Jan,2010 Feb,2010 Mar,2010 Apr,2010 May,2010 Jun,2010 Jul,2010 Aug,2010 Sep,2010 Oct,2010 Nov,2010 Dec,2011 Jan,2011 Feb,2011 Mar,2011 Apr,2011 May,2011 Jun,2011 Jul,2011 Aug,2011 Sep,2011 Oct,2011 Nov,2011 Dec
3,NSW-Capital Country,254.9869557,201.0248804,76.6551641,380.6360055,264.7833878,111.7329416,161.3735266,130.0177894,256.8346747,188.7867667,194.1776119,120.4193,272.5812127,95.4697388,67.6673975,285.7192795,165.5889117,168.5864073,126.0840688,118.1263462,184.2468336,180.7902569,352.5723251,128.0950109,165.2367383,92.7301871,122.4235445,234.2418516,146.7858244,173.9901235,219.2587499,229.5054086,155.0215339,297.4785317,135.3061438,227.9426338,229.7331642,25.8421003,146.4481426,323.3379725,247.4208707,173.5724203,213.1476199,109.321449,233.652226,373.9023267,111.0453873,105.3015124,211.3947794,152.4169044,78.9386889,210.3089836,199.1087948,150.701365,172.7593325,204.8769927,135.7866572,153.0858299,283.762547,150.6190647,169.1709394,97.3535089,389.1480633,454.7119896,225.1350989,173.1850698,93.222615,95.9802443,104.7672113,159.9291264,193.2205427,118.8289411,217.101828,176.562424,137.066054,174.095705,121.545543,149.834547,113.555518,174.709472,158.610837,164.722033,111.592655,222.668424,204.9059994,97.3845119,155.3996657,236.6125334,242.2181224,173.2647209,113.2788964,146.7209892,181.4811811,150.607137,204.9966771,157.9719897,283.0052707,129.5308986,180.6616012,193.4414775,90.265599,181.8917823,242.7877465,139.5866407,188.8181059,226.5899677,194.5475653,244.2499683,236.6977162,125.6623687,121.7957321,180.4556034,130.8901592,110.2337968,118.0999576,119.8693436,201.838058,260.3670447,234.4882332,188.159684,214.6634173,115.6877897,164.6835275,292.6180078,115.9917155,171.9762036,147.5208339,140.142836,206.3535279,256.0962242,151.0407032,215.1598437,306.6195018,108.5239025,142.8858423,240.790847,168.5314752,217.9813908,195.2224608,107.4080296,116.3573852,170.7445256,312.2459599,216.4403827
3,NSW-Central Coast,767.0767753,181.5690291,112.080693,534.6841231,186.4385397,222.8117602,253.6510416,208.5761625,193.3418929,325.8063084,215.2651829,560.7895158,733.2041036,363.4412547,161.6610209,576.3897196,137.9656553,138.2550201,218.9066127,132.8529903,215.9036211,386.9560794,311.5644306,217.2801353,456.5893768,490.1129061,247.6409157,265.5445205,201.7206108,158.4380149,332.3032135,252.9688035,158.8453472,352.1039007,332.663115,540.0970632,729.8840353,371.0461124,285.8656836,501.3778658,160.7389893,351.2907598,323.7128404,256.4543905,254.4938212,250.6304732,245.0579301,380.5757,994.9227235,405.9865885,189.6296614,544.7119407,350.666445,174.0378016,294.2406628,230.881872,269.6550514,203.3059095,192.4057563,441.8073524,828.8113671,217.4588657,215.6022705,235.268509,157.6185135,191.4494677,131.1888398,269.3994811,178.3793751,285.1760824,277.873818,274.3264674,1136.165989,317.753329,239.706648,447.422239,146.339315,305.904831,285.115412,248.389913,225.656915,333.077095,274.841262,312.10982,1149.7652295,256.3204524,222.3548222,402.9526455,197.8591693,198.2653519,220.1448756,151.6709427,247.0318463,417.0250653,213.1687254,328.1165039,1047.416541,226.0985097,339.1329112,279.0853165,138.7951242,162.8821099,186.5211099,198.5088902,238.5687484,241.9842537,265.5957435,282.3399072,974.2280312,303.5748785,146.9956827,268.7080206,161.2844453,162.6168297,176.5963299,201.4632267,196.246897,254.5288721,241.3727068,449.6496667,684.4917556,235.0106134,217.0400703,262.5002158,165.1471042,136.2709891,358.1787506,181.1620776,231.4781582,202.506395,390.9274892,285.9230629,897.051626,278.5166145,227.1833853,318.6455154,210.121959,185.6126551,231.4705252,194.0063948,161.3282497,281.9445151,143.7941173,435.5244182
3,NSW-Central NSW,605.2064519,320.2153089,243.5792411,503.8341616,336.2860167,401.6841101,319.9172842,366.0347551,432.2714013,417.7369868,422.1652154,362.955835,655.5380454,318.7268154,149.0094158,344.3023038,381.243391,429.6777932,370.3276921,377.9807194,537.8012936,577.8617077,281.4147806,380.3380601,525.976504,310.4117036,695.9097616,522.3728807,350.0311264,477.6243989,454.078366,379.4837098,496.9958492,851.0153924,302.6183508,521.0929426,449.8191194,341.3085092,299.823932,619.0492219,389.1306683,372.0591396,519.4941549,446.0976216,406.4341205,724.6593627,319.9950172,319.1740513,710.2764733,191.8550467,253.1847548,645.2351273,406.2270765,214.4847164,443.700751,277.8933907,463.0596151,726.225811,274.6923328,450.1900125,800.1436671,334.5157219,442.7708267,458.8644919,369.0852816,335.5188431,436.6830804,348.4862172,418.8937922,359.1792626,397.8443449,490.4671235,779.719499,279.729262,329.656582,409.263646,334.41937,280.327961,393.372686,308.856757,325.637137,518.795582,295.46928,235.900081,866.9987691,209.4255115,272.7599139,542.4111996,413.3271295,449.2150613,448.0302579,312.02612,368.6937763,627.1608976,367.1238608,308.4135047,497.7795065,315.6945193,553.5481117,311.7611074,482.8875896,299.4018311,396.3811815,470.7899247,343.8863793,585.8762179,317.4181162,288.5765172,554.7850481,164.0817685,285.0046928,421.7136421,349.6107023,374.4908875,342.8453218,187.5764276,397.1679931,485.0681777,365.0624888,322.1409998,726.0074205,165.030801,332.1045827,530.4739611,231.7584563,313.6763724,399.2089425,240.7364316,390.6070379,514.7146198,179.6611626,359.8651288,780.3139295,199.008684,277.8910282,601.70013,285.8304582,285.2727252,454.8031868,349.0610348,348.3840619,495.3199584,388.9835032,561.11049
3,NSW-Hunter,1204.0945145,476.2091484,459.2165152,780.2635033,379.468625,589.6576925,421.0670513,608.9312904,664.3001652,652.1502168,617.5136451,972.0171244,1068.6406598,662.5457535,415.3981976,803.8335986,522.2901909,564.9126604,578.9967293,448.4834502,571.3723851,659.369027,396.2404756,670.0939327,1663.023571,553.5751918,534.1080896,774.0768866,584.1117867,526.0258158,683.0712406,741.569923,416.3127411,820.7444788,510.5086305,673.5410422,1108.2237227,472.6550471,876.2998762,916.6595474,511.9436017,436.9342379,526.9535596,505.6586381,584.6937296,685.3524164,520.6241975,566.1748407,1612.7989853,411.7341506,462.6053402,730.3359039,562.4525049,435.9613735,605.7738154,533.0485751,448.4821821,549.8973045,507.6553855,403.6804345,1232.7907791,720.2791632,559.7274953,715.6964539,557.612398,441.2612621,656.8370413,517.0635708,460.5068622,688.866586,442.18289,659.0940907,1673.627931,482.302778,503.856402,852.194139,379.533486,628.227685,648.757989,390.059315,411.188413,650.190118,419.530631,655.944557,1372.5105956,507.4609053,814.2307158,844.6748774,693.0448272,571.6962025,584.3015831,495.4377352,927.7309031,620.6018025,590.2916428,729.9228641,1339.4775676,579.4152151,870.0547269,676.1537545,645.402304,444.0321211,576.3301934,475.5979763,552.0970584,785.5283209,590.6928086,549.7349948,1081.8052118,360.5009617,778.1469278,573.1497818,644.3939367,329.1584662,565.0419297,556.5558759,546.2063113,814.3454889,645.7047402,766.9315742,1118.0801638,499.1480369,602.4048179,675.1439644,454.473598,534.7650334,631.2583646,636.3983001,629.7696008,416.6500416,563.0049523,615.4981167,1358.1050962,588.0752896,704.4096482,736.3951101,563.1740639,610.3843022,450.7995286,427.0845852,590.5004016,581.2372862,563.6427064,871.1493858
3,NSW-New England North West,573.4101344,244.4970653,392.2509535,290.3710942,223.56191,257.9211473,286.2685521,442.0041703,266.7499149,583.6974291,243.7236167,303.8649055,519.0828391,484.6429737,272.114536,366.8448588,232.4592793,331.9785184,283.9547065,282.1380396,399.8041669,302.9510847,333.3817043,245.9016058,445.1821252,333.2285883,223.2298801,275.483795,303.7296385,379.1194277,404.905524,439.5694491,338.9572184,521.0038661,184.8084895,360.0990565,419.0319502,239.554289,291.8490696,281.6632866,266.6016171,309.9303128,291.4129722,372.5196084,291.8288596,308.620071,194.3045281,188.1469281,735.5706205,274.9165577,301.0292587,476.2176755,300.5812454,422.8440378,520.3637437,324.2506848,449.7409908,395.8539685,267.9946711,262.3530002,524.3593128,162.3473633,804.624139,288.9103808,367.9844203,307.4880287,288.280294,355.257441,310.5199209,313.3932031,453.6401327,214.5184919,525.995787,312.41397,175.941125,410.47392,276.759319,405.39349,388.893025,413.417677,232.64746,469.17039,298.287445,250.43659,811.1756311,175.1304052,192.1427995,510.3305264,200.1995485,324.547791,367.7315159,203.3181263,181.0015825,408.786601,169.5223252,257.5119256,561.8305998,309.3723884,364.9105816,267.3235502,415.0987555,226.9411823,283.5518801,302.0420165,181.9386586,333.1585811,164.8673941,272.4851991,684.9446717,180.0491497,200.2314464,299.2008816,309.1360722,242.6473765,259.6611652,252.6858304,415.8313466,393.2507725,309.5877838,294.8356074,523.7292514,155.7390869,219.1255208,581.3788462,328.2956461,307.4781328,331.1881312,333.1234217,192.604005,244.4997693,375.2427262,166.3080929,325.4516685,104.9425118,209.9500939,390.0667355,278.268582,338.4605275,294.302283,342.1978488,287.9810459,286.5766144,325.9954892,207.3919966
3,NSW-North Coast NSW,3290.8155004,1485.2674702,1381.1984006,1336.4546264,902.4666666,899.4253794,926.0520872,1000.2710884,1479.2016811,1628.3242538,1063.5041922,1432.6428065,3479.7168291,1561.819612,1013.9623966,1667.5945614,876.9116363,956.2445916,1614.5777671,1006.1956477,1511.5981434,1285.4103419,1310.1097167,1263.0857756,3853.3374752,1646.0584909,1208.7156143,2111.3258324,999.4665578,972.4083215,1413.1087802,1235.6069282,1280.354822,1760.418367,1051.6763312,1633.8999637,3787.8389907,1051.6709951,1653.6147531,1653.053642,1009.1807955,1009.5950529,1168.2941045,1439.2107022,1144.0074965,1759.7596254,1532.3226823,1341.9553638,3860.1220225,1027.1881046,1114.6358465,2011.7165016,958.2027461,1045.8759167,1491.7068484,1069.2306003,1246.6736391,1940.0756371,1401.6292416,1148.4529737,3358.4324541,1009.3556948,1625.5585182,1490.629239,932.42472,1017.3205708,1137.2779961,1168.3097066,1082.3511969,1103.1341441,1039.632511,1175.2355647,3372.854572,1011.441665,878.687662,1660.027482,1399.400084,1239.042462,1304.083482,1363.360863,1548.389805,1565.276852,1171.968528,1347.487012,3709.1357924,811.4934079,1232.6499166,1917.9999786,730.0139253,832.6641483,1022.0140747,1005.6948116,1134.7271128,1695.2350478,1330.2075097,1488.1077924,3600.3269958,1183.6656805,1257.7814842,1176.829123,1127.2883895,1027.1650565,1316.402152,828.6677869,907.1338949,1672.6895667,1236.0599474,1185.8728287,3826.1537612,1162.8984456,1170.9138742,1486.0788497,884.4883422,751.5199355,965.6153684,975.9725529,1043.1379672,1643.742935,1406.0774226,1284.8700273,3624.2678524,972.4238367,827.8122376,1514.3048823,927.8954074,728.3084699,1370.9693263,1034.1436641,1254.1014824,1570.1263988,1347.7860244,1139.9812602,3262.1769465,1089.8008066,1249.0741525,1821.259244,1560.5139991,684.1482342,1403.1032982,918.2117184,1209.616713,1321.8389815,1314.7229496,1429.4314566
3,NSW-Outback NSW,53.4257897,136.7268018,39.6873405,66.2451169,147.1842954,37.2286464,138.7280144,89.7964547,354.7312034,111.1141159,124.3197232,29.1773899,69.0259235,61.021069,56.4978866,134.3622077,193.7707141,68.9965931,124.3843937,143.3199942,114.6684249,166.8373007,90.0789798,56.5990613,91.0042251,99.228063,122.294419,106.0426586,115.6504664,119.1165527,176.898869,190.3743006,194.0492762,190.9424466,84.2799029,156.7190757,169.8480664,45.6707554,24.6016742,151.8112714,109.3370018,130.1514953,128.1874816,130.9373961,121.6587661,182.2324515,29.569095,46.4207612,140.0752599,32.6269673,82.4470361,231.1628743,164.0741103,41.6739685,125.554688,125.5598847,374.0523363,218.5818662,57.2869311,897.2339311,66.2646902,64.4036235,58.5182523,129.0055857,90.5498505,51.2033244,228.9571012,78.1243857,157.0729287,54.2685842,102.3466076,67.2042529,91.441723,62.621402,37.254474,82.548938,108.806529,83.234661,215.153579,94.00291,118.735656,116.634863,103.177939,78.068356,72.251766,69.8160081,54.2890445,97.9236935,105.7602883,159.5316278,289.2857207,52.3298285,141.0332563,96.5121706,39.2141516,61.9310902,151.0478725,23.5369604,93.6108944,48.9751638,215.9317989,192.2287287,67.2412244,152.7889457,87.2812795,289.0885825,74.4493521,134.7538753,96.9763583,49.7393331,93.3114655,70.4454809,143.925208,60.8306591,230.3082118,190.4096335,131.3172956,96.2804493,65.2118899,27.6689848,56.2434156,7.0592703,108.3312444,185.5631546,171.0200717,78.5335179,184.6409209,268.6075073,78.6907387,181.7106896,64.6295564,134.0176895,58.0384162,22.7569442,63.9404423,69.8040388,24.1124814,131.3533119,154.8517222,110.815073,200.8580305,140.8840239,35.0105818,62.5197322
3,NSW-Riverina,367.0995551,161.1769799,91.3663127,119.6867049,313.6540999,101.3254943,100.5551328,122.4164583,144.558032,232.2464938,152.6206877,197.8326701,256.2687818,135.5251613,141.5945187,571.7112511,210.2113626,115.9561192,126.0257487,165.8605202,127.3268398,370.5385958,144.3994483,248.4924784,209.8751406,150.7449619,119.7288566,130.459638,154.3603652,215.7990857,300.9967997,141.8134447,151.8218707,255.0187553,209.9332826,217.6723141,416.4492503,97.9808841,364.6390927,209.0276418,292.2359158,169.3148214,236.0907893,172.7674004,162.0099705,398.9133122,97.8422426,183.9037463,145.6449102,94.6423057,132.3437397,227.6214645,106.2996204,229.4746397,247.2973274,86.7436072,223.4718084,323.7044192,132.7872566,235.5808716,242.3868179,109.0440588,441.4832421,169.7179319,200.1276143,194.0285698,171.5979431,184.004473,208.6523106,145.742871,92.7194805,143.4201094,308.062122,85.659878,120.686839,275.626827,110.561533,189.207165,149.219985,95.314998,178.613407,209.318579,86.290656,291.313712,221.2565792,149.4826967,107.6088905,545.438913,117.5879127,83.2273809,181.5198161,60.0785007,160.6693139,327.100352,83.8484194,324.4883869,241.534875,98.545556,121.0785627,180.3092224,116.4918365,163.8877609,99.6037259,105.7261111,164.2334114,176.8980177,109.7320758,166.012737,117.7182846,130.8788511,102.909268,213.2086331,116.7417324,196.4298451,132.3418396,118.7662927,227.0593024,234.0143234,169.7776036,118.4487776,273.4244593,113.653136,116.7325969,167.7660974,105.3760704,142.4969871,237.0859246,262.6828664,211.1048878,191.7854215,134.8425128,190.797926,267.368922,84.7942814,134.2711326,165.3768329,242.0940206,120.7035503,205.8077124,104.9008474,123.5837705,171.6675791,137.9897011,215.3702406
3,NSW-Snowy Mountains,290.1764847,146.4422355,61.4539485,181.9406323,111.7970871,165.2074634,497.9058267,504.5058083,415.4041751,250.915999,129.3401642,125.0889251,268.74452,49.9071608,64.1546074,187.5838267,94.9636368,72.1680208,352.7412856,444.7328202,282.6674606,107.7690887,59.0345787,42.636819,471.1463087,109.4478506,88.0490119,207.5436685,106.5109409,140.5009365,551.9664507,446.3405438,499.8197008,89.3956645,143.4043484,52.0681422,173.0959829,54.4019868,78.5333187,113.1919186,143.7841069,117.1919689,455.6793585,489.9954196,255.9611372,205.0098927,40.4309626,216.6195393,405.8224646,80.0725495,143.2806654,101.7930148,75.8428559,97.3047075,394.7535045,606.597832,339.3320111,433.448567,204.6360279,161.9148232,185.7223016,283.7259968,174.4512447,257.6305825,106.5321459,94.1280533,499.6143011,291.2066236,364.9566319,138.3897821,69.3311866,162.9366445,292.600035,73.672382,106.267139,138.50703,37.620369,145.906581,480.877652,324.564505,379.401609,94.759794,69.155041,96.095987,305.847403,86.4699776,207.8571045,153.0638735,138.2169317,145.0375289,379.1036389,508.0641671,211.3832202,146.8966054,82.1282345,93.7637955,147.1959456,86.4793833,282.0531074,115.1567888,103.6380356,83.5447131,410.430816,540.0103961,147.9589854,97.2715022,115.2429723,206.4635011,389.3309672,42.0570147,57.9610899,148.0965622,56.9126352,120.8664086,406.9579361,532.7767177,160.5747181,132.581334,106.7406296,58.8387408,328.7449693,93.6184765,85.4650588,152.1075539,66.3856823,138.357003,488.2033785,351.2121178,353.9263047,107.337147,119.752361,196.1139384,245.0707512,147.0644109,104.7090782,161.1200825,54.5935148,109.9542744,1241.3541397,341.5431619,168.5071087,130.3816972,114.7654892,149.9474593
3,NSW-South Coast,3171.420564,1169.1902297,1023.4468981,1218.4995149,1882.8648786,357.1594929,603.0773769,322.2257238,673.7213278,794.693094,713.4168627,1045.1028968,2914.2043159,1017.2527677,960.1532878,1639.5322217,702.019869,769.1959741,809.7856606,382.2327644,584.0505401,1044.1329337,701.2230859,687.0161117,2700.1829479,802.2313232,993.6042272,1450.6453442,516.464466,771.8795125,783.4079132,960.4165227,838.579091,1052.3491178,713.6088916,1246.3067345,3458.8741514,848.3110569,1035.4451135,1100.5068452,658.4505869,709.4815888,703.9137911,538.2616656,597.3596038,1029.2558277,705.578698,1055.9660321,2905.9196569,1069.05777,1100.4005176,1193.454758,522.4222377,502.7101621,658.5111107,670.2477615,633.576782,1177.4880855,515.7542318,726.5883603,3170.2802322,858.1667874,1082.159659,875.51806,517.558189,453.1559309,571.6264144,571.3843419,594.373681,757.3570009,687.9397973,902.8004074,3373.928695,846.266757,839.32127,1252.9509,530.403724,557.155726,717.733799,464.650913,613.463849,1199.337694,678.622072,820.343006,2757.9313285,580.596749,711.9337408,1325.8047233,556.2967862,532.1277029,683.2084717,414.829352,472.3381,685.7385993,494.8854033,937.6863478,3130.3829163,948.268358,970.6956831,1197.5568566,478.2376864,543.5568994,549.9910258,662.7128465,469.4810425,918.0110186,842.6515194,786.774321,2887.5642753,679.9174055,1065.7959175,1138.6506351,559.5278112,418.2324522,355.1383879,482.5364312,423.2215345,928.8772159,650.3761385,808.412789,3137.0323524,876.1528042,623.882152,1001.5071514,421.7967521,444.9195536,581.7999779,445.1668674,558.8152182,776.9392867,567.9207343,937.6734126,3234.4901704,569.209512,746.8681857,1162.2059692,543.4643397,503.5078235,746.7794334,535.1529558,674.645788,647.1181617,576.4854992,764.5902598
3,NSW-Sydney,3221.0016546,1512.5763038,1865.8546204,2014.3709899,1765.6375216,1607.4957048,2212.7630205,1690.8072063,3255.0353177,3353.6840182,2580.9424302,2525.6881927,3308.8060133,2079.4873539,1605.9965297,2578.9742041,1889.8019228,1913.2751276,2371.8848164,1907.6843958,1785.3078019,2256.9916282,1960.1406047,1964.0431958,2609.4809127,1269.9080868,1748.0919695,2092.7055609,1777.9652944,1886.2423193,2139.5976305,1659.3503945,2067.9135174,2332.5260648,1717.9496876,1942.5379717,2528.2159492,1789.5235884,1879.3911112,1617.2317905,1984.9462971,1710.5287311,1995.7300349,1542.3905255,1622.0079976,1754.8562467,1636.9631576,2330.288272,2815.223389,1517.9538908,1814.8535882,2324.2634438,1620.9239314,1761.263309,1816.1621775,1578.5465491,1637.0127038,2045.7263834,1625.7608465,1679.950865,2508.7509602,1805.0196703,1588.1867822,1476.1238021,1627.8280563,1386.1522417,1862.9615624,1617.6010965,1597.5890215,1636.7130953,1759.7473111,1851.7774291,3261.499555,1548.865691,1991.724692,2094.606862,1616.283999,1945.022132,1636.159627,1593.088038,1750.333402,2028.535585,1725.10809,1988.639748,3244.4907565,1607.720041,1667.5146908,1818.0299245,1500.9288901,1582.4170213,1990.7874767,1588.6646191,1194.4558877,2648.7311357,1656.9256014,1535.2314417,3149.4909418,1397.4580523,1682.6304285,1922.5163704,1501.6001945,1592.2871664,1976.0675863,1694.8669451,1584.553641,1518.6777971,1555.7503504,1633.8948434,2805.2234605,1255.3835813,1274.6185408,1635.2358442,1670.6167628,1449.1235202,1282.7876085,1181.5069013,1653.3189541,1995.5452544,1765.494055,1484.2119149,2954.7832293,1521.6631054,1512.0587095,1496.7797247,1178.3112238,1604.7532435,1896.3018645,1607.2641275,1747.4247055,2015.533292,1661.3135448,1670.7195349,2764.4519754,1667.7051628,1755.2156423,1768.7807124,1769.5517423,1551.7001624,2233.9927094,1829.1828558,1525.9295514,1704.6436275,1728.9796856,1629.9678546
3,NSW-The Murray,522.2199139,130.3948091,189.3391894,256.6933795,147.231616,182.6977755,126.1412489,137.7370708,280.8825334,267.3040971,258.9057648,407.1869294,589.2652011,222.0733233,177.5533806,277.2098876,273.9516364,368.881869,145.0164929,174.2172512,202.0177,162.6874335,337.5968406,342.4487933,446.7115899,175.0329664,362.4365756,307.735617,271.9245963,212.3349822,174.8314485,405.7902536,313.0440381,306.3034318,218.4489595,374.6353289,566.8202927,286.3504789,160.7251119,371.7365043,284.1942854,127.2701853,169.0291624,222.1120061,255.352717,233.2275114,270.5790845,281.3535381,742.5618252,151.8216904,235.1786466,400.2241914,199.3057414,236.2810039,203.504627,135.3473042,258.9973827,252.3208244,347.1690001,211.0053228,570.8099618,157.73639,456.1821292,248.5955426,337.0465657,187.3265494,337.9720951,91.4843076,196.0327774,157.8174089,165.9014296,208.662525,447.084086,168.718534,255.087452,359.101391,169.69658,262.007365,182.978803,212.349375,254.254033,150.79646,269.981057,166.60514,484.8230292,274.0677087,151.3591729,255.3831926,151.1659956,218.5761464,220.7942595,107.2858091,225.8855894,252.1204786,233.2951842,165.0770813,451.7208951,185.6667476,231.9460887,340.0130133,151.6943398,198.7912369,97.0909253,124.96594,149.2090958,151.4795946,182.9406443,671.6237387,388.1479775,129.5108565,172.029168,363.8048217,220.4846737,113.317275,174.9974812,160.4397925,587.7875576,172.5569973,323.5634488,223.8750055,345.8669859,133.0618453,127.405398,284.3236364,257.4420903,216.7756242,309.0220589,136.2569998,462.4699635,195.7180123,287.3625123,238.6985978,348.62342,130.6790276,183.7630926,231.283709,153.1773564,195.88412,249.4704452,324.9627231,172.6572383,239.3824706,175.579334,114.2613276
3,NT-Alice Springs,36.8820228,14.4281423,78.2010971,49.356176,54.6967864,73.9628923,158.13613,266.0410373,175.8070855,120.021845,173.6912436,96.0727905,171.9431427,23.3652877,53.5576672,202.2624587,47.5118786,98.1698873,165.8254945,211.5962911,61.5640806,150.2157044,56.7811439,19.2962368,11.4729166,22.579981,13.2221458,60.2003689,75.656809,62.2135234,187.3888998,130.3832936,120.5679086,152.9691825,361.6035153,32.3704174,24.7339686,14.4941299,11.685844,105.9344731,140.3087402,66.6639119,175.6981755,75.7174379,80.0183378,124.6386957,16.4998714,69.5127091,96.5158246,13.9844393,39.0317161,37.3990639,30.2906202,112.4430406,174.863198,208.8913115,176.2267464,90.894462,16.2421959,22.8667683,65.9939718,5.8930232,22.1830869,33.683635,154.6149482,62.8631176,157.6938349,201.4808181,192.59306,90.8351195,65.6527743,19.8528288,56.999618,313.195024,25.966621,29.889248,40.435863,148.033545,128.436909,79.761528,226.647802,177.024904,188.309881,31.058765,49.8878527,211.7031302,14.3052582,78.3244196,48.423289,146.3905192,119.3356075,57.5942397,93.8795046,98.145086,107.1200466,86.4866489,45.5764173,30.9945716,16.9824164,39.6943322,101.0325837,119.1060665,211.3364373,147.9293961,81.0622008,200.0351438,67.9863463,16.095417,40.5380163,6.3472982,38.5738882,104.844783,48.2301539,127.7001458,161.1419256,108.3834028,225.6103335,101.1237708,90.4109446,20.1209949,25.7129624,15.4602668,34.6896896,49.3294572,72.5805856,102.3050586,119.3284455,153.5075271,88.4586038,171.1308215,52.2230172,20.8053799,59.4184729,28.0148208,34.1504966,40.7927881,34.6643431,106.3418282,197.3257475,60.9054113,89.677515,55.2987878,30.2946197,21.8367691
3,NT-Barkly,23.1726812,2.3861867,1.1318474,33.7915724,29.5806513,28.7796633,11.0799936,17.8332794,29.6941582,49.4498695,8.2175085,7.222957,23.9355746,3.3638968,0.0,20.3518487,29.2688522,0.0,27.5493256,28.9105183,16.4427064,48.5943655,8.0669238,3.2713353,16.5750469,3.3405648,1.7204484,39.459913,33.2813325,5.0366806,27.7322482,23.0776527,207.1158118,61.44737,23.7552958,9.5968964,7.4343869,10.5137006,11.2829302,42.2982933,28.1086357,10.0548147,34.7242703,23.2851556,40.6071191,29.0446828,6.9808332,21.4515376,9.1709603,0.0,3.5324724,3.2152885,7.8656073,11.1762757,25.8862123,9.8560545,31.5721194,9.7672094,5.818176,14.6012252,15.3731126,30.5308302,17.7660996,2.6640135,15.0676075,3.6925329,6.360406,27.6645911,32.2821738,6.5540908,4.7651303,5.9169823,13.976414,23.309134,0.0,2.669371,10.305724,9.298453,15.551255,14.500826,12.9699,4.59591,7.45156,10.70271,3.7527411,0.6324943,3.1565401,2.7792568,9.7084662,9.9556762,23.0032821,24.3745882,5.9859721,12.900565,1.2306519,9.4551628,10.0892826,1.0747906,1.5200233,16.473976,26.2561257,11.6247705,40.1620101,22.023316,4.4210172,9.51181,13.7752328,0.0,13.8435811,0.9680527,5.2129499,28.3129496,9.3941144,9.8653142,22.3586847,18.3288522,17.3732855,1.5755488,33.6966379,0.0,42.9424708,1.2341401,0.0,7.690006,8.3227819,14.4681837,38.2642131,34.1835387,63.0866016,21.6185287,63.8617287,1.6568141,0.8859247,2.9063721,7.6373604,7.567208,2.121348,10.9293648,84.302742,65.7028054,7.3463111,19.7808252,6.0426566,0.3074308
