"Level","Description","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24"
3,"ACT-Male",4.98767684751486,1.46978746321926,2.19526912853119,0.794237363942301,-1.20250051815637,-1.03401432531822,-3.74791264918879,-0.223849731682023,-8.70606852421888,1.0358260200818,-4.59075820443401,-1.92482222081509,1.42242567081338,2.39993865636691,3.17246001328876,5.7519596247577,7.96743156884309,13.4453083383529,4.81798245910019,-8.75684980812257,-2.96652186076886,-2.38916482888892,2.05059526928481,-2.71594177327555
3,"NSW-Female",-4.88433330783363,-4.8333333333423,-2.8333333333336,-2.8333333333336,-7.8333333333336,-0.833333333333599,-2.8333333333336,-2.8333333333336,8.1666666666664,2.1666666666664,-1.8333333333336,7.1666666666664,0.166666666666401,3.1666666666664,8.1666666666664,-6.8333333333336,-0.833333333333599,7.1666666666664,3.1666666666664,2.1666666666664,-4.8333333333336,8.1666666666664,-1.8333333333336,-6.8333333333336
3,"NSW-Male",-0.0224682878088061,59.4551763077689,-59.5158413033205,-55.4908652194827,-7.15106281487533,68.5756934960036,-36.8490270587099,-36.8816100685435,13.591071587196,48.16877211459,-53.2586693723133,6.97655549277079,19.0460186206474,98.4347980645507,-23.762903799694,-23.4729778701658,7.96362391811817,115.233486860659,55.2789989887933,-13.3191701990309,8.04586381353693,108.16444293741,46.6537310782405,-51.1923323486189
3,"NT-Female",-0.510627324157937,-0.474439388871272,0.762942558628497,1.82590958874084,-0.0831230394763809,-1.01654897049247,-2.61029044072312,-1.45902619576628,3.13787794639319,-0.833022994744473,-1.3884127571525,1.17556946367842,1.91051253067426,-1.05307187355339,0.160851726543346,-3.84692834663984,-1.6125887839644,-0.906617546601288,-1.15475196644626,4.03186427341002,2.13025680508196,-0.296714427139039,1.57398744730787,1.07071263790646
3,"NT-Male",0.014478253630358,14.4782608696351,14.4782608695728,14.4782608695729,14.4782608695729,14.4782608695729,14.4782608695728,14.4782608695729,14.4782608695729,14.4782608695729,14.4782608695728,14.4782608695729,14.4782608695729,14.4782608695729,14.4782608695729,14.4782608695728,14.4782608695729,14.4782608695728,14.4782608695728,14.478260869573,14.4782608695728,14.4782608695728,14.4782608695728,14.4782608695728
3,"QLD-Female",-2.23541522781505,-0.74783599435338,-2.05406734939925,-0.27437041776875,4.11607198786035,-3.31161518623799,4.80429996423192,1.83813841150845,-1.15193559129625,4.97103298030248,9.24256727002347,-10.0032494838022,5.37427395919335,1.93313407733532,-2.69447042561205,7.41504543822697,1.48206819828204,-0.08437908611495,1.12599798505565,-3.76268106529125,5.13645772737715,-4.23700525992783,5.08928696171265,0.603848890256614
3,"QLD-Male",12.228923515323,45.5456918624809,21.7909999669278,-47.710205847723,15.1048239501629,17.3262081577586,-11.3190989662362,-80.0906298551799,0.272542334618265,72.1459820402697,41.4633761223668,-11.8655271915518,27.5079066219796,34.0231000886747,-38.7752731451237,37.3973062677692,-22.579879004109,94.5619178982515,-31.5783710361188,-12.9228493265909,-77.5711136552591,96.3634088733024,-33.5035194097709,-64.2452353795134
3,"SA-Female",-2.40909858748084,-0.0433881643110254,-0.817215340330748,0.472496619708934,2.27765570084458,1.66349045124812,2.795371864858,0.636467136201347,-1.48361962430743,1.1481494580752,2.92298012625304,1.61953998308784,2.07199887784795,1.44703151770629,-0.212973930734613,5.57033348979289,4.45194636098773,-1.76468686086118,4.27972494248849,0.508117633270793,-1.92149347882804,-1.40251022445707,3.25220917737802,0.818535323657855
3,"SA-Male",-0.0115988440134061,-14.2280749425299,-19.5589053299577,-12.6743841851835,-7.98048582207844,-35.461021236688,-6.02940379756694,-9.27911152219701,-22.2330302465109,43.4974736198336,3.61266161245453,31.5566183784953,37.8698345927027,32.0540158484289,2.10613811618794,-38.4890825815817,-0.35120741327944,-12.7150367507887,5.52204022300884,-35.5169751874812,-43.5538244121535,-0.975757466416553,-19.7504423438994,-31.7256664569447
3,"TAS-Female",1.69157908899697,0.963962697201733,0.759471873356208,0.517169524826787,2.92690034188399,-0.128763638998048,1.04910368816911,1.15517936630971,0.184390211836845,0.874444127789786,0.321205977254039,0.195135845631473,0.138913534899675,1.00484080441204,1.03792605807035,0.237642581601058,-0.456615960076597,1.29114139126651,-1.96413768896785,-0.42165456498617,0.111455181346837,-0.97668862773671,-0.330727708989063,-2.83123649297665
3,"TAS-Male",-1.86494684790426,3.87979236572016,4.48377919370358,4.90243364583893,-12.4227182366819,-9.47449734239996,-0.136599299269619,14.7666789406077,-4.92883026646518,10.4176122046183,13.49536581796,-5.89425885017152,11.0390232324198,3.87632428494021,0.704541325038235,1.51343825127537,-10.1305700972171,-3.51818965165597,3.79949256318952,3.61553489666915,-5.90556850118162,-5.62854033667708,-18.2115646836559,-2.7340359187229
3,"VIC-Female",7.04945364304876e-08,-0.227306330974898,-2.29418067422432,3.70983411147614,-12.5412922069856,-9.14514585717785,12.0960930616506,6.55127927783855,-9.97969392620155,8.30710728161796,1.51966995773046,-2.02109418713658,2.55960595219898,-13.4031273708241,12.3241646199713,0.912069761150718,-2.63013456260899,7.31644803831048,5.57260935615636,11.0554662572892,11.3666403883323,-8.73626236659715,8.74980015666057,-5.80243243845183
3,"VIC-Male",-11.3652647994763,-19.2533313495669,1.9778133038817,-4.83008063978605,-4.64014949390094,-30.331872621427,-2.79229491269689,70.0768441555651,11.8334826797955,-36.0441771246797,97.2689304646269,-20.9410516002176,4.50918155373165,-11.4172647856412,13.4706314653299,71.7893145553435,-5.01031350141329,-54.5202309067254,16.8153000551379,-25.8672525781867,-79.0913717433291,55.6956315854204,-8.88415995046216,-33.4322118054024
3,"WA-Female",-2.64698428519993,-2.30609270309496,-4.41545139564306,-4.01705030315509,0.268309650973407,-3.69267104188738,-1.59835181189706,-4.41545139561481,0.803239289948948,2.28860704977174,-1.23416549826142,3.87069630374242,-4.58619472095468,0.0975663256335224,5.48700033653715,1.83329151553207,1.37797598129239,-3.76669287307934,-2.89027658342411,-6.85125727628485,-6.33902730026526,-8.03494543779584,-3.86341436722725,-1.06342217292155
3,"WA-Male",4.76163677376462e-07,18.2827784950005,55.0448407629042,-42.1939045302242,-19.4851673758158,4.82768452367895,29.670723015118,17.5481844884994,19.4089509897804,18.3476851463058,38.4901472668037,47.0393647930432,6.80111154886026,-34.2875341198303,8.44589120170122,40.6608927416999,21.9490087447721,-11.7896703843885,53.3865061359943,62.0221669072166,68.3141957135772,-2.88980897677811,15.1970036434441,-55.8985612928986
4,"ACT-Female-Remanded",0,-0.131981454794667,0.452649165232508,-0.297574879665927,-0.171406089776751,0.471544731734708,0.269285070803866,0.154089633950669,-0.483798714502869,-0.276745258463604,0.413714946415071,0.236655576741692,0.135373134404883,0.649466241596908,0.371513571599681,0.784545884406693,-0.12324606007012,-0.0705003565677575,0.531701013866233,-1.41193929501314,-0.235641339019385,0.437235535759203,-0.321917752217601,-0.184146380554882
4,"ACT-Female-Sentenced",0.508852937860779,0.435994266658748,0.508852937860779,0.290276924254682,0.0706126889789012,0.445324520170203,0.0706126889789012,1.19474818255281,0.56946001374411,1.56946001374411,-0.304099142212402,0.0706126889789012,0.0706126889789012,-1.3040991422124,-0.554675479829797,0.820036351361505,0.194748182552808,-0.179963648638495,-2.6788109734037,-2.3040991422124,-1.05352280459501,1.56946001374411,0.56946001374411,-0.554675479829797
4,"ACT-Male-Remanded",3.52171663557435,2.12650229518606,2.86897102399581,1.48122618675556,1.19699126279065,0.095332348810409,0.304702462719717,1.57020863504168,2.67187575964225,2.36092192410531,1.86559282215303,0.214067090153371,4.27086300258867,0.556837977204836,0.63169216060389,-0.735444523856103,0.202857888857395,-3.08763562059237,-2.78536652069894,1.36258247933547,-1.76401292554488,-2.02574878361727,-3.89462109917442,-3.27578270754783
4,"ACT-Male-Sentenced",2.53873225629377,0.772224255263026,1.10697962955238,0.814455402601354,0.867568857740679,1.34379423354653,0.0374196598524037,-0.026576103096545,-1.33424876069945,-0.588561857470594,0.222418892616005,0.0496000515708204,0.0278354359515731,0.211536584806382,0.493178503947803,0.872761193375823,0.570652742523954,1.43604503165868,0.276830431664123,-0.285155322709926,0.00607082033232587,-0.555914934041724,-1.41042491536682,-1.20625723480154
4,"NSW-Female-Remanded",-4.88433330783361,-4.8333333333422,-2.8333333333336,-2.8333333333336,-7.83333333333358,-0.833333333333599,-2.8333333333336,-2.8333333333336,8.1666666666664,2.1666666666664,-1.8333333333336,7.1666666666664,0.166666666666401,3.1666666666664,8.1666666666664,-6.8333333333336,-0.833333333333599,7.1666666666664,3.1666666666664,2.1666666666664,-4.8333333333336,8.1666666666664,-1.8333333333336,-6.8333333333336
4,"NSW-Female-Sentenced",0,-5.6843418860808e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"NSW-Male-Remanded",-0.00705040551065395,5.3619034143594,-105.541144677552,4.44580631449344,58.7849320952791,10.5646285689911,-88.7799195624609,-14.318396324348,38.4928281945217,-19.3665037406588,9.62094100606646,7.6808504696819,14.2540585695497,2.78699522356715,-8.49165237749958,65.6277099045274,35.0521344734007,24.1569782682986,-11.3994052484056,-7.05888070468336,96.3313049108588,-49.136249274487,37.6316704162628,-92.285292331133
4,"NSW-Male-Sentenced",-0.0154347748921282,-15.4347826087624,-15.434782608696,-15.434782608696,-15.434782608696,-15.434782608696,-15.434782608696,-15.434782608696,-15.434782608696,-15.434782608696,-15.434782608696,-15.434782608696,-15.434782608696,-15.434782608696,-15.434782608696,-15.434782608696,-15.434782608696,-15.434782608696,-15.434782608696,-15.434782608696,-15.434782608696,-15.434782608696,-15.434782608696,-15.434782608696
4,"NT-Female-Remanded",-0.456194235343517,-0.625954746154431,1.09820085743505,2.80929580837663,1.71392627276184,0.1475226671157,-0.911783812649832,-0.0759351603472711,2.40550795825815,0.478107182634677,-0.66299631916881,1.03384358527231,2.60870897587882,0.793370086186359,0.928437436134375,-2.35365617486875,-2.82561839845749,-1.95930054479987,-3.07766407803261,0.802004238856629,0.112853368698882,-2.61430381572403,-1.19361116488031,-1.00114365146471
4,"NT-Female-Sentenced",-1.42143683564568,-0.705904685488222,-0.484304539563466,-0.646607549799285,-0.88701753583273,-0.524485337733104,-1.11619353353491,-1.05138578498784,0.439983540468806,1.24623438782179,0.991668213229557,1.16309079855815,0.744070893512069,0.0284631038889795,-0.178224857426919,0.0473093275994856,0.324130977486837,-0.336745772432777,0.484846887112665,0.267754232722179,1.11563106799158,0.907266980917973,0.810474695051207,0.744545226298959
4,"NT-Male-Remanded",-7.105427357601e-15,7.105427357601e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"NT-Male-Sentenced",0.0102173861956487,10.2173913043918,10.2173913043478,10.2173913043478,10.2173913043479,10.2173913043478,10.2173913043479,10.2173913043478,10.2173913043479,10.2173913043479,10.2173913043478,10.2173913043479,10.2173913043478,10.2173913043479,10.2173913043478,10.2173913043479,10.2173913043479,10.2173913043478,10.2173913043479,10.2173913043478,10.2173913043479,10.2173913043478,10.2173913043479,10.2173913043479
4,"QLD-Female-Remanded",3.9873261314902,1.58149239594968,0.798268753738256,1.36393823203623,1.84256694333627,2.37342011483506,1.83386286663647,1.2507852349389,-0.367886509656884,-0.742114054153703,-0.742114054153703,-1.23815091885332,1.18985669804033,-1.46440915945365,-2.78719004985076,-2.83941451004952,0.1977829686411,-0.0197711952594375,-0.315662049458112,-0.550624366758228,0.77215652363887,-1.15981422855518,-2.26504095505175,-1.647147016555
4,"QLD-Female-Sentenced",-7.92294940765714e-09,0.0958542838659753,-0.427153428968495,2.13576714486049,4.69868771869309,-2.9900740028047,5.1258411476652,0.854306857944209,-2.13576714486049,0.854306857944209,5.1258411476652,-12.814602869163,2.5629205738326,0.427153428972105,-3.41722743177678,5.1258411476652,1.28146028691629,1.28146028691629,1.70861371588839,-2.13576714486049,5.98014800560941,-4.69868771869309,3.84438086074888,1.70861371588839
4,"QLD-Male-Remanded",-12.3042940709271,5.50228808221641,-33.9381199098428,-19.2958701852091,32.0081013324361,8.46451522197071,-21.8102836241519,7.10783856862543,34.1347054605843,71.6438968389036,56.315793893163,18.3232565998145,-17.519967615186,49.7270422683667,-11.2674385358218,-29.9933155669318,18.3302991135066,-10.3114015578153,-11.8486091039723,-40.9262353375318,-3.52524061726569,9.78205317572656,-4.99700960189762,0.646999123990213
4,"QLD-Male-Sentenced",105.18639591266,55.4270007878326,40.8026991697611,34.8290875090215,27.729541627612,8.42280000292749,-9.68554734664713,-15.5576911735152,-8.10539549144005,3.5548052384288,9.42694906529687,42.5490672630867,35.2272471943138,21.6138274841428,1.37931207076326,13.7092717771475,22.7513885742405,14.4998371071551,-15.155616268989,-37.6700290983317,-37.8295124910651,-50.8746410585914,-55.0168188973294,-63.0644558918634
4,"SA-Female-Remanded",-0.000565078829417587,-0.935198639937184,-1.70902581595037,-0.419313855910673,0.612471330615396,0.127201730120539,1.2590831437304,-1.15761288312945,-3.14880399453661,-0.517034912153981,1.25779575602384,0.212146911061858,0.406814507618748,0.0396384456802892,-1.49147135365901,4.54962736507166,3.30234458716492,-2.91428863468399,3.13012316866567,-0.899275438755211,-3.45778219995564,-3.06769459468626,1.32923350894566,-1.36223164297771
4,"SA-Female-Sentenced",-2.41005524702099,-0.629928654814961,-0.629928654814961,-0.629928654814961,0.143445239794616,0.0145495906930222,0.0145495906930222,0.27234088889621,0.143445239794616,0.143445239794616,0.143445239794616,-0.114346058408579,0.143445239794616,-0.114346058408579,-0.243241707510172,-0.501033005713367,-0.372137356611766,-0.372137356611766,-0.372137356611766,-0.114346058408579,0.0145495906930222,0.143445239794616,0.401236537997804,0.659027836200991
4,"SA-Male-Remanded",0.0032992631987554,0.458012756271046,12.5552415990632,1.57317610938117,-2.8484694871608,2.07565669672761,-15.499738541316,-3.7606694370661,0.696941755618582,-2.26851837259881,-20.1247823077185,-1.27389279054046,19.0399500978488,4.82000646133895,14.0956216572148,-21.7264764426864,17.3091479283894,21.5629439189521,-18.1088302132131,-13.4295727491975,20.4471517427247,13.4267703562349,-14.7500165902146,17.3997769453224
4,"SA-Male-Sentenced",0.00378256067642724,6.94116872622749,3.38778869189809,0.426638663507788,5.36178794787304,10.184684431041,1.44820274607468,-4.25871508631269,8.7431422201737,-5.82920938591872,-6.43870430602351,4.20504101176641,11.487785658138,-4.4307302546822,-0.282938946361242,-0.48647473687447,-3.86658199980286,0.214270201897875,5.20622519982044,13.2989313366741,2.94376118548666,-1.64627751058038,-0.90428909867353,-3.95530350323838
4,"TAS-Female-Remanded",1.82076576038526e-13,1.82076576038526e-13,1.82076576038526e-13,1.82076576038526e-13,1.82076576038526e-13,1.82076576038526e-13,1.82076576038526e-13,1.82076576038526e-13,1.82076576038526e-13,1.82076576038526e-13,1.82076576038526e-13,1.82076576038526e-13,1.82076576038526e-13,1.82076576038526e-13,1.82076576038526e-13,1.82076576038526e-13,1.82076576038526e-13,1.82076576038526e-13,1.82076576038526e-13,1.82076576038526e-13,1.82076576038526e-13,1.82076576038526e-13,1.82076576038526e-13,1.82076576038526e-13
4,"TAS-Female-Sentenced",-2.9188085265537,-2.25877252046608,-2.7772288933193,-3.4618670227642,-0.0649770927720361,-2.92570495526799,2.79482402986573,-0.521008612722618,2.67245003973461,1.4905074260183,-3.32014563476773,-0.137465821809194,2.30375185284401,1.14580067910372,-1.19172678575482,4.75832388339019,1.93986863928475,-2.05646917418485,-4.41326079081443,2.99604395641035,7.58198300863629,0.836371698780038,-0.826989902057758,-1.42803073441104
4,"TAS-Male-Remanded",-1.21128375426572,1.29466060908067,5.28670891089521,-1.21677272503486,-4.32816815442564,2.51419646497352,7.78237089999573,1.21422555717395,5.29486398437896,-0.298563012891421,0.527671214255747,-1.56927730322461,-6.18064942175371,-6.29252310677563,7.36782747519619,-4.15867593811097,-7.50537367221112,-1.39249157733646,-4.66924577399469,0.403717716556926,4.54360479144081,-0.912955084424397,0.133003426117966,1.17594198355069
4,"TAS-Male-Sentenced",-0.65451991688775,2.58341793034793,-0.80550050477558,6.11577867161969,-7.32240478308398,-1.29291848672415,-6.39816780111232,4.98541828988618,-8.96878759115253,-3.35906229035254,1.73945532026232,0.888804416071878,6.16150393249183,3.44281977177161,2.90597737146186,4.94769887549938,-4.98961831204917,0.782061873110479,-0.322176146263075,0.286857828280574,-5.6173659072042,-3.28565741207916,-5.27041651242394,-2.64175249773831
4,"VIC-Female-Remanded",-9.96791982288414e-10,0.366137187637165,-1.15346626006772,2.30693252013669,-0.576733130034171,-0.576733130034171,0.576733130034171,-1.15346626006834,-0.576733130034171,0.576733130034171,0.576733130034171,-0.576733130034171,0,1.15346626006834,0,1.15346626006835,-0.576733130034171,0.576733130034171,-0.576733130034171,0,1.73019939010251,-2.30693252013669,1.73019939010252,-0.576733130034171
4,"VIC-Female-Sentenced",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"VIC-Male-Remanded",-11.3742755094272,-15.7826074420427,-17.9272920355384,-11.5479824847762,-11.8830878548479,-15.6168526812835,-13.661330802182,8.79664945574848,1.14392172204907,-15.3411617154259,36.1277316875504,29.8528348382522,-15.0604335180273,-0.549755572478261,0.903551165491194,-27.162807226907,-4.6353522358562,-1.9272686004316,-10.7751591815879,-2.29771953340719,-22.8734697542145,-4.62786299861568,-6.65099876559248,-7.47927949935058
4,"VIC-Male-Sentenced",-0.000378359990918398,-2.90280003901307,15.0816041848702,-2.91599171467396,-6.12395782717431,-4.06648405982423,4.87371857420476,-1.87564148025376,-5.6588046041561,-2.41175683320034,4.72899186575842,2.50805240215914,-5.54147823314497,-3.96668270479222,6.30568247836027,-3.52202790863885,-4.96131895560939,-0.410271745127829,4.19345257382656,4.78478153140122,-1.79897086125266,-4.1281870661951,0.710766256097941,1.43235176759208
4,"WA-Female-Remanded",-2.64698426977386,-1.38780143419356,-0.949593289361616,-4.01705030315509,-2.70242586867217,-2.70242586867217,-3.57884215832745,-0.949593289361616,0.803239289948937,0.803239289948937,1.24144743477657,3.87069630374241,0.3650311451213,-1.38780143418926,-0.949593289361616,4.30890444857005,7.81456960719116,1.67965557960422,2.55607186925949,2.55607186925949,-1.38780143418926,-3.57884215832745,-1.38780143418926,-0.073176999706341
4,"WA-Female-Sentenced",2.84923800109027e-08,0.0436673411596331,-1.7319878412346,-10.1618839672604,4.33454132175109,-1.21877581918191,2.78018635906423,-0.102233410849323,5.58140995269636,0.465967023062433,14.9969325763307,0.341162387074064,-3.23195787193875,-19.6753316091115,0.0731684829942338,4.8735563924792,-1.48850206411308,-4.11929590581147,11.1573585862363,1.84353974333811,7.82131609559909,-11.4231310993186,5.26393608655084,-1.46854071276186
4,"WA-Male-Remanded",5.6843418860808e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"WA-Male-Sentenced",8.66002665134147e-08,6.53112926584208,29.373035733624,-23.5255478751237,-11.0771263865972,-17.9042218820298,18.6728152802978,13.2472643766696,5.60636141472605,5.83252327969899,23.7666743184652,17.6780600170564,9.50964433830859,-38.46074311706,-12.9910818312064,25.1532543319015,41.0680114493257,3.27028596816899,5.13902734453404,47.4879515211778,31.7541422004829,-8.69597415742828,-23.2693653296601,-18.2809447682257
