"Level","Description","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40"
3,"ACT-Male",170.8330000835,175.000000000009,177,185,196,181,179,156,171,167,156,159,167,171,167,152,163,151,156,152,167,185,201,204,210,222,228,231,232,259,268,263,261,234,251,301,321,320,318,315
3,"NSW-Female",670.843087345689,655.392127756606,657.141215511729,631.779443062444,637.026706327813,649.270320613675,661.513934899537,686.875707348823,693.872058369315,681.628444083453,696.495690002,682.502987961015,669.384829797591,648.395776736114,692.997514491753,712.237479798108,727.104725716654,738.473796124955,757.713761431309,758.588305308871,759.462849186432,748.968322655693,764.710112451801,741.097427757639,732.351988982024,692.997514491753,689.499338981507,688.624795103946,653.643040001483,651.89395224636,646.646688980991,659.764847144414,658.015759389291,681.628444083453,693.872058369315,692.122970614192,698.244777757123,733.226532859585,755.964673676186,719.2338308186
3,"NSW-Male",8359.63200941316,8394.33792218168,8469.07303992578,8362.11611712303,8385.71198404721,8536.49862376544,8606.32170019328,8609.10999117263,8866.86977089647,8913.77447535731,8951.74382810374,8981.97896421953,8894.77049734098,9037.93906123662,9071.18348031732,9298.83696446266,9231.63682312607,9463.2514246626,9818.86453153572,9573.55146842882,9649.73082739549,9618.91236166306,9640.43545084585,9371.50453244558,9282.38385101154,9381.54614658725,9348.00193987987,9173.5934114296,9109.08048089458,9112.9167450372,8960.67341818437,8910.26063377881,9090.81529726142,9266.79878665075,9351.83551068134,9476.90109294675,9725.09743781712,10031.3965299579,10267.7213326225,10195.2939560004
3,"NT-Female",24.977255364918,27.3561457455214,29.4903947819699,28.1994437730434,29.2934108467418,31.654809904327,32.5244732681487,35.5163082611149,33.2547011059315,39.8107959814963,42.5947517573991,38.5163736682188,44.0163429237048,43.5433990723585,41.5445507197797,47.7729928088518,48.324930485738,48.0425050388339,55.0701865232808,49.076819409874,48.4901191054545,53.3364485273099,48.260806542977,52.0209694762629,51.5508374907981,52.4306970610274,60.7842631393155,59.051378299035,63.0361704817907,68.4413149925921,79.9837166166181,84.8489251577738,88.9559291665306,100.683630183041,100.440490578854,105.854142745303,110.93676150929,119.70978273356,118.822920147215,116.875983698532
3,"NT-Male",759.257268091509,778.264440396869,808.928440109112,785.975297169713,752.800834424056,799.49349714386,787.355925622092,739.905791683231,806.39437414983,804.403400214804,860.234971005011,850.96580316689,814.504658452805,896.344032349293,868.378308567703,897.585956927392,959.350118482069,1058.29842386233,1060.97427611012,1021.53883416227,1071.75856295424,1056.12174735907,1056.05497149005,1064.07293383381,1101.67847239527,1142.75436083451,1202.99405246209,1231.72559308607,1246.9760044074,1345.9867640023,1354.63134876845,1340.75159810099,1396.77566732759,1455.01870395206,1426.27816280088,1343.78039730132,1445.25600925235,1417.24589853034,1400.2066589804,1447.93097395723
3,"QLD-Female",353.841686413345,358.465995063404,362.444569212129,369.236723049293,376.018306303269,367.815375826893,385.911347273426,412.547190541045,424.983838604827,426.665984766915,451.114734110578,404.706182832193,407.954782564672,407.574220804913,407.287017430039,439.254196047438,449.968609353725,422.385546041612,437.620934485396,411.87785373833,420.442604759181,423.935933898864,451.185090125523,435.875012887684,404.506696037318,396.831534419486,423.87100431463,428.473559710836,423.712784545639,438.833090481429,468.101855328953,484.622821288589,480.577160255653,516.280342332555,564.196112823258,589.506357994631,638.415737369152,670.876258261161,672.048634459896,679.920969901022
3,"QLD-Male",4937.79076532627,4993.52257733852,5024.19289966054,5005.94472861314,4964.66337270594,5125.71171024056,5182.02904492419,5171.94624322739,5314.88925872971,5217.40641964022,5272.24352511729,5067.88450843545,5014.36623883737,5037.4913127642,5114.61839947305,5131.47010156434,5115.04382036612,5187.00049392549,5308.8163611946,5147.18156893259,5110.11152024225,5313.00392117819,5284.01387693095,5112.13039449984,5196.15003683168,5022.90109666772,5091.90038701054,5184.51510826075,5209.20147321133,5225.22646837069,5182.85657662315,5195.00561013774,5227.01551892548,5467.11597042148,5557.33087547358,5751.78945817285,6073.75170093147,6294.54352799497,6510.67138617726,6551.25898497463
3,"SA-Female",91.9101503225971,94.1140842279789,95.4364510416146,100.943713707727,104.187661485965,103.934030152907,103.68524059726,103.68524059726,106.69008237467,111.441292819022,118.69492415208,122.187661485965,124.187661485965,129.192503263375,129.182819708555,129.436451041612,122.924346598087,129.69976592949,133.436451041612,130.68039881985,127.431609264202,128.187661485965,127.182819708555,131.192503263375,130.431609264202,128.182819708555,124.68039881985,128.192503263375,133.441292819022,131.68039881985,138.197345040785,137.68039881985,137.436451041612,137.68524059726,145.197345040785,149.187661485965,151.187661485965,163.7046077069,166.182819708555,172.446134596432
3,"SA-Male",1459.34706831667,1420.052701342,1396.14722358962,1417.91011496312,1442.45960064608,1440.00892465711,1490.40937621621,1526.31797513591,1586.49366974213,1646.07793079565,1712.25904209073,1752.2157716897,1768.56557514593,1786.68133243047,1802.2654628775,1846.6659749111,1842.35407864368,1817.72836054117,1836.77271858795,1850.55104667069,1853.90978456779,1820.35864395957,1833.22469111389,1843.51321642833,1851.88103141348,1888.78864049421,1902.36291412672,1937.43907198977,1949.65025669592,1991.8925879325,2026.28346812759,1984.48779978772,2023.72876686828,2067.19573964724,2121.40813426423,2205.28437006886,2277.09002497987,2341.11247882271,2436.80740320819,2455.05974278088
3,"TAS-Female",34.8983791266916,33.3675287955446,31.9842128888449,33.3675287955446,35.2119500044776,34.2897394000111,36.5952659111773,37.0563712134105,37.761296057403,35.6730553067108,33.8286340977778,34.2897394000111,37.5174765156438,35.2119500044776,36.5952659111773,37.978581817877,34.7508447022443,34.2897394000111,34.7508447022443,38.4396871201102,39.82300302681,34.7508447022443,36.5952659111773,34.7508447022443,35.2119500044776,31.9842128888449,37.5174765156438,37.0563712134105,37.0563712134105,36.1341606089441,35.2119500044776,40.2841083290432,42.1285295379762,36.134160608944,34.2897394000111,33.8286340977778,35.2119500044776,33.3675287955446,32.9064234933114,32.9064234933114
3,"TAS-Male",493.506000299669,495.658191982795,510.710295124212,496.710295124212,480.223239233881,450.546211681673,459.130724247794,497.130724247794,489.811406725683,479.223147610609,512.930891327415,500.676935929202,511.488342654885,494.319317522111,497.838467964601,489.738551504411,475.553704778782,482.869275752206,483.034554336292,480.707743716806,454.873022300893,423.869275752206,431.873022300893,451.969192212395,437.553704778782,433.803913628308,443.546211681407,485.5807660177,476.003746548687,474.611573805304,496.96169911502,447.257701946901,437.034554336292,424.515403893802,414.422980530988,439.5807660177,435.357618407091,443.096169911502,442.450041769905,415.096169911502
3,"VIC-Female",257.746579030646,261.885824345269,256.707355748378,261.637259661624,237.566941864427,213.589933859188,234.825401646107,257.177110353493,239.599672143288,249.142531671742,257.892895866845,252.409148236117,257.850582906091,230.530788445164,246.013627634147,256.412028384617,247.250713596331,261.682566820215,276.943831668111,300.582814814032,324.748830036561,315.095833843141,323.914370997204,319.85912706201,312.964822247112,307.37607233468,331.843901494661,324.971823792671,339.810815549591,316.928639086174,340.589801191103,344.307654412576,339.678273916285,340.347260845633,363.397296093996,403.892541080578,420.307128554357,402.539825294274,403.410927066565,445.732224661809
3,"VIC-Male",3274.10860098229,3336.10689151104,3420.34433189592,3407.8355920132,3344.98574688609,3407.25957503318,3563.15932852903,3752.80623785123,3787.56505895242,3880.28923376511,4044.33353996983,3929.9593011407,3936.40716404474,3938.21142589056,4040.68553972074,4091.95702867858,4033.22369781823,4004.45781628404,4149.8368372489,4151.9633688731,4077.4806748045,4281.57078993073,4323.8291195234,4296.7907666403,4206.59920794867,4282.08838367625,4374.63583132539,4537.46257246733,4439.53880885212,4585.12060453742,4645.5769873245,4629.45404666375,4662.41208925216,5013.87736464707,4986.5227971265,5187.21455113335,5439.29943217509,5599.79861713739,5739.11148860654,6011.88728088921
3,"WA-Female",270.735503784274,275.271044122156,267.317943575348,244.199697743516,238.407564358998,261.358741640208,256.340445629448,273.929261599506,290.523370461788,299.298860358911,340.254380058798,313.498396263518,325.414453087526,276.878836277527,256.349675486542,305.678524975522,325.542082494369,313.871210750614,328.424440358367,379.619941463936,397.903034128609,390.760353853741,397.860889732288,404.168216718475,375.102088874477,370.289583105029,355.102786301629,352.906008070557,388.998201187545,401.696482409619,446.451351201544,427.37021263459,450.486375417607,458.29092620188,449.959126328157,452.981714847264,447.615706148979,493.230302072733,475.668258131677,500.54043671268
3,"WA-Male",3135.90773837399,3206.75265207498,3349.11243500445,3110.0798043799,3205.59557439663,3249.84513752991,3237.3249173232,3370.29592417553,3293.83244607082,3337.46488265921,3472.29444689832,3616.75598656622,3571.64999007268,3419.38936279342,3524.21512293899,3631.28673985847,3675.36923605917,3743.17650841746,3963.5760760455,4394.8252085404,4426.0339762448,4501.72880111196,4425.01534565994,4305.26578670151,4147.16205988325,4332.8605220809,4334.18004630054,4293.22042387877,4461.42964360179,4487.13337120786,4615.84812503097,4479.48919033332,4508.298604766,4563.7705187548,4554.8802419507,4496.33380967954,4527.92408277055,4620.10812012412,4801.61863748805,4809.23373887848
4,"ACT-Female-Remanded",4.93632001048998,3.55897534441479,4.67938044371255,2.99877279476592,4.67938044371255,4.67938044371255,5.79978554301031,7.48039319195694,5.79978554301031,4.67938044371255,4.67938044371255,5.23958299336143,5.23958299336143,8.04059574160582,6.35998809265919,7.48039319195694,7.48039319195694,8.04059574160582,6.35998809265919,4.11917789406367,6.35998809265919,6.35998809265919,8.6007982912547,7.48039319195694,6.35998809265919,6.92019064230807,5.23958299336143,6.35998809265919,4.67938044371255,4.67938044371255,4.11917789406367,4.11917789406367,4.67938044371255,4.67938044371255,5.23958299336143,4.67938044371255,5.79978554301031,5.23958299336143,5.23958299336143,5.23958299336143
4,"ACT-Female-Sentenced",4.99500000321588,5.11830032869096,5.70950372808551,5.10099812081858,7.25034569618867,7.44067375775722,7.76889585474928,4.99596477982059,6.83747372638647,5.4080290918703,5.19623916738703,6.14366458002878,6.37912332129771,7.62744349471669,6.96012477689824,4.51650288547788,6.13406735838252,4.13879077292992,9.2093544763402,7.94167453811211,6.20207839190306,6.73908052436818,7.5444836638442,5.63124444100882,6.12072242931872,6.84783918861183,7.80947607343733,6.02530778232491,4.86703859622243,6.55027327067885,7.01560892327489,8.8560121506577,8.76511089343408,7.5943317781215,7.50501019292526,9.16431084422651,9.3957159415735,8.54494142451708,12.4525737392486,10.5945322084323
4,"ACT-Male-Remanded",64.9350000325,64.9999999999957,66,63,63,60,65,52,58,59,59,62,68,73,79,83,98,102,64,56,66,80,81,71,73,85,87,70,74,94,92,91,86,77,75,89,75,77,92,82
4,"ACT-Male-Sentenced",105.897410307705,109.410256410267,110.410256410256,121.410256410256,132.410256410256,120.410256410256,113.410256410256,103.410256410256,112.410256410256,107.410256410256,96.4102564102564,96.4102564102564,98.4102564102564,97.4102564102564,87.4102564102564,68.4102564102564,64.4102564102564,48.4102564102564,91.4102564102564,95.4102564102564,100.410256410256,104.410256410256,119.410256410256,132.410256410256,136.410256410256,136.410256410256,140.410256410256,160.410256410256,157.410256410256,164.410256410256,175.410256410256,171.410256410256,174.410256410256,156.410256410256,175.410256410256,211.410256410256,245.410256410256,242.410256410256,225.410256410256,232.410256410256
4,"NSW-Female-Remanded",181.818000091,181.999999999961,191,186,172,191,194,202,218,217,209,211,199,199,208,201,208,234,236,222,207,217,217,193,193,192,201,201,193,208,204,216,214,231,227,232,239,262,267,221
4,"NSW-Female-Sentenced",475.541363940876,469.319229877965,462.384076451169,444.484133270214,459.974756800004,453.718006676057,456.796337049831,488.78307432639,474.286553094662,468.535498253422,493.883264833038,469.526942339201,464.814620788868,456.952911632177,479.021844139465,508.019843757813,509.05857704872,519.76002416767,534.432646131189,542.082284593236,548.206032996732,540.304140538977,554.925149622519,553.494691223512,532.554772919039,507.891554470518,490.428053735303,486.980279551553,447.35362598925,441.409256609626,443.217972125286,434.911409711385,438.486839702388,451.354822975314,468.324969908445,461.472331450887,464.959380066073,482.744649679912,492.84312660964,498.328680137006
4,"NSW-Male-Remanded",1970.05288597034,1973.07477340328,1842.23065805747,1858.23954030358,2024.86162766568,1998.96548835434,1926.23358069993,2080.57982999252,2165.99011244234,2160.40940084694,2137.19134571722,2197.76227827748,2347.4800552425,2336.95032370102,2292.55995884094,2362.02943976353,2383.11547352005,2502.95341186624,2428.78269674762,2491.87886063702,2486.15614512937,2525.92790425055,2565.28655189479,2368.19584353613,2491.21595801995,2645.3711735127,2587.00902803401,2517.5535305669,2707.39896933623,2576.66398062108,2430.51225282529,2391.72047073183,2675.91467933319,2661.42757819253,2606.12555695405,2661.37990929491,2792.387057877,2946.44464809273,2815.75760394745,2837.55078290504
4,"NSW-Male-Sentenced",6389.60400391258,6403.2897963162,6478.52244933596,6536.35510184167,6501.13975894464,6525.47934589575,6623.06046738011,6554.76032705229,6657.15376167028,6707.16334125575,6751.17072426849,6784.4623832972,6623.28207944324,6647.4539019981,6696.5896027838,6850.00738301274,6868.16224296939,6896.4539019981,7227.47196288268,7135.03392519643,7181.45280371173,7128.65226673664,7093.13679907207,7108.37647201978,6953.36579414794,6785.32558422514,6762.57264018559,6682.21313076402,6527.05717252101,6554.98303740179,6604.06785039285,6587.78577094961,6526.69137837308,6577.76142533866,6635.5896027838,6738.19616816581,6914.31600463967,6981.88126181251,7254.14637865754,7325.79644882145
4,"NT-Female-Remanded",12.9877955720243,13.4236944411695,12.185132902811,10.7534923065592,11.155381142213,12.3919340384091,13.5044950318523,12.9939923921811,10.6640613017512,11.6347957606465,12.6207890614816,11.5283575500087,10.4841231296184,11.5486824135378,11.5367142141122,14.6595792235252,15.6326500686605,16.0983305387397,16.8426223638244,13.5487918330246,13.5367665782492,15.0953079798613,14.2768795616545,14.4066380937845,12.383007958535,14.5431561410894,18.184094222895,18.8836661099839,20.7827550608246,20.6487338686577,25.7989166367019,28.7850608851256,26.5641089587805,29.6726894679967,28.5531958074441,30.624602582404,34.2230718752088,42.2023689749567,40.2852513154747,42.4963729497913
4,"NT-Female-Sentenced",11.9895347874123,14.0426192392349,17.4666008681547,19.1720043735177,18.2456534971961,18.7824780590353,20.8561271827137,23.8561271827137,24.1720043735177,27.0034254300706,30.2456534971961,30.7824780590353,31.7824780590353,32.2456534971961,32.2456534971961,32.7824780590353,33.7824780590353,33.7088289353569,35.392951744553,37.2456534971961,36.7088289353569,36.7824780590353,38.8561271827137,39.7088289353569,39.2456534971961,39.2456534971961,40.8561271827137,42.7824780590353,42.1720043735177,43.9297763063922,53.2243728011058,57.0983552498393,61.6875482392666,65.0983552498393,69.6875482392666,75.2456534971961,75.2456534971961,76.3193026208746,77.2456534971961,73.4878815643217
4,"NT-Male-Remanded",146.859974428987,153.97435897441,146.97435897435,129.97435897435,131.97435897435,147.97435897435,146.97435897435,164.97435897435,181.97435897435,164.97435897435,181.97435897435,155.97435897435,165.97435897435,205.97435897435,193.97435897435,205.97435897435,219.97435897435,271.97435897435,261.97435897435,237.97435897435,232.97435897435,250.97435897435,232.97435897435,238.97435897435,251.97435897435,274.97435897435,300.97435897435,276.97435897435,260.97435897435,304.97435897435,308.97435897435,308.97435897435,288.97435897435,341.97435897435,322.97435897435,346.97435897435,398.97435897435,453.97435897435,434.97435897435,388.97435897435
4,"NT-Male-Sentenced",612.39782081391,623.820512820409,664.820512820539,659.820512820539,619.820512820539,646.820512820539,653.820512820539,592.820512820539,616.820512820539,645.820512820539,695.820512820539,680.820512820539,653.820512820539,670.820512820539,689.820512820539,709.820512820539,723.820512820539,797.820512820539,788.820512820539,773.820512820539,805.820512820539,814.820512820539,847.820512820539,825.820512820539,858.820512820539,865.820512820539,905.820512820539,944.820512820539,978.820512820539,1024.82051282054,1045.82051282054,1035.82051282054,1084.82051282054,1116.82051282054,1113.82051282054,991.820512820539,1030.82051282054,976.820512820539,1003.82051282054,1034.82051282054
4,"QLD-Female-Remanded",80.9210513215256,83.0512820512909,83.0512820512821,78.051282051282,83.051282051282,82.0512820512821,84.0512820512821,91.051282051282,97.051282051282,110.051282051282,110.051282051282,107.051282051282,98.051282051282,103.051282051282,105.051282051282,111.051282051282,92.051282051282,87.051282051282,91.051282051282,88.051282051282,86.051282051282,98.051282051282,105.051282051282,94.051282051282,85.051282051282,80.051282051282,78.051282051282,95.051282051282,90.051282051282,96.051282051282,103.051282051282,107.051282051282,106.051282051282,120.051282051282,135.051282051282,135.051282051282,151.051282051282,163.051282051282,165.051282051282,165.051282051282
4,"QLD-Female-Sentenced",272.877910709905,277.357322442165,282.722672628722,294.802424557383,294.756928116863,288.362152626512,303.483220027151,321.155499887412,326.642081143447,314.471082087273,338.507827239619,298.99986158666,312.448223598324,306.434317232548,304.047084498446,327.741090764093,360.003196279441,339.87939098551,349.520055671727,328.604800911991,338.555001575412,328.068047020767,345.995475094355,344.47428731065,324.96169823106,322.712678115907,349.841269149972,334.799975890571,336.103761312695,343.618255895289,363.728548549697,375.664867497541,373.935640822618,392.618389967143,422.371922629633,448.384480919008,478.652774768598,498.469993366338,500.121865355631,509.84869748345
4,"QLD-Male-Remanded",999.000000741785,1003.40090323109,1013.63015279309,988.284020372413,994.487414936409,1048.84749648501,1066.87237397101,1108.71631652947,1157.25880598454,1160.26235991111,1200.41486342609,1176.13473388213,1103.99644607343,1188.11696424928,1141.72342438261,1092.7483018686,1094.68433119034,1074.00355392657,1069.01066177971,1011.0355392657,1063.70565474976,1109.7127626029,1099.87237397101,1069.7127626029,1111.82972685218,1098.1382878087,1086.02487748599,1117.42197127923,1102.85105041159,1141.98933822029,1129.71631652947,1105.00710785314,1111.41130949952,1207.14184173527,1221.15250351497,1247.01066177971,1351.08497891015,1439.84394255846,1601.41486342609,1513.41486342609
4,"QLD-Male-Sentenced",3938.23797883418,3973.22343170175,4002.40531584281,4031.82019479979,3981.4236781253,4044.17109570203,4097.27554862295,4055.03084028368,4136.63227019528,4085.75014528427,4061.31315078985,3930.91684964675,3905.70660530198,3829.65548638131,3931.46197612258,4022.00675142175,4055.77927192486,4113.11228173513,4235.84032030931,4195.07209348214,4036.14445282326,4168.79536553094,4174.58345816445,4068.0472492819,4071.3851802169,3950.94223615845,3964.71541444886,4025.01509050367,4104.32590498102,4095.31772531589,4069.16717372351,4091.14812267937,4126.26699560629,4205.07068202132,4300.3977490882,4477.91662081654,4671.54808662857,4837.21528520994,4890.08895857663,5063.04695256584
4,"SA-Female-Remanded",37.962000019,37.9999999999957,39,48,44,41,37,36,41,48,52,52,54,61,59,64,57,59,57,51,50,52,54,51,50,47,37,42,51,56,59,53,51,55,66,61,55,70,67,74
4,"SA-Female-Sentenced",53.9472051546025,55.2051282051327,55.2051282051275,53.2051282051275,59.2051282051275,61.2051282051275,65.2051282051275,66.2051282051275,65.2051282051275,63.2051282051275,67.2051282051275,69.2051282051275,69.2051282051275,68.2051282051275,68.2051282051275,64.2051282051275,62.2051282051275,72.2051282051275,75.2051282051275,77.2051282051275,75.2051282051275,75.2051282051275,71.2051282051275,80.2051282051275,78.2051282051275,79.2051282051275,85.2051282051275,86.2051282051275,82.2051282051275,73.2051282051275,80.2051282051275,82.2051282051275,85.2051282051275,81.2051282051275,80.2051282051275,87.2051282051275,95.2051282051275,96.2051282051275,97.2051282051275,99.2051282051275
4,"SA-Male-Remanded",485.522972210266,488.293821810328,473.22456829338,486.148601038251,508.383674376358,482.104566403917,525.956904203947,534.051488539668,513.209748722401,573.383936680955,576.102985628936,577.892736630695,594.978713494511,597.310797303025,599.215089134525,599.023579071254,596.577773866795,600.569706275105,626.458721545816,635.986079085337,629.217820976293,633.810367069171,665.340267488428,632.303399295571,620.551193571654,651.177518111273,607.700568259105,586.008633445745,590.27407837597,598.200034407761,612.575568436787,607.400628903838,655.292850103081,680.561108632346,687.306208663135,741.027545140285,754.43524250786,768.179845270841,828.277319723959,830.3448416277
4,"SA-Male-Sentenced",973.044038111752,990.437672344937,983.054273911752,970.629371560433,967.140906526662,963.674847141826,958.087015339873,1000.16271723587,1057.25672049711,1051.97756805213,1109.54969063109,1141.38241314883,1165.23899649027,1195.55448461031,1215.08341265062,1253.76806463146,1244.69082395268,1218.9563926079,1247.01654040024,1231.60562317544,1230.24721427914,1210.55682785136,1202.38955721436,1246.05850374899,1237.29108516012,1259.440738017,1303.03624555769,1360.50667477169,1369.06134843805,1380.88384905004,1402.55663538189,1363.96252927044,1397.50559972751,1419.19654815104,1400.66551405626,1440.56650887716,1493.22927917795,1526.57608083283,1565.42365143144,1584.84848593077
4,"TAS-Female-Remanded",9.99000000757219,9.62518384840683,9.02866011971353,9.45287829977948,10.2527613512504,10.4603932158644,10.0561231531073,11.1826304206162,10.995465431701,10.7133152790527,10.7936216065751,10.0030775267931,10.0022067973645,10.0017113592691,10.849545050516,10.326509179852,9.38590315846819,9.8423079614049,10.1696538428664,10.1216822263636,9.80451916790375,9.29428150067658,9.77658264226534,9.27424402802085,8.34843372706257,7.68440140606532,7.49088323303782,7.91759411336132,7.37538407181637,8.68301909458937,8.20713639551774,8.14856746562745,7.82380383898874,7.308113497662,7.22099274953313,6.59299510840693,6.42532255324598,5.73954956158937,5.24768257038542,4.89489361546793
