"Level","Description","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80"
3,"Clerical and Administrative Workers-Part time",244.104826803801,258.846365842255,250.272444845616,247.498107175216,255.620464944328,268.763766185601,273.06863315329,270.297576897453,280.660797364366,289.500933445346,283.956452734469,287.174540721196,295.098314824982,304.458755903753,303.769651627047,295.804209205292,291.210779776277,306.610002885589,303.035915142143,301.450186475151,303.856253613125,307.367786786037,304.412024441227,316.077394371403,304.465431446471,310.238334086777,313.166765334578,315.109194002118,327.994218227209,339.214393011125,325.362172109505,326.15034487629,337.998487018129,360.222637291457,353.675470921696,348.217268264089,353.992536712091,365.757946658276,360.941989642717,360.289921359256,367.880085972811,378.163354497767,377.250489117868,374.344238272502,371.320332991723,391.542702068409,392.440881452556,393.914934549812,389.735678431317,388.629833942422,390.62852343718,391.887099682444,407.35891105178,420.164211629711,416.49653217268,418.109672011661,410.973511908944,424.202749080403,427.504493211073,444.326623506836,445.267823902374,455.837654870571,456.713921470569,443.569339556281,459.742321184746,472.683520650985,474.193162253888,460.63468145307,458.242201018717,451.413546599099,447.756763011218,439.839467505266,446.014645350172,452.382150811307,455.988859919932,472.159629893611,477.875371959522,488.727817246739,489.103315941732,468.914841105928
3,"Community and Personal Service Workers-Full time",238.8366125141,235.617863957125,231.414727665552,243.585497169153,241.206543791668,246.201807828498,252.260338739278,274.324150122956,272.869907954021,267.679091800446,264.391117338092,271.216783259891,275.430405174739,281.795415940212,287.465784353788,295.760415470372,283.016890300246,271.119931401078,274.730701139367,288.66429450736,281.596632113037,283.87495153694,286.321168355211,288.847730383004,285.520522760464,279.777274751133,282.130088037098,283.18807853782,281.018996753567,288.669471796316,297.121337919719,301.266897032689,303.426323400128,304.44073937465,312.324361673633,326.893576882887,324.22320165858,315.260266721668,314.76359596118,336.484014601674,338.459002647694,341.301812657028,343.6768528681,348.923945372755,355.630579958685,356.713454589017,357.216666970573,360.071389511343,359.281446837057,359.89411704149,356.321940839044,360.067679645161,362.349812891026,362.409438069253,354.621737074556,364.139938310218,364.202503308588,374.735817962917,373.716067995657,385.919363564937,382.98254185527,377.404397049605,378.385725245074,389.933881440951,393.311048045674,396.217461701722,390.471578727476,397.026622853283,399.564692436728,404.96555518382,397.994180803548,410.128194914928,416.951075125904,421.151063126359,415.531695579849,428.913732096423,436.01960869295,432.599158486045,432.843178089242,430.295003301638
3,"Community and Personal Service Workers-Part time",143.279245311236,162.753984756193,162.771263120268,166.402664804331,157.323043277856,174.880984229378,171.803279777815,173.171088666327,164.221749406779,188.175226467884,187.510692439287,191.531464493148,178.446871973314,197.990009270779,199.841732099282,206.532360174339,199.482281386338,218.897664159531,216.2616320046,215.330775932446,207.48602217948,226.606450447892,223.899133632788,230.871984457258,224.086239248349,238.434613348274,227.909334965845,225.108223729883,220.936490741184,238.153648417356,236.623926843028,242.7801901494,235.612317858378,258.906599008822,257.417500971569,266.453237802554,260.450988933214,275.219935646207,271.106266401431,276.439132731237,275.794436283692,304.824074196471,306.499051680187,303.681253559252,296.844369334011,315.386445297406,312.148684398435,319.477029868917,310.559366828154,336.927052272743,340.438009489159,339.114122234434,322.258709316066,340.339788146902,350.05328549672,358.351904264173,346.123767951894,362.708479029498,362.582150562521,368.270067184169,359.73719115834,385.525508094893,382.149989047954,384.125146034735,378.988401943496,401.770704959635,401.872485644112,404.080627448788,389.388700697248,410.643414801684,416.280513356307,417.780941256406,401.051574630338,416.357046822375,417.710039234266,428.125746378317,419.075960559219,426.417333506761,430.572001753321,440.728064303659
3,"Labourers-Full time",707.07203316287,706.143332409042,677.749430981002,704.737771078569,709.078852753333,716.871381989653,684.193642527223,719.799192490976,750.627849075259,736.152714043814,722.849390708371,756.204888748246,753.468371934335,750.023178944012,732.687054628605,754.70664608155,735.953460933758,717.924637270533,674.046002400922,677.412509099348,658.03054945779,663.69960117026,626.321236726421,657.494396259053,655.247691232312,641.248981218319,625.151867591795,665.67717638932,655.408205949395,661.085408611415,640.041132301512,657.238901699502,674.707519962745,706.823110315788,669.790041184886,712.232458384145,720.103676326446,695.032954907588,672.535554881362,680.928178004072,668.127374595437,663.143067914355,638.212206668508,682.035130509769,661.034289951142,650.759341485402,627.570669258284,680.767255474786,657.318049807412,657.507368396613,625.002448398752,659.144701358324,664.550917225518,663.505049928892,641.828728243912,662.453560417078,667.397489467608,650.460281643822,629.084894627493,616.804246431435,622.520048825391,627.199814828998,624.550987586023,643.98557777764,640.210339430736,641.32031038875,625.243422000082,631.301992821216,657.828623167106,643.78647587911,649.945807310193,675.781124652424,673.234219643721,673.631297201668,664.707138404184,655.498557984173,678.549302477319,669.966452610344,665.326574411039,662.384445637348
3,"Labourers-Part time",276.571003140881,278.987364191292,276.693734366481,287.692197520725,281.889841358914,289.620327630658,297.103815709766,303.279438744841,292.619786311793,311.7057878546,320.084159168392,336.098169345814,326.846765834107,328.193020670297,328.068853540031,336.077612927148,333.422911351566,341.946320018135,339.939423437481,341.883311572771,332.125599582582,351.746263693261,350.27640263255,352.749534472719,341.927999192166,348.035408433848,341.561786424899,348.85753074967,339.684208697191,360.040241566815,363.645424106012,374.189637659386,359.210240538297,376.753709545296,371.316957930877,378.411782836943,376.475481741632,382.562592125933,381.779385663971,395.787100741167,380.13886583937,382.000045997489,374.613240988481,388.804569707481,384.780415591211,386.87149780036,391.586191336538,395.430037789153,397.805631170849,405.405383405643,407.218332544929,412.380740273713,400.701070779248,415.69199704219,413.120765110405,422.074225953725,400.286082996358,416.39200178236,418.661752161968,427.074919304994,412.652911136424,431.312844048497,428.583272031024,449.916319023092,444.97786577953,448.783511030446,452.174500171207,456.722553131148,443.451479615368,441.710222328618,437.558569187997,439.515151696105,431.640085070115,445.278208752401,443.55727130642,442.799624870117,429.52196965991,432.260626105174,432.947459318071,478.848833338207
3,"Machinery Operators and Drivers-Full time",540.55535053504,540.49613671415,540.448267371929,539.296659884934,555.149178422531,547.022499849655,554.903656257213,549.900189495442,553.35631591276,561.127812365009,557.733013178438,570.629657310842,563.513200494799,553.07279998668,545.709298546298,541.413936545601,533.074472621554,530.232055874795,522.254145979716,513.447115780702,504.898389605623,497.871741073271,491.064463372506,496.740521031743,480.05726930227,494.226679590226,493.730377597739,484.076353077092,508.085869253469,510.564692624172,507.599506124109,515.583366995863,514.930494840049,522.801387369681,520.927822331756,536.217992288402,537.359280753135,515.380425049115,514.97514671277,554.748514411613,563.01912037212,550.620365020254,533.089247837138,528.117224781809,542.41893187328,537.453484483941,529.262218119622,539.747288246376,570.034426476321,548.466714560611,537.354107290481,533.869600919698,537.095131273633,529.447484196023,550.906830065767,533.422406864586,519.026401934237,521.934255788976,531.046626946834,531.406674571163,527.327184230236,530.711635332582,532.009014639508,530.170124639928,539.919376780956,544.007954416797,538.181058258421,523.412809291823,523.45474086115,538.187525400181,546.384091852066,536.895536960894,549.363283152576,540.927182556619,547.759374926994,545.536774002168,545.612510037743,544.749156247967,552.634977323438,578.278168986495
3,"Machinery Operators and Drivers-Part time",45.9487062309188,49.6169174410635,49.1746758987345,51.0848263427417,49.1837582494578,52.8108494558687,52.3520903929301,54.9392504617994,52.679344851958,55.5001183948465,54.4002250262221,56.2104984778869,54.1724288065724,58.0252572861235,57.2576493325758,59.3144666329766,55.9171311882251,58.9120065552968,58.1636773860049,60.1539709562328,57.9366402072805,61.5974788230434,61.0410738687884,64.1092360094449,62.1391305275064,65.6660123633387,64.9626524188336,67.2548138565739,65.6460227258985,70.1095772170536,70.2100062955324,73.6829128193096,71.675650441171,75.1626816365205,75.4926746668175,78.5493616178532,76.3029628688675,79.9573005517251,78.408048299768,79.9950150410823,76.567992857383,79.3561478329437,78.365257495288,80.2497421733439,77.6146531107877,79.8922572107537,78.4782964201844,80.2330126928867,77.0860032506175,80.037596027867,79.9930124888029,81.5105475263334,79.121035465475,83.7888652231985,83.6031658087445,85.6983880250926,83.9289513434797,87.6901047581322,88.0325289883117,92.3777709202118,90.7315387626136,96.060343922654,95.9535716281161,98.134619509191,95.2101436973334,97.9374184362384,96.3768703133337,99.1565250226562,95.0240707276566,96.292164060862,94.482132291515,96.383635678772,93.5705264382866,96.6042298204219,96.0603956468763,97.0337351478538,92.8778005963891,95.2139563110344,94.4130365891781,93.9488815706963
3,"Managers-Full time",774.272477882583,763.857877566403,771.675656485048,777.555977620747,784.483488503073,794.191773616678,804.581059927503,809.678069596616,820.558524425348,820.2274843026,818.583564854245,816.81369240028,835.519712902621,851.936341168584,853.383808103214,854.193411753193,854.414889360361,847.983640167565,842.975075927159,832.503076723744,844.08648695131,826.747165747863,820.765542810475,829.458285174224,828.686404322871,836.031435702476,842.925662123226,851.111655394993,866.242619325633,852.118429522384,853.890769741107,868.044659291537,871.979974547668,845.901201902307,851.683945257682,839.054878369845,858.082979785857,874.119383177545,867.76716619127,885.727387745528,880.984065449231,886.031738872122,890.890540444133,877.944578809586,892.27964158552,875.073021686501,881.868596146477,886.851315282371,899.691366751113,902.75325503288,902.764616582329,921.297006455353,941.558383211033,951.557829639927,930.662066581428,930.5948726345,945.719091039838,949.717322492742,976.116276875721,982.344502766007,1026.64764161559,1028.44252390139,1018.36256799836,993.638652369958,988.584775896095,997.126539129257,1007.55806575628,1005.28207833489,1025.36126870257,1029.88903960983,1023.59937278745,1051.62453235459,1079.6978706436,1115.90464586556,1101.07685939092,1108.1853374365,1105.81410063034,1135.21467093993,1117.44925089358,1135.64353048921
3,"Managers-Part time",109.992282080543,109.387299839249,113.997516619781,115.604460908449,107.990780009215,110.042358531003,114.606909627412,115.349243798291,114.583550089481,120.380087994775,119.847760529474,119.432177362376,124.215799000858,123.024304253099,128.792924624927,122.218944012726,130.002574311854,128.761409908782,128.062109142474,120.421572532957,126.148299071637,123.590605690551,129.354205810185,131.307786717488,130.392995187764,126.603563403677,129.154263486749,131.313664368495,133.175547011702,133.235759316235,132.932741005867,132.235704211258,137.630057200274,132.28618850109,138.450399165423,138.181122211188,137.052054616536,139.503809728056,139.512118138653,99.4761257931838,96.2497285029481,92.5854948117628,91.276464337098,94.8054155696367,88.0501889891179,90.0455616692705,98.8278117651196,97.2180515205975,92.0417963049171,94.4718532032786,94.8081057654907,96.7062842871517,96.0550196208429,94.6025685180305,97.5459808637984,101.482072687067,108.211949636972,102.839450329734,107.118066440195,118.95818472207,125.733964552478,130.564813111069,127.19803799923,117.377179478531,119.886765578174,123.771848351212,128.754616221201,124.166897873336,124.249593907734,128.984943779585,131.717581346743,134.410094315486,141.984563420302,141.847780448083,146.484339948709,142.617802283515,147.306691557611,154.174391304981,153.461213792125,138.924930058686
3,"Professionals-Full time",910.452270133613,917.73911132732,927.796418047734,926.01631706328,924.069870937167,948.080236471627,956.545365570128,959.945423950565,967.248545838843,985.652025032442,1003.37689548185,1010.70482985717,1018.82244195793,1027.54738489929,1033.1878480116,1053.18129481613,1045.16853854502,1050.20038971974,1053.48991142942,1068.15987522415,1047.92044049504,1051.81844174994,1055.74442727118,1064.14080287708,1058.50482684847,1055.36736347362,1048.67763903199,1064.78581017367,1066.13948749577,1077.35087534935,1070.53233951011,1084.80388263814,1095.70257199312,1105.99146356912,1134.66745455076,1149.60852686187,1175.12802014863,1177.81827834495,1168.93948871263,1164.92782800643,1194.85542645518,1187.59177582812,1188.4661889099,1206.30155995737,1222.15346956327,1234.91932694126,1237.94540792762,1245.34289518248,1280.50098768945,1307.3845812004,1298.66196875072,1283.22199965576,1302.94746245751,1320.64969271561,1345.93451273871,1358.18539460244,1363.96145317877,1394.47493826573,1390.40458263221,1379.97260360285,1369.59124554524,1387.92286007976,1409.44764942402,1413.93450449432,1423.07839482064,1446.31807496328,1432.33158503162,1422.25305158572,1444.4598334451,1473.24205493566,1487.73739290944,1469.98014022176,1467.04231817152,1459.88703794263,1492.04153943969,1507.9794361226,1525.69676160102,1566.64555886601,1583.71341899067,1571.69018918208
3,"Professionals-Part time",163.458612603039,193.117253896364,192.074280977622,190.499421860675,170.212916647909,194.480166218804,194.224651666117,191.442784647072,173.297584889622,202.867472787996,213.737922738634,203.811898601435,188.618233153331,225.662339908717,229.578547501518,220.702152768365,202.140214699069,235.864834894687,241.008480269228,234.494920135017,218.636560571255,247.975028844269,255.908005194728,253.887237019526,235.22078093128,254.518627113966,246.164439867322,241.518412140478,224.862751077265,252.411596808433,260.45660204135,253.639983796535,234.553325977325,266.138214519131,271.803656973397,265.536056159296,254.591802376741,287.001803602421,294.266028270734,279.743408174258,260.80352023405,292.487111863289,299.508920931215,295.419897532998,283.161851431413,312.401171496265,322.773595197265,310.859854531512,288.274571281139,319.307700796873,316.253315237695,312.909602357424,301.570281784349,333.289863299008,341.647123476637,338.99071322414,319.884511641351,345.970048557985,366.531569917469,374.029332943887,358.185677049443,384.873870260462,388.706432289335,401.957551530223,376.293746505759,409.728164687177,409.860181667153,411.843403761944,397.025123713547,427.4484898096,439.999455937565,429.906294408085,413.971363113795,448.342680147652,463.71526648624,470.297838412043,443.931977904979,479.708260142984,494.145964330507,480.977428528375
3,"Sales Workers-Full time",689.093653491624,684.052914541917,663.406570581128,674.065417034873,690.35266587766,681.986404220215,669.769566608257,674.105128899299,665.619089564441,673.917882794979,675.463438447513,722.103777575658,722.517708055522,705.707358495061,714.526555940836,717.850929241778,733.026150876752,692.608355963364,660.767518970344,692.352274510837,684.536467958344,681.205865241524,658.171592508725,652.220449960048,676.600088882465,656.412882741916,640.785222941588,646.623657882899,652.857390012166,651.764189139964,663.454564639558,679.580676963795,688.86802130066,715.99023162073,698.421122376172,697.075924276084,701.482338398449,709.279606306855,717.15835521878,697.776133857986,667.636464778354,652.135359760758,637.63389234909,653.071576530347,673.5460043157,667.590847766025,664.622001711222,671.984798341889,669.283384369685,674.376758003434,660.780136528107,685.49361021633,668.219714800587,657.66831736725,637.048853796042,679.244638902477,696.244774470187,661.308726067877,649.717071978929,638.69679470637,650.588813610713,620.224479116028,646.205530450347,674.286200145569,694.867860633411,687.587775297213,671.966794445204,676.478663603074,676.233666067214,664.860440406599,648.582629757944,665.005860355437,694.391532294989,697.397622304672,693.003036104866,720.797698560114,742.308511340039,713.940201873515,697.332583560762,721.125727195261
