Level,Description,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
3,NT-Female,37.8799934387207,40.4978141784668,36.22333908081055,35.937801361083984,40.708221435546875,39.35151290893555,43.245506286621094,44.11937713623047,47.03588104248047,48.81913757324219,46.13368606567383,45.904117584228516,49.4532585144043,47.56462478637695,49.77595138549805,51.422515869140625
3,NT-Male,800.4703369140625,860.0511474609375,826.3316040039062,801.2085571289062,845.906005859375,858.5896606445312,890.5764770507812,917.60009765625,1013.3134765625,1012.40087890625,989.4501342773438,1027.3646240234375,1074.0277099609375,1089.1961669921875,1052.6776123046875,1096.5067138671875
3,QLD-Female,418.2077941894531,433.2015380859375,401.0664367675781,405.9071960449219,399.6189270019531,409.6222229003906,426.0135192871094,433.9280700683594,439.1239013671875,452.6256103515625,437.9278564453125,440.5035095214844,440.6564025878906,459.4388122558594,445.16754150390625,446.26251220703125
3,QLD-Male,5223.14990234375,5299.69677734375,5097.9560546875,5072.59423828125,5036.86865234375,5196.1396484375,5175.40673828125,5213.03076171875,5185.4951171875,5385.42578125,5273.70458984375,5261.68896484375,5215.15234375,5390.439453125,5270.90576171875,5237.16650390625
3,SA-Female,111.91615295410156,118.86255645751953,116.35297393798828,106.80683135986328,117.7146224975586,116.90243530273438,115.4669189453125,108.67880249023438,124.0841293334961,130.35028076171875,125.83953857421875,117.91001892089844,124.12285614013672,128.31143188476562,128.16104125976562,121.69111633300781
3,SA-Male,1607.5384521484375,1682.7735595703125,1700.9656982421875,1733.19482421875,1765.9647216796875,1817.746337890625,1844.25048828125,1848.21435546875,1811.1923828125,1876.1622314453125,1879.9271240234375,1873.4609375,1829.89306640625,1882.985107421875,1877.5986328125,1868.8101806640625
3,TAS-Female,36.275535583496094,32.316349029541016,33.37241744995117,40.82122039794922,35.78989791870117,38.966129302978516,39.12543487548828,36.01906967163086,33.12636184692383,36.587684631347656,40.70583724975586,43.68431854248047,34.559410095214844,35.964786529541016,38.788875579833984,40.54718017578125
3,TAS-Male,478.4732666015625,503.60040283203125,506.25177001953125,539.4869995117188,490.8051452636719,508.43524169921875,487.5176696777344,507.7777099609375,476.07257080078125,482.3310852050781,470.214111328125,466.76593017578125,422.1785583496094,445.6902770996094,459.6203308105469,462.76788330078125
3,VIC-Female,259.50006103515625,261.93084716796875,264.63836669921875,258.85894775390625,241.18568420410156,234.97776794433594,246.55809020996094,264.35833740234375,267.878662109375,284.9397277832031,299.5355224609375,313.5212097167969,317.70947265625,331.9432678222656,341.0716857910156,343.1258850097656
3,VIC-Male,3763.888916015625,3849.185546875,3889.576904296875,3956.50732421875,3836.461669921875,3900.555908203125,3976.73388671875,4023.568115234375,3971.173583984375,4076.291259765625,4148.904296875,4248.416015625,4152.990234375,4255.1005859375,4345.68359375,4414.89794921875
3,WA-Female,284.0396423339844,287.1428527832031,288.0771484375,288.65313720703125,266.6968994140625,253.47549438476562,263.766845703125,283.6338195800781,300.6517333984375,324.7835388183594,343.15484619140625,358.841796875,366.3343200683594,384.7049255371094,398.9287109375,407.5191650390625
3,WA-Male,3245.39208984375,3346.8623046875,3441.59716796875,3480.52197265625,3310.7861328125,3300.09130859375,3385.03271484375,3537.6201171875,3684.475830078125,3900.89013671875,4156.79150390625,4410.15234375,4377.0537109375,4376.853515625,4307.33203125,4192.62841796875
4,ACT-Female-Remanded,4.0835700035095215,4.005449295043945,5.186329364776611,5.074981212615967,6.561723709106445,5.215635776519775,7.147737503051758,7.6969099044799805,9.563551902770996,7.943329811096191,5.08350133895874,8.033143043518066,7.346853733062744,7.941001892089844,6.416089057922363,7.2206339836120605
4,ACT-Female-Sentenced,4.95660924911499,4.034987926483154,6.1672163009643555,7.148964881896973,9.039039611816406,8.002537727355957,3.9495229721069336,4.91440486907959,4.935861110687256,5.5173492431640625,5.867929935455322,6.250136375427246,5.545108318328857,6.03403377532959,5.3879218101501465,4.750275611877441
4,ACT-Male-Remanded,58.108299255371094,57.14041519165039,61.932315826416016,67.47883605957031,71.71736145019531,76.87334442138672,83.01251983642578,93.68765258789062,83.55667877197266,61.570369720458984,55.93031311035156,63.00129318237305,75.1484146118164,74.04988861083984,69.1364974975586,67.3696060180664
4,ACT-Male-Sentenced,105.16645050048828,97.8368148803711,97.31719970703125,100.39533996582031,99.02410888671875,89.97647094726562,74.66030883789062,64.75395965576172,65.33246612548828,88.60896301269531,92.16171264648438,94.09318542480469,99.59111785888672,115.87593078613281,125.07089233398438,126.69288635253906
4,NSW-Female-Remanded,215.56317138671875,207.83224487304688,210.546630859375,198.3138427734375,197.9210205078125,206.5345916748047,198.5613555908203,206.9249267578125,233.7303466796875,227.60049438476562,206.77427673339844,195.1511993408203,208.76995849609375,208.38587951660156,190.70335388183594,182.8806915283203
4,NSW-Female-Sentenced,468.5190734863281,495.19891357421875,471.8955993652344,468.381103515625,446.0833435058594,487.9685363769531,519.2513427734375,533.2386474609375,523.5326538085938,538.0344848632812,554.156005859375,568.4945678710938,552.5204467773438,562.9566650390625,575.6654052734375,578.25537109375
4,NSW-Male-Remanded,2140.85009765625,2165.6689453125,2160.99658203125,2251.349609375,2324.140380859375,2325.790771484375,2308.111572265625,2295.03662109375,2446.0927734375,2466.612060546875,2436.371826171875,2359.242431640625,2474.79052734375,2455.759033203125,2382.91357421875,2293.953857421875
4,NSW-Male-Sentenced,6632.123046875,6745.0361328125,6729.49853515625,6623.52734375,6596.26318359375,6697.9072265625,6843.4697265625,6868.3994140625,6901.07958984375,7103.43994140625,7104.1025390625,7059.1796875,6951.17822265625,7106.92041015625,7098.5908203125,7019.5771484375
4,NT-Female-Remanded,11.360339164733887,12.153799057006836,10.16903018951416,8.681571960449219,11.683334350585938,10.605632781982422,14.407554626464844,14.122060775756836,14.983710289001465,16.839252471923828,14.56421947479248,14.249587059020996,17.921619415283203,16.476316452026367,17.827014923095703,19.9816951751709
4,NT-Female-Sentenced,27.37626838684082,28.649763107299805,30.072690963745117,31.707826614379883,31.299482345581055,30.959074020385742,31.994760513305664,32.35004806518555,32.35298538208008,35.230072021484375,35.88154602050781,35.88131332397461,36.438316345214844,38.25547409057617,38.678226470947266,38.43683624267578
4,NT-Male-Remanded,168.13893127441406,175.71669006347656,170.65594482421875,169.12530517578125,197.3030548095703,200.1253204345703,200.193603515625,203.28146362304688,220.77491760253906,216.6883087158203,204.8472442626953,207.08509826660156,220.34249877929688,226.57662963867188,208.6748046875,214.733154296875
4,NT-Male-Sentenced,637.4238891601562,687.4628295898438,659.3046875,635.3838500976562,667.0463256835938,672.4686889648438,700.3977661132812,729.8916015625,782.7523193359375,796.667236328125,768.7759399414062,801.3334350585938,849.46630859375,855.5511474609375,825.8089599609375,859.007568359375
4,QLD-Female-Remanded,109.2900390625,109.51053619384766,104.82976531982422,99.6124038696289,99.61396789550781,102.88819122314453,105.5744857788086,92.81809997558594,88.8611831665039,90.90274810791016,89.47216033935547,89.89009857177734,97.0565185546875,95.91580200195312,92.03939056396484,89.93953704833984
4,QLD-Female-Sentenced,322.9375,340.9956359863281,317.1737365722656,321.6926574707031,314.9964294433594,319.9613037109375,337.009765625,338.9638671875,334.8815002441406,347.1904296875,336.0529479980469,334.2274475097656,331.9137268066406,348.8906555175781,337.2959289550781,335.60882568359375
4,QLD-Male-Remanded,1128.281494140625,1180.949951171875,1162.5992431640625,1099.1290283203125,1149.78076171875,1145.012451171875,1118.822265625,1057.6060791015625,1079.653076171875,1090.356201171875,1078.0970458984375,1057.8885498046875,1092.3447265625,1103.724853515625,1084.6053466796875,1063.809814453125
4,QLD-Male-Sentenced,4105.84130859375,4172.1689453125,3997.20654296875,3980.475341796875,3954.96875,4105.06103515625,4104.87744140625,4137.9609375,4072.9267578125,4245.2900390625,4147.7666015625,4134.87353515625,4107.32568359375,4256.93701171875,4156.4111328125,4118.44189453125
4,SA-Female-Remanded,48.299835205078125,50.44634246826172,50.304378509521484,53.42439270019531,57.59611511230469,57.131874084472656,60.644561767578125,60.50074005126953,58.10746765136719,49.33205795288086,45.366153717041016,49.21897506713867,56.797550201416016,54.665283203125,50.46696853637695,47.26749038696289
4,SA-Female-Sentenced,63.13584899902344,67.69141387939453,69.21854400634766,71.37124633789062,68.13396453857422,68.92399597167969,69.15139770507812,69.57221984863281,66.57513427734375,72.72496032714844,75.1357192993164,76.55643463134766,76.18965148925781,79.91838073730469,80.18203735351562,78.97686004638672
4,SA-Male-Remanded,545.8179931640625,581.6466064453125,571.0614624023438,545.1943359375,573.3522338867188,579.3006591796875,595.6705932617188,569.4765014648438,594.447998046875,634.3500366210938,633.3441162109375,610.3460083007812,624.2769775390625,657.645751953125,655.8023681640625,631.8310546875
4,SA-Male-Sentenced,1039.968994140625,1079.26123046875,1098.9134521484375,1145.185302734375,1142.175537109375,1188.16162109375,1218.1495361328125,1235.60205078125,1198.958740234375,1213.490234375,1229.924072265625,1242.2052001953125,1208.704833984375,1220.75830078125,1230.29296875,1244.0545654296875
4,TAS-Female-Remanded,9.799696922302246,10.759766578674316,7.913943290710449,9.844807624816895,9.709270477294922,12.817585945129395,8.562499046325684,6.724977016448975,10.86350154876709,10.986957550048828,9.800151824951172,8.701339721679688,7.683403015136719,11.038137435913086,7.793954372406006,5.63026237487793
4,TAS-Female-Sentenced,26.23727035522461,21.192502975463867,24.9954833984375,29.866470336914062,25.096851348876953,24.472820281982422,29.718914031982422,25.188373565673828,21.59363555908203,23.66263771057129,32.55916976928711,34.47162628173828,25.47246551513672,26.281763076782227,26.114055633544922,29.53582191467285
4,TAS-Male-Remanded,101.14064025878906,116.12844848632812,108.11180114746094,105.96324157714844,106.66246032714844,107.70645904541016,106.19959259033203,102.01234436035156,94.50565338134766,107.3863754272461,101.56838989257812,87.2981185913086,80.2282943725586,93.29680633544922,93.59002685546875,87.28911590576172
4,TAS-Male-Sentenced,369.9747009277344,391.0683898925781,393.1703796386719,419.7462463378906,383.44635009765625,397.4102478027344,379.5945129394531,400.4017639160156,378.80596923828125,382.3132629394531,371.9136657714844,371.61419677734375,332.2457275390625,351.10198974609375,365.2079162597656,365.8165588378906
4,VIC-Female-Remanded,50.73514938354492,52.92658233642578,52.852027893066406,48.1354866027832,47.45958709716797,51.76107406616211,50.77005386352539,54.089332580566406,69.50511932373047,76.73432159423828,75.90059661865234,71.55843353271484,66.27397155761719,67.54373168945312,65.36248779296875,63.79883575439453
4,VIC-Female-Sentenced,192.83729553222656,199.55233764648438,199.02305603027344,203.61878967285156,188.0175018310547,182.11416625976562,183.36268615722656,187.3209686279297,197.92041015625,218.29278564453125,229.59901428222656,234.74404907226562,236.31307983398438,252.31382751464844,250.81234741210938,254.74830627441406
4,VIC-Male-Remanded,707.8646240234375,746.3944091796875,756.3609619140625,778.226806640625,786.7042846679688,801.6346435546875,806.5506591796875,790.29296875,782.7723388671875,808.3792724609375,811.7777709960938,815.517578125,785.75830078125,816.3868408203125,821.7647094726562,813.9154663085938
4,VIC-Male-Sentenced,3082.584228515625,3151.807373046875,3182.222900390625,3248.22021484375,3150.443603515625,3213.646240234375,3287.70556640625,3326.822265625,3220.66259765625,3291.324462890625,3368.240234375,3429.8544921875,3367.731201171875,3444.866455078125,3508.6591796875,3562.8486328125
4,WA-Female-Remanded,66.18746948242188,66.13401794433594,60.88565444946289,53.41167449951172,62.31040573120117,59.443416595458984,62.78681564331055,69.76669311523438,76.6924057006836,79.31119537353516,73.37736511230469,68.80156707763672,73.8638687133789,76.8984603881836,75.38995361328125,82.83131408691406
4,WA-Female-Sentenced,208.4149169921875,227.08326721191406,244.51834106445312,252.12371826171875,235.0807342529297,212.22076416015625,214.16140747070312,223.43495178222656,233.98526000976562,257.3971252441406,283.71600341796875,305.91900634765625,306.4142761230469,302.0419616699219,292.614990234375,282.65557861328125
4,WA-Male-Remanded,570.454833984375,608.9346923828125,588.8784790039062,573.6517944335938,605.8209228515625,617.5283203125,633.8052368164062,648.2363891601562,727.8221435546875,744.2760009765625,701.6050415039062,740.2454223632812,784.9976196289062,793.23193359375,764.2582397460938,797.9999389648438
4,WA-Male-Sentenced,2699.364990234375,2790.462890625,2848.824462890625,2881.22509765625,2749.708251953125,2742.186767578125,2805.603271484375,2922.74365234375,3009.179443359375,3204.98486328125,3436.37744140625,3636.85595703125,3592.574951171875,3513.760498046875,3422.274169921875,3318.137451171875
5,ACT-Female-Remanded-ATSI,0.3706332743167877,1.2150828838348389,1.1828378438949585,1.198503851890564,1.4178401231765747,1.9839190244674683,2.504373550415039,1.9838786125183105,1.8486037254333496,2.1283316612243652,1.5493037700653076,1.7705717086791992,1.6694352626800537,1.192123532295227,1.541565179824829,2.1689982414245605
5,ACT-Female-Remanded-Non-ATSI,4.102636814117432,3.7161495685577393,4.483035564422607,4.501433372497559,6.565100193023682,4.893344879150391,6.296258449554443,6.887801647186279,8.090415954589844,7.0871429443359375,4.108932018280029,6.485615253448486,5.9966721534729,6.50582218170166,4.601109504699707,5.015091896057129
5,ACT-Female-Sentenced-ATSI,-0.0001925058022607118,0.009599525481462479,0.0038100755773484707,0.05626309663057327,-0.05906502157449722,0.18057507276535034,0.11635936051607132,0.2221546322107315,0.736440896987915,0.5699158906936646,0.3353844881057739,0.3966236710548401,0.42116841673851013,0.6666488647460938,0.5878862142562866,0.5571393370628357
5,ACT-Female-Sentenced-Non-ATSI,5.0323076248168945,4.072534561157227,6.225647926330566,7.081778049468994,7.941113471984863,6.772843837738037,2.705836296081543,3.8120617866516113,4.615803241729736,8.46580982208252,8.359187126159668,5.223645210266113,5.879990577697754,5.458506107330322,4.594595432281494,6.1620025634765625
5,ACT-Male-Remanded-ATSI,6.40261173248291,8.955147743225098,6.58803129196167,6.112359523773193,9.05067253112793,11.433767318725586,11.672142028808594,13.698686599731445,17.231721878051758,16.04132080078125,15.556320190429688,15.83678150177002,18.286449432373047,17.193531036376953,17.849340438842773,18.12144660949707
5,ACT-Male-Remanded-Non-ATSI,54.393409729003906,52.63540267944336,57.18385314941406,62.59809875488281,65.8354263305664,69.01703643798828,75.364990234375,82.80000305175781,69.46664428710938,52.95851135253906,48.83882522583008,54.42744827270508,63.716278076171875,62.375736236572266,56.98796463012695,54.24885177612305
5,ACT-Male-Sentenced-ATSI,13.096625328063965,10.009921073913574,10.377006530761719,10.176898956298828,8.957805633544922,7.686294078826904,6.7461466789245605,7.518374443054199,7.400040149688721,9.697328567504883,10.766680717468262,11.380908966064453,12.22917366027832,13.547689437866211,13.792564392089844,14.9490327835083
5,ACT-Male-Sentenced-Non-ATSI,90.7210693359375,83.09654235839844,81.43611907958984,82.73253631591797,81.99298858642578,70.66325378417969,51.06605911254883,41.572410583496094,64.5204849243164,84.19548797607422,89.17802429199219,89.99310302734375,95.51182556152344,111.71632385253906,116.64065551757812,115.19644927978516
5,NSW-Female-Remanded-ATSI,60.498321533203125,62.54815673828125,62.78725814819336,54.442344665527344,60.62974548339844,59.13092041015625,60.680702209472656,65.53102111816406,60.645694732666016,56.62671661376953,59.48207473754883,64.28917694091797,66.80735778808594,70.07923126220703,67.93135070800781,65.16983032226562
5,NSW-Female-Remanded-Non-ATSI,159.5416259765625,155.7113494873047,149.315673828125,144.763671875,142.13259887695312,146.94854736328125,154.9202423095703,155.7969207763672,170.64907836914062,175.14007568359375,165.09310913085938,153.7929229736328,152.8684844970703,153.8969268798828,146.96893310546875,139.26504516601562
5,NSW-Female-Sentenced-ATSI,132.1478729248047,151.98272705078125,153.64111328125,148.36158752441406,144.31455993652344,161.33163452148438,160.1793670654297,153.83090209960938,159.5307159423828,173.09561157226562,166.62425231933594,156.92755126953125,155.25518798828125,168.0449676513672,160.63072204589844,146.53073120117188
5,NSW-Female-Sentenced-Non-ATSI,329.32879638671875,337.8630676269531,317.4183349609375,320.0658264160156,298.4381103515625,328.471435546875,359.0172119140625,376.1444396972656,355.8218078613281,362.7404479980469,380.5595703125,399.2420959472656,386.21661376953125,391.62811279296875,406.0012512207031,406.08843994140625
5,NSW-Male-Remanded-ATSI,393.36285400390625,403.35723876953125,390.3596496582031,409.7513427734375,443.05316162109375,430.3749694824219,414.6513671875,417.4650573730469,479.9338073730469,468.30633544921875,457.51190185546875,446.5959167480469,496.886962890625,476.9113464355469,463.9527587890625,451.4380798339844
5,NSW-Male-Remanded-Non-ATSI,1759.8411865234375,1778.5670166015625,1775.056884765625,1858.7335205078125,1931.6759033203125,1928.902587890625,1906.4080810546875,1882.930908203125,2017.7176513671875,2026.3414306640625,1986.8134765625,1930.6552734375,2040.465576171875,2011.1142578125,1963.6910400390625,1886.287353515625
5,NSW-Male-Sentenced-ATSI,1305.9080810546875,1339.8692626953125,1357.333251953125,1356.05029296875,1281.87744140625,1272.010009765625,1283.9158935546875,1333.1751708984375,1481.297607421875,1559.52587890625,1630.859619140625,1667.389892578125,1616.5970458984375,1566.3687744140625,1533.8197021484375,1525.4715576171875
5,NSW-Male-Sentenced-Non-ATSI,5305.39013671875,5394.0166015625,5376.916015625,5275.029296875,5261.837890625,5354.82421875,5477.728515625,5479.576171875,5446.56689453125,5607.72607421875,5609.619140625,5577.8330078125,5469.9677734375,5607.90380859375,5596.0166015625,5542.51611328125
5,NT-Female-Remanded-ATSI,10.72978687286377,11.122879028320312,8.868964195251465,6.473074436187744,9.400273323059082,8.469921112060547,11.890604019165039,12.115933418273926,12.26226806640625,14.094797134399414,12.764769554138184,13.044142723083496,16.00836181640625,14.614789962768555,16.780654907226562,17.759828567504883
5,NT-Female-Remanded-Non-ATSI,-0.05672504007816315,0.7602883577346802,0.26575136184692383,1.9063433408737183,1.9831434488296509,2.003410816192627,2.0180001258850098,2.157482624053955,3.0499672889709473,2.0125961303710938,0.9812410473823547,1.0102298259735107,0.9013720154762268,0.30027472972869873,0.9203503131866455,1.0857510566711426
5,NT-Female-Sentenced-ATSI,21.131444931030273,22.20464515686035,24.260967254638672,25.970226287841797,25.441532135009766,24.70269203186035,25.162677764892578,25.824275970458984,26.492277145385742,28.952322006225586,29.959375381469727,30.447052001953125,30.34588050842285,31.747228622436523,32.222259521484375,32.323429107666016
5,NT-Female-Sentenced-Non-ATSI,7.197752952575684,7.183294296264648,5.235119342803955,4.115867614746094,4.962749004364014,6.042952060699463,5.867305755615234,4.932187080383301,7.266695022583008,8.25661849975586,8.836751937866211,6.944757461547852,7.537517070770264,8.044163703918457,6.618432998657227,6.361874580383301
5,NT-Male-Remanded-ATSI,143.26968383789062,147.77423095703125,144.11119079589844,145.53919982910156,167.4586944580078,172.8904571533203,171.06515502929688,169.17112731933594,190.6057586669922,182.39010620117188,168.37026977539062,170.9058074951172,184.80569458007812,184.8203582763672,172.42478942871094,179.053466796875
5,NT-Male-Remanded-Non-ATSI,27.355369567871094,29.53550148010254,23.314739227294922,20.868228912353516,31.076595306396484,32.62269973754883,36.176082611083984,42.87636947631836,42.73000717163086,45.033145904541016,42.910037994384766,37.7724494934082,37.85646438598633,40.085845947265625,33.77756881713867,28.49209213256836
5,NT-Male-Sentenced-ATSI,522.373291015625,560.2072143554688,542.1058959960938,521.5648193359375,552.8668823242188,555.1869506835938,574.63330078125,594.551025390625,659.7286376953125,656.3605346679688,632.3385009765625,660.5183715820312,689.257080078125,691.8092651367188,671.9182739257812,704.5070190429688
5,NT-Male-Sentenced-Non-ATSI,123.04850769042969,134.0133514404297,126.36382293701172,124.8831787109375,127.87275695800781,127.21660614013672,122.41238403320312,125.46160125732422,144.51318359375,138.4888916015625,142.08438110351562,141.8062286376953,161.5475616455078,156.3476104736328,158.22740173339844,157.42880249023438
5,QLD-Female-Remanded-ATSI,29.80411720275879,32.34542465209961,29.11716079711914,26.57080078125,34.28226089477539,38.289024353027344,39.106197357177734,35.534053802490234,32.76658248901367,32.83583068847656,32.049644470214844,32.20374298095703,35.136070251464844,37.77287292480469,38.25440979003906,32.80599594116211
5,QLD-Female-Remanded-Non-ATSI,78.63800811767578,77.65319061279297,73.47066497802734,70.3976058959961,67.89006805419922,68.66586303710938,71.2292251586914,63.008018493652344,59.81023406982422,59.92630386352539,58.599124908447266,57.9588508605957,64.84334564208984,65.17706298828125,63.08912658691406,60.13167190551758
5,QLD-Female-Sentenced-ATSI,90.0453872680664,84.44571685791016,80.27057647705078,80.98469543457031,78.3475570678711,80.86869812011719,83.3506088256836,89.19285583496094,87.20637512207031,89.81427001953125,87.1407699584961,89.28118133544922,95.16756439208984,100.08796691894531,95.48013305664062,99.13905334472656
5,QLD-Female-Sentenced-Non-ATSI,219.95799255371094,214.89559936523438,219.36854553222656,226.46156311035156,222.07821655273438,221.29000854492188,230.31240844726562,238.8693084716797,248.9821014404297,244.0487823486328,236.71810913085938,239.8688507080078,242.3519287109375,249.6579132080078,243.3735809326172,250.01881408691406
5,QLD-Male-Remanded-ATSI,280.9931640625,295.582763671875,291.3388977050781,270.4107666015625,296.2069091796875,288.8351135253906,285.5459289550781,260.90264892578125,284.6902770996094,299.563232421875,297.5968322753906,284.9244384765625,301.00555419921875,323.0743408203125,322.74322509765625,306.7568664550781
5,QLD-Male-Remanded-Non-ATSI,852.6793823242188,884.04248046875,867.2005615234375,818.55908203125,852.4143676757812,848.40185546875,830.166259765625,784.1248779296875,797.35595703125,807.6548461914062,796.906982421875,779.836181640625,818.3207397460938,819.6939697265625,803.5023803710938,782.159423828125
5,QLD-Male-Sentenced-ATSI,1110.0816650390625,1104.000244140625,1029.0479736328125,1029.31787109375,1025.1474609375,1066.7291259765625,1081.548583984375,1100.5162353515625,1116.0406494140625,1177.503662109375,1158.208984375,1173.29345703125,1153.7838134765625,1184.585205078125,1157.2882080078125,1161.6593017578125
5,QLD-Male-Sentenced-Non-ATSI,2941.475830078125,2954.38330078125,2924.168701171875,2905.775390625,2819.438232421875,2897.247314453125,2933.816162109375,3014.441162109375,2960.867431640625,3038.051025390625,2915.972412109375,2863.55322265625,2848.975341796875,2932.614990234375,2855.669189453125,2841.583740234375
5,SA-Female-Remanded-ATSI,10.920602798461914,14.577384948730469,15.249329566955566,13.229363441467285,16.309871673583984,15.63764476776123,15.45968246459961,13.063826560974121,15.701574325561523,15.584733963012695,12.794327735900879,11.757755279541016,14.579105377197266,14.20048713684082,11.818693161010742,10.43104076385498
5,SA-Female-Remanded-Non-ATSI,37.07029724121094,37.89300537109375,37.98613739013672,40.09410095214844,46.14728546142578,43.68622970581055,44.45761489868164,41.59828567504883,40.180362701416016,37.32600784301758,35.09013748168945,36.18745040893555,40.84297180175781,38.28765869140625,35.02956008911133,34.34336853027344
5,SA-Female-Sentenced-ATSI,15.72893238067627,15.053443908691406,13.505233764648438,13.551575660705566,12.154703140258789,11.160387992858887,9.679080963134766,10.078567504882812,11.750564575195312,12.406316757202148,13.251014709472656,15.119711875915527,15.965972900390625,18.601646423339844,20.10279655456543,21.32822608947754
5,SA-Female-Sentenced-Non-ATSI,46.66278839111328,51.07617950439453,55.87541580200195,53.59286880493164,53.544715881347656,54.24592971801758,54.949256896972656,53.931758880615234,53.59711837768555,57.70615768432617,55.123653411865234,52.39601516723633,51.18315887451172,50.83351516723633,47.77323532104492,45.26350402832031
5,SA-Male-Remanded-ATSI,114.01080322265625,126.40513610839844,121.37296295166016,119.72991943359375,124.46133422851562,127.9389419555664,122.04743957519531,124.01445007324219,177.76327514648438,174.53887939453125,174.23611450195312,174.84033203125,196.41204833984375,190.10345458984375,186.23388671875,186.7386474609375
5,SA-Male-Remanded-Non-ATSI,435.2007141113281,457.3179626464844,448.8507995605469,426.643798828125,450.9149475097656,451.907958984375,465.5606994628906,438.58856201171875,428.5087585449219,466.52947998046875,456.2945556640625,437.30908203125,448.9979248046875,468.7593078613281,464.53997802734375,443.6441345214844
5,SA-Male-Sentenced-ATSI,186.49594116210938,201.6402130126953,213.19007873535156,222.86614990234375,206.74635314941406,197.0770721435547,195.38897705078125,195.7954864501953,234.65589904785156,236.19735717773438,242.102783203125,245.81753540039062,241.5865020751953,240.35777282714844,240.39886474609375,236.60122680664062
5,SA-Male-Sentenced-Non-ATSI,858.4706420898438,884.5829467773438,907.4336547851562,953.198974609375,953.1947631835938,999.79345703125,1017.269287109375,1035.0406494140625,969.4240112304688,978.562255859375,991.3961181640625,998.906494140625,967.4708251953125,975.180908203125,989.0209350585938,998.7682495117188
