Level,Description,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
3,SA-Female,105.01692962646484,108.70085144042969,109.67024993896484,111.61418151855469,112.96219635009766,116.53240966796875,118.66184997558594,123.90336608886719,121.92774963378906,126.39895629882812,128.92784118652344,131.97003173828125,130.6555938720703,141.08401489257812,141.6894989013672,148.187744140625,128.42991638183594,134.23387145996094,136.130615234375,138.50091552734375,141.7761688232422,151.8743438720703,156.16127014160156,162.16197204589844,139.14273071289062,146.62161254882812,147.9632568359375,150.9624786376953,155.4171600341797,165.75341796875,172.19696044921875,181.33778381347656
3,SA-Male,1561.16748046875,1607.7891845703125,1600.2420654296875,1619.8284912109375,1603.4085693359375,1655.0328369140625,1681.2845458984375,1699.59375,1823.6297607421875,1836.1737060546875,1827.4202880859375,1821.737548828125,1810.541259765625,1841.60400390625,1839.876708984375,1829.5604248046875,1846.7705078125,1873.7406005859375,1877.9451904296875,1870.79345703125,1887.5372314453125,1911.2711181640625,1919.134765625,1915.8328857421875,2016.4207763671875,2063.72314453125,2060.98095703125,2083.931640625,2124.80419921875,2178.734375,2189.16796875,2227.0576171875
3,TAS-Female,41.906959533691406,45.407958984375,46.78886032104492,47.20492935180664,47.95397186279297,48.309059143066406,47.600643157958984,47.97769546508789,34.34081268310547,36.23262023925781,37.27511978149414,37.513851165771484,37.337493896484375,39.95210647583008,40.66598892211914,44.214698791503906,36.70911407470703,37.57155227661133,39.51583480834961,41.46734619140625,42.38161849975586,43.746822357177734,46.276798248291016,47.2348747253418,48.91284942626953,49.959598541259766,51.228309631347656,52.420372009277344,55.69477844238281,58.43984603881836,56.335453033447266,57.112037658691406
3,TAS-Male,513.9214477539062,530.900390625,522.2925415039062,522.4639892578125,513.29345703125,523.2618408203125,534.1109619140625,546.1727294921875,490.5215148925781,505.9100646972656,498.2683410644531,493.2237548828125,485.224365234375,488.1813659667969,487.0902099609375,485.71533203125,442.7000427246094,446.66162109375,441.1582336425781,434.6997375488281,420.30780029296875,430.7179260253906,419.28118896484375,409.1792907714844,441.04388427734375,450.4565734863281,449.60546875,452.9223327636719,451.6487731933594,474.4604187011719,473.3257141113281,476.7471008300781
3,VIC-Female,243.42860412597656,251.0812530517578,252.38546752929688,253.76724243164062,250.09779357910156,254.4852294921875,259.6840515136719,270.6611022949219,244.36434936523438,253.64051818847656,256.0741271972656,256.3542175292969,252.54429626464844,260.4632263183594,255.89329528808594,252.91329956054688,316.5140686035156,326.31292724609375,326.65185546875,334.0506286621094,337.0439147949219,350.2228698730469,363.19793701171875,373.543212890625,340.7280578613281,353.9605712890625,358.2172546386719,361.2769775390625,368.5094909667969,385.43023681640625,386.3082580566406,397.4835510253906
3,VIC-Male,3743.71533203125,3846.17724609375,3825.67919921875,3846.557861328125,3767.27099609375,3808.6611328125,3886.894287109375,3903.871826171875,4087.29443359375,4162.71923828125,4124.14404296875,4152.4619140625,4084.33642578125,4111.44775390625,4052.683349609375,4055.496337890625,4255.853515625,4324.5458984375,4281.0458984375,4283.6240234375,4258.0986328125,4302.73486328125,4290.44287109375,4310.255859375,4667.60791015625,4753.2841796875,4694.16943359375,4740.4091796875,4781.86572265625,4862.22265625,4883.12255859375,4979.80322265625
3,WA-Female,279.1973571777344,289.25048828125,284.05328369140625,283.2737121582031,280.3583984375,283.2108459472656,290.3013916015625,297.1567687988281,306.941162109375,318.8499450683594,321.20843505859375,328.9503173828125,334.08642578125,341.9754943847656,338.67388916015625,343.5812683105469,378.72540283203125,391.0849304199219,393.30780029296875,394.6979064941406,396.0828857421875,413.74755859375,422.89990234375,438.89068603515625,444.03265380859375,459.4823913574219,461.0258483886719,457.8150939941406,468.36199951171875,488.24078369140625,485.19488525390625,504.2215576171875
3,WA-Male,3319.967529296875,3445.447998046875,3431.02734375,3429.341796875,3405.960693359375,3479.90771484375,3540.135498046875,3565.343505859375,3600.070556640625,3633.029541015625,3596.929443359375,3617.360107421875,3586.928466796875,3594.99609375,3566.519775390625,3551.33251953125,4197.5302734375,4284.34814453125,4240.53759765625,4262.28076171875,4279.95263671875,4354.44921875,4364.5625,4379.1845703125,4473.9375,4560.0966796875,4525.7119140625,4528.4501953125,4552.08349609375,4649.00390625,4657.529296875,4742.92626953125
4,ACT-Female-Remanded,6.5026750564575195,6.506362438201904,6.753286361694336,6.860389709472656,7.093853950500488,7.509097099304199,7.7609357833862305,7.29536247253418,8.43223762512207,8.226286888122559,8.326737403869629,8.8521089553833,7.997142791748047,8.449366569519043,8.2327299118042,7.758769989013672,7.372244834899902,7.857181072235107,7.520852088928223,7.003326892852783,7.645737171173096,7.871352195739746,7.40279483795166,7.3863205909729,3.3887836933135986,3.8238954544067383,3.325033187866211,3.175215005874634,3.766446590423584,3.3875808715820312,4.166399955749512,3.7270610332489014
4,ACT-Female-Sentenced,7.555013656616211,8.415877342224121,8.470111846923828,8.506989479064941,8.930426597595215,9.624319076538086,10.675731658935547,9.565802574157715,5.64413595199585,6.012914657592773,4.914521217346191,4.874504089355469,5.524116516113281,5.442142963409424,5.267271995544434,5.065587043762207,5.617596626281738,6.929723262786865,6.178463935852051,6.053714275360107,5.747479438781738,6.931602478027344,7.460568428039551,7.000988483428955,10.210535049438477,10.529547691345215,9.58437442779541,9.278878211975098,9.872941970825195,10.76805591583252,10.212348937988281,9.85698413848877
4,ACT-Male-Remanded,61.287498474121094,64.7536392211914,62.4734001159668,61.52089309692383,64.22274017333984,67.28997802734375,69.45972442626953,68.21884155273438,96.51204681396484,96.86734008789062,96.21391296386719,98.7960433959961,101.92015838623047,102.43976593017578,103.81948852539062,110.81930541992188,78.31352233886719,80.45209503173828,79.8695068359375,79.14704895019531,82.89517211914062,87.52633666992188,90.19720458984375,88.83792877197266,93.8905258178711,100.29354858398438,98.31964874267578,100.05500030517578,101.9003677368164,108.6253433227539,109.17100524902344,111.52174377441406
4,ACT-Male-Sentenced,110.20683288574219,112.60089111328125,111.33264923095703,113.79759979248047,117.78555297851562,117.37356567382812,119.68846893310547,123.86912536621094,69.77227020263672,76.5611801147461,78.18496704101562,77.3277587890625,85.2759780883789,91.40630340576172,93.08656311035156,93.82012176513672,134.1315155029297,139.47010803222656,144.6342010498047,144.40521240234375,146.9502410888672,144.10829162597656,146.8004150390625,151.01492309570312,174.1280517578125,183.01316833496094,187.26441955566406,190.9083709716797,195.4788360595703,204.1970672607422,209.04974365234375,214.76918029785156
4,NSW-Female-Remanded,218.41448974609375,225.19329833984375,218.96360778808594,221.95838928222656,227.36056518554688,229.30612182617188,235.02671813964844,232.37405395507812,209.02493286132812,217.48898315429688,210.12844848632812,217.11590576171875,218.62147521972656,228.64834594726562,228.2412872314453,231.93109130859375,203.87496948242188,211.66664123535156,209.92645263671875,211.39942932128906,216.61231994628906,232.18141174316406,233.70448303222656,239.26039123535156,222.54808044433594,231.0037841796875,232.2549285888672,238.84085083007812,246.95542907714844,255.43836975097656,265.6280212402344,269.2422790527344
4,NSW-Female-Sentenced,481.3113098144531,500.8945617675781,496.4505920410156,494.8753967285156,514.2468872070312,519.9307250976562,526.4412841796875,533.5745849609375,520.655517578125,536.689697265625,538.568603515625,536.0820922851562,533.5205078125,549.2234497070312,555.8470458984375,563.8455810546875,554.3204956054688,570.0938720703125,573.6182861328125,574.283203125,582.3772583007812,603.96435546875,610.6864013671875,618.7695922851562,433.2399597167969,445.2585144042969,449.4023742675781,453.83831787109375,459.4970397949219,485.368896484375,495.726806640625,508.510009765625
4,NSW-Male-Remanded,2082.71142578125,2149.307373046875,2118.302490234375,2137.876708984375,2156.361572265625,2186.945068359375,2242.99560546875,2258.849853515625,2357.114501953125,2420.499755859375,2428.27734375,2446.879150390625,2472.501220703125,2519.072265625,2528.59521484375,2569.853515625,2388.77490234375,2447.544189453125,2425.202880859375,2420.8623046875,2452.19091796875,2517.994873046875,2546.043701171875,2554.193359375,2525.164794921875,2579.711669921875,2573.880615234375,2605.935546875,2655.087646484375,2707.16259765625,2721.33349609375,2787.593994140625
4,NSW-Male-Sentenced,6577.7138671875,6662.48876953125,6610.47119140625,6592.31884765625,6443.20556640625,6442.2890625,6518.86962890625,6503.96826171875,6795.32568359375,6840.69677734375,6875.193359375,6855.3525390625,6734.2626953125,6855.40869140625,6881.1767578125,6860.51513671875,6924.2353515625,6993.8037109375,6936.9365234375,6917.96630859375,6814.884765625,6903.05810546875,6874.9013671875,6916.97509765625,6454.68701171875,6492.322265625,6447.41552734375,6417.85009765625,6306.94775390625,6358.9580078125,6294.98046875,6319.50927734375
4,NT-Female-Remanded,9.464277267456055,11.414800643920898,11.696815490722656,12.05488109588623,13.116904258728027,14.351672172546387,14.38516902923584,13.793279647827148,14.262792587280273,14.452186584472656,13.843754768371582,13.310319900512695,14.10155200958252,16.142250061035156,16.40592384338379,15.739176750183105,11.176328659057617,12.696145057678223,12.657848358154297,12.418530464172363,13.009209632873535,14.230938911437988,12.87763786315918,12.925802230834961,24.64582061767578,26.95829963684082,28.598464965820312,28.06606101989746,28.469511032104492,30.513696670532227,31.872371673583984,32.2020378112793
4,NT-Female-Sentenced,20.295387268066406,22.688283920288086,23.687776565551758,24.573503494262695,24.978849411010742,26.938091278076172,26.437889099121094,26.17339324951172,31.878559112548828,33.71485900878906,34.70632553100586,34.63405227661133,33.84431076049805,36.114837646484375,38.030357360839844,38.15391159057617,38.08955383300781,39.93556213378906,40.57951354980469,39.58281707763672,41.209442138671875,43.51498031616211,45.91849899291992,46.209102630615234,66.01348876953125,67.31901550292969,67.05623626708984,69.0620346069336,71.13548278808594,73.33539581298828,73.6442642211914,75.7256851196289
4,NT-Male-Remanded,170.01759338378906,171.9410400390625,169.5219268798828,173.72369384765625,177.35171508789062,179.84646606445312,184.179931640625,183.48565673828125,214.7674560546875,215.92910766601562,213.00247192382812,216.16519165039062,220.14808654785156,225.91024780273438,230.8864288330078,235.52113342285156,253.08645629882812,257.7415466308594,257.25714111328125,259.1007385253906,265.71893310546875,273.9997253417969,281.1181945800781,296.5439453125,298.2978210449219,311.2764587402344,312.8800048828125,314.47052001953125,326.57861328125,344.089111328125,351.5567932128906,355.9347229003906
4,NT-Male-Sentenced,624.6229858398438,651.7967529296875,647.423095703125,645.5511474609375,659.60498046875,671.4846801757812,680.8140258789062,700.3336181640625,720.1272583007812,739.4500732421875,748.2393798828125,758.10498046875,771.6248168945312,790.552978515625,799.5751342773438,803.9329223632812,857.9599609375,882.5676879882812,883.1390380859375,896.1964111328125,911.0957641601562,936.49755859375,945.9904174804688,955.5747680664062,1088.2518310546875,1122.626220703125,1129.623291015625,1165.056396484375,1157.9619140625,1179.631103515625,1208.8013916015625,1239.192626953125
4,QLD-Female-Remanded,95.12702178955078,97.20909881591797,96.69258880615234,97.82707214355469,100.57832336425781,100.56135559082031,102.25415802001953,105.40887451171875,92.19019317626953,97.14042663574219,102.03230285644531,98.31293487548828,97.91744232177734,105.43285369873047,107.3166275024414,108.26329803466797,89.30413055419922,95.12911987304688,94.75386047363281,94.49752807617188,99.77869415283203,103.62332916259766,104.41069030761719,104.43610382080078,106.23064422607422,111.73925018310547,115.09893798828125,112.46104431152344,116.0787124633789,122.08463287353516,125.43850708007812,126.82144165039062
4,QLD-Female-Sentenced,316.970703125,330.0813293457031,332.6694030761719,334.3717041015625,332.9114990234375,335.65850830078125,339.318115234375,331.1932373046875,352.53277587890625,352.18359375,354.3269958496094,359.637451171875,366.3935546875,377.3218994140625,372.03033447265625,388.09747314453125,332.2772216796875,344.0657043457031,346.7137451171875,350.1686706542969,352.4846496582031,372.7963562011719,379.3248596191406,377.6070556640625,381.5639343261719,395.3072509765625,403.4826354980469,403.8098449707031,410.6504211425781,434.483642578125,441.9676818847656,447.1314392089844
4,QLD-Male-Remanded,1130.1109619140625,1166.9898681640625,1163.6728515625,1179.3538818359375,1179.4393310546875,1210.7685546875,1227.8975830078125,1238.6019287109375,1093.4195556640625,1144.0892333984375,1148.7623291015625,1148.2611083984375,1149.2982177734375,1195.4400634765625,1200.5218505859375,1234.1866455078125,1106.4891357421875,1132.8525390625,1144.1270751953125,1138.9879150390625,1170.44873046875,1222.4246826171875,1232.0596923828125,1257.642578125,1116.9403076171875,1146.4063720703125,1148.0943603515625,1154.111572265625,1174.6015625,1204.27685546875,1221.3934326171875,1237.73681640625
4,QLD-Male-Sentenced,4091.201904296875,4188.3837890625,4137.392578125,4183.84326171875,4140.26318359375,4190.46630859375,4285.59765625,4317.4658203125,4082.662109375,4136.4248046875,4158.47802734375,4138.94677734375,4155.13720703125,4243.97998046875,4271.783203125,4327.6611328125,4044.948974609375,4148.97265625,4133.61572265625,4162.888671875,4156.4248046875,4257.7197265625,4272.68115234375,4288.57958984375,4125.20654296875,4190.90625,4190.37451171875,4255.0478515625,4293.69580078125,4347.4580078125,4370.31591796875,4417.45263671875
4,SA-Female-Remanded,41.55999755859375,43.58883285522461,43.49424362182617,42.979942321777344,45.817420959472656,46.15568542480469,46.330501556396484,48.91135025024414,59.45878601074219,62.36286544799805,64.74117279052734,64.01228332519531,64.75310516357422,71.32769012451172,70.34043884277344,71.07756042480469,52.2044677734375,56.35252380371094,57.30514144897461,56.243621826171875,60.41193771362305,62.72142028808594,63.75027847290039,65.75997924804688,54.499149322509766,57.33622360229492,57.7182731628418,57.21502685546875,59.721580505371094,60.59926223754883,59.67144012451172,61.730247497558594
4,SA-Female-Sentenced,65.58502960205078,68.78076171875,67.82316589355469,68.077880859375,70.18798828125,73.43624877929688,74.9910659790039,74.30181884765625,63.360843658447266,66.10291290283203,65.63236999511719,64.78616333007812,68.11849975585938,70.010986328125,72.73717498779297,71.2964859008789,79.99117279052734,82.27156066894531,82.37252044677734,82.82921600341797,84.90187072753906,90.92512512207031,90.80510711669922,94.41920471191406,85.94638061523438,89.64337158203125,91.29241943359375,93.26301574707031,94.8455810546875,99.14362335205078,102.01060485839844,103.00353240966797
4,SA-Male-Remanded,516.0869750976562,536.7529296875,539.1515502929688,548.957275390625,549.0850219726562,568.8401489257812,574.3980712890625,579.8396606445312,586.703369140625,604.8799438476562,605.711669921875,614.2355346679688,623.9270629882812,641.8661499023438,655.4957885742188,650.1610107421875,622.9263916015625,650.942626953125,654.8977661132812,654.1045532226562,663.0220336914062,678.1521606445312,706.6610107421875,710.7435302734375,658.995361328125,683.6727905273438,682.2308349609375,696.38720703125,720.5480346679688,755.9332885742188,765.9024047851562,775.8968505859375
4,SA-Male-Sentenced,1035.736328125,1069.001953125,1077.2674560546875,1093.2467041015625,1121.0810546875,1137.109619140625,1161.4085693359375,1171.552734375,1233.8687744140625,1262.3499755859375,1265.8919677734375,1268.128173828125,1269.4241943359375,1280.5106201171875,1313.348876953125,1310.0152587890625,1236.5030517578125,1263.2733154296875,1281.5826416015625,1313.447021484375,1322.9825439453125,1352.059814453125,1377.37158203125,1416.10205078125,1391.2855224609375,1425.9678955078125,1435.118896484375,1461.6917724609375,1491.5814208984375,1535.5101318359375,1559.732421875,1600.7943115234375
4,TAS-Female-Remanded,11.502158164978027,12.677385330200195,13.190912246704102,13.581549644470215,14.150245666503906,15.205583572387695,15.337660789489746,14.892645835876465,8.464254379272461,8.959527015686035,9.452091217041016,8.174920082092285,8.605216979980469,9.876172065734863,9.94250202178955,9.711785316467285,7.28073787689209,8.525713920593262,7.9132304191589355,7.525809288024902,8.326634407043457,9.461007118225098,9.715346336364746,9.049854278564453,6.936330795288086,6.926082611083984,6.325321197509766,6.52921724319458,6.7491278648376465,7.2707695960998535,7.345725059509277,7.035708904266357
4,TAS-Female-Sentenced,29.430004119873047,30.577919006347656,30.75103759765625,31.595020294189453,33.70734786987305,36.02256393432617,37.48317337036133,38.049034118652344,27.193260192871094,28.09681510925293,28.551427841186523,28.777956008911133,30.320863723754883,32.38589096069336,34.36259078979492,33.971343994140625,29.302888870239258,30.012107849121094,31.583465576171875,30.5926513671875,31.970626831054688,31.89947509765625,33.989295959472656,32.879459381103516,42.08590316772461,42.40388488769531,42.44181823730469,42.58381271362305,41.659725189208984,43.94902038574219,46.440513610839844,48.21541976928711
4,TAS-Male-Remanded,105.68778228759766,113.25611114501953,116.49890899658203,114.05610656738281,114.199462890625,118.89212036132812,126.29051208496094,117.601318359375,100.06398010253906,105.18457794189453,103.6379623413086,102.9061050415039,105.98079681396484,108.44945526123047,113.87171936035156,112.23654174804688,91.36235809326172,96.67631530761719,101.19129180908203,97.51172637939453,100.67483520507812,110.79155731201172,112.49347686767578,113.56555938720703,93.14393615722656,97.65469360351562,96.61724090576172,95.93289184570312,104.10699462890625,107.38673400878906,106.7514419555664,108.35407257080078
4,TAS-Male-Sentenced,397.05859375,415.4994812011719,416.06988525390625,422.5942077636719,426.1727600097656,430.6652526855469,441.5068054199219,441.66497802734375,390.9682922363281,399.67694091796875,400.0313415527344,411.7923889160156,419.6496276855469,430.8478088378906,431.3289489746094,442.9472351074219,372.00933837890625,387.970703125,396.2840881347656,397.552001953125,397.9754638671875,412.5299072265625,416.62396240234375,421.98431396484375,359.16400146484375,370.9362487792969,379.4985046386719,383.5259704589844,380.92755126953125,397.5809631347656,406.21484375,406.3879089355469
4,VIC-Female-Remanded,48.0916748046875,50.70384979248047,51.401058197021484,51.23169708251953,53.078887939453125,55.8763542175293,58.397216796875,60.01078414916992,65.91456604003906,68.32160186767578,66.66394805908203,66.82698822021484,67.47654724121094,72.17935943603516,72.19762420654297,69.08538818359375,71.82160186767578,76.2537612915039,77.3543930053711,75.6737289428711,78.89619445800781,83.64725494384766,86.30245208740234,86.11774444580078,95.6087417602539,97.0139389038086,97.39144897460938,100.27296447753906,103.20052337646484,106.95116424560547,110.26923370361328,110.30091094970703
4,VIC-Female-Sentenced,197.1304931640625,206.95738220214844,213.3701629638672,211.15277099609375,206.70399475097656,211.1171875,216.0079345703125,223.35293579101562,184.52284240722656,188.7086181640625,191.02479553222656,190.16136169433594,190.80213928222656,195.43377685546875,198.14804077148438,197.18740844726562,247.50991821289062,250.21302795410156,253.26759338378906,252.02919006347656,260.4483947753906,266.79205322265625,275.1742248535156,280.4396667480469,248.9896240234375,260.31756591796875,267.2236633300781,270.278076171875,272.0758056640625,286.6063232421875,285.3587646484375,292.6786193847656
4,VIC-Male-Remanded,703.5108642578125,715.8251342773438,722.62841796875,734.3419799804688,736.0001220703125,747.954345703125,763.7752075195312,768.0803833007812,806.9317626953125,828.4376220703125,831.709228515625,827.7820434570312,842.7098388671875,865.3547973632812,866.1680908203125,874.8662109375,766.111083984375,789.9314575195312,790.5167236328125,817.0491333007812,823.7247314453125,858.3350830078125,855.7822875976562,872.3580932617188,903.3705444335938,949.550048828125,949.478271484375,946.9371337890625,971.0612182617188,1006.868896484375,1024.52587890625,1033.5487060546875
