"frequency","nperiods","seasonal_period","trend","spike","linearity","curvature","e_acf1","e_acf10","seasonal_strength","peak","trough","entropy","x_acf1","x_acf10","diff1_acf1","diff1_acf10","diff2_acf1","diff2_acf10","seas_acf1"
"17",4,1,4,0.991337113379819,6.79479295621349e-08,4.50465595504744,3.06227554542423,0.135415674307035,0.518378563896285,0.397219137342692,2,1,0.496841001363901,0.837718746219204,1.5138581545411,0.338228478779749,0.340753266476068,-0.408438775157699,0.955873138442282,0.309921505289829
"18",4,1,4,0.983133183983458,3.34573055342752e-07,5.75359768957084,0.585598022258844,-0.409432069552749,0.486528197516731,0.0818270011219011,3,4,0.258049116097063,0.845110026904389,2.15870822908151,-0.253979587059319,0.218037195100418,-0.651646963596432,0.714105469517235,0.481833514034454
"19",4,1,4,0.996504958032401,1.545237534951e-08,6.01234505721254,0.532372989425172,-0.322578528858971,0.321720176062683,0.195659685319604,2,1,0.415788855723938,0.887711457738126,2.84858178465532,0.0261064347245402,0.203588120373823,-0.480796481687457,0.330891293394486,0.585968725605356
"20",4,1,4,0.75875683061347,4.22369217306997e-05,-0.376308386943202,-3.0895057330641,-0.208960986393963,0.368209806555311,0.43379796923657,4,1,0.946647363979375,0.416769439050982,0.281355272287351,-0.191346374171453,0.219868786205165,-0.47773876688635,0.34594692212862,0.0238509464792569
"21",4,1,4,0.911655724253777,6.02312939958505e-06,-4.70698577746754,-0.489178525383708,-0.0860213960808613,0.495874098731095,0.619785308881689,4,1,0.782523651402776,0.676931256499842,1.08204652271431,-0.192066483033011,0.638318928475619,-0.503423539617761,1.36045794891647,0.390854064665397
"22",4,1,4,0.994284476337754,2.80190121032678e-08,5.70365035495954,1.75060454385192,0.0381182133771465,0.203451879781895,0.604699818746002,4,1,0.410843366664748,0.900829554514665,3.2567430885985,0.255648631760274,0.30592593079663,-0.193471633384093,0.591261979826039,0.640477982061847
"23",4,1,4,0.998532859362553,2.52212823185225e-09,5.90375221200714,1.28584356340527,0.00282396523747821,0.199637851784877,0.694173218602872,4,1,0.365870106538861,0.878143407050455,2.7279099420724,0.195405599231555,0.473588046543871,-0.403482637778897,1.30202672255003,0.566751521106288
"24",4,1,4,0.98975872926178,1.87401974443461e-07,5.90350617232004,0.67218264440744,0.0536609605961125,0.447965093369304,0.0546810065852144,4,2,0.44676252942297,0.905591023803989,3.19857125868162,0.344450901592046,0.887125578198367,-0.238894932898677,0.406329985602862,0.592483803942074
"25",4,1,4,0.995263762112966,2.69931151641758e-08,5.95976885173748,-0.556550620335038,0.227435201690815,0.458472577730164,0.24106675856272,4,1,0.266392432949427,0.925733263691623,4.00650520596592,0.413064223285147,0.587054806705695,-0.0509310497456345,0.310617422752442,0.693102775391159
"26",4,1,4,0.749857489915637,0.00010059336612692,-0.0291078988096158,-3.33577207793938,-0.419276956645423,0.691676982490217,0.0267940527098892,1,3,0.805790742391819,0.536814689791642,0.548299313983033,-0.357650675718952,0.577990016104353,-0.672521419828641,1.25268473198846,0.0320218833663136
"27",4,1,4,0.729492062612733,6.14418989435641e-05,3.31376866408436,2.00484129195484,-0.190571006441166,0.437231016161326,0.281109678254218,2,1,0.924706468135316,0.49280407264722,0.497163719409357,-0.175204998047638,0.1756809624163,-0.451473986003845,0.254799211220012,0.0870272820190266
"28",4,1,4,0.813475942417834,3.90871993474798e-05,4.03858951620877,-0.785773901396881,-0.0914878866618151,0.565786456659368,0.257063218041974,1,3,0.83931424317022,0.643623737373737,0.781504353629412,-0.0290033197412789,0.40954995470093,-0.291867819727083,0.475575593802692,0.277462121212121
"29",4,1,4,0.984050737067755,3.8875019062741e-07,4.84894971977909,3.22456029358803,0.0284597352653786,0.323135065975252,0.275764379508844,4,1,0.372953011511099,0.902867447666143,3.11594473271306,0.164827147011269,0.165287302554955,-0.343883864773907,0.317362945683619,0.620425198168934
"30",4,1,4,0.9070229487891,1.31674483478029e-05,3.95367216062294,0.516885250371604,-0.200069426347326,0.328491916237483,0.414985944185862,2,4,0.754851113095825,0.750601377895613,1.11094489131549,-0.0525870935040055,0.145927938254025,-0.40034887955893,0.331836629766026,0.207464246318193
"31",4,1,4,0.959047514759952,2.68449212707988e-06,0.249047431127415,-2.83405315110254,-0.0211783143474863,0.267361847718134,0.429106053832719,3,1,0.579037731772957,0.877295250968545,2.32964122473641,0.078860725668472,0.316914513356197,-0.463563749269871,0.806844390657178,0.436705504844242
"32",4,1,4,0.988190890584223,1.56767784001549e-07,5.88779422308975,-0.521051640935894,0.0248055595069722,0.397531240663244,0.734278521967564,2,4,0.423390258368815,0.882189130704377,2.62956199445998,0.0633016289585142,0.994732266824469,-0.155637741951783,1.17792456856451,0.553272275068261
"33",4,1,4,0.975987836331053,4.52843880654567e-07,2.94789909502663,-1.24532173570878,-0.129612218482046,0.219201100726503,0.609397489389726,3,1,0.554923669411513,0.822799337563431,1.71685470419808,0.0638336552360716,0.406496187691768,-0.497910463206544,0.744432601296278,0.301759111913236
"34",4,1,4,0.954236555666605,3.45923859371781e-06,5.29358529839759,2.67755529835249,-0.422500570463741,0.351213277847106,0.237425905488972,1,4,0.350022524006046,0.846119059924381,2.64783456530478,-0.41096277039634,0.188071876600941,-0.658742660377326,0.474586901286102,0.536857710197753
"35",4,1,4,0.99094953324989,1.0120288241635e-07,5.89555402055058,1.21836486353774,-0.571439033857661,0.6711567273516,0.354529826659783,2,1,0.298014361407866,0.90307174137402,3.32543008726344,-0.440233441147518,0.408825074484235,-0.702214485934418,0.803154443809883,0.658736157987225
"36",4,1,4,0.985540126691822,1.94988059051171e-07,5.97388715061603,1.00297527184542,-0.214527887767518,0.27122142014502,0.511765594169766,1,3,0.281595390941927,0.891201386231439,3.09187445426833,-0.109964781946842,0.309532627992493,-0.375346485600026,0.394198799312218,0.59067568266745
"37",4,1,4,0.990851493327842,9.44566962446966e-08,5.93498506236433,0.265453411016325,-0.233345958231938,0.308595513793543,0.347041688522092,2,3,0.48912901895885,0.934313323844176,4.5202753217182,-0.109083545634212,0.0681646562119007,-0.535790529996909,0.353514454002244,0.770965865999734
"38",4,1,4,0.980262162248645,5.1946757803212e-07,4.3760215344154,2.8176910670782,-0.0871447975611041,0.372484332519279,0.259166588375797,3,4,0.466244019245106,0.87370720363309,1.88488443253354,0.148742604611038,0.104420892364807,-0.388256681850612,0.308176014768185,0.402575711613577
"39",4,1,4,0.988837719698797,1.76752304851032e-07,5.36367396374911,2.24658641433447,-0.253373051063003,0.290981018606238,0.190446600505149,2,1,0.197031424640618,0.857637987036843,2.18502935455289,-0.0811974882500272,0.236001929311942,-0.605096942780727,1.02070209205874,0.490757262580249
"40",4,1,4,0.980006079439942,2.34866261579332e-06,4.44076126878558,2.64649192467195,-0.179872323917143,0.164847853662622,0.621731731472688,2,4,0.555433323136402,0.835102802213904,1.42505567973394,0.0918079508813537,0.391766523153634,-0.327681133273774,0.609445983125724,0.284013060041912
"41",4,1,4,0.985604221474638,2.48511236273959e-07,4.37158119372607,3.15833920111459,-0.0248884178584451,0.363854237904604,0.342873145902498,2,1,0.509583232137719,0.813614969525555,1.43642945347495,0.111398827108607,0.413115044667727,-0.58370617231537,1.74254246516899,0.317542186710642
"42",4,1,4,0.923057021210906,9.74956853044294e-06,4.26280860966185,0.612882566716851,-0.145685826890632,0.406426584105529,0.185048555988515,1,4,0.686438436684931,0.752670042657873,1.29604542847033,-0.0674056882476142,0.118583554253297,-0.47010647010647,0.366530703140039,0.283782156970506
"43",4,1,4,0.972469987354865,1.05357661532231e-06,5.84212922871353,0.452304569598266,-0.0967544516225797,0.351103512779275,0.214936412972347,3,1,0.37144262668625,0.851524832664266,2.48493314805627,-0.0302739466325418,0.235383962899065,-0.398576553767572,0.411858780854802,0.509241810988139
"44",4,1,4,0.97812523442079,4.70576442933808e-07,5.5876676797499,0.864136241162458,-0.368628775186961,0.765173232439481,0.281721690096246,2,4,0.434650141361085,0.857294730763225,2.01802769202701,-0.130632666381765,0.254709659902799,-0.404610757194334,0.427254635299094,0.481848336036056
"45",4,1,4,0.995760211424185,2.32562063352521e-08,6.04418369748696,0.352825324710041,-0.27359644242556,0.352787591218635,0.297082836755651,4,1,0.330094641914804,0.889599058757005,3.12296968782731,0.102463631113229,0.213212057521998,-0.340167465420933,0.264112989139866,0.616230698775736
"46",4,1,4,0.687728418525979,9.62438577281572e-05,-4.27244775048144,-1.36524079507432,-0.511157510231411,0.452771704240018,0.0824794154526206,2,4,0.824998552002585,0.508153034040477,1.09552845729792,-0.490701361654468,0.476023555923625,-0.655794449833637,0.893474072539228,0.368059306323046
"47",4,1,4,0.739765034443981,4.13985456941356e-05,1.74440522793239,-2.41562388442214,-0.142041172345031,0.48864949336304,0.486771413631465,4,1,0.958883331057369,0.378098776665656,0.259290224273875,-0.193352369940846,0.454175431077576,-0.455122818222308,0.646826170414244,0.250793650793651
"48",4,1,4,0.779844945117035,5.21508566396201e-05,-4.24723873028231,0.932959480486343,-0.294263048318963,0.425645111509809,0.44532022566616,3,1,0.802320889508855,0.545427413484915,1.08350626986988,-0.196074063072429,0.300265319989859,-0.408781592213673,0.352757281350172,0.422337702206884
"49",4,1,4,0.884151551795991,1.00004740633158e-05,-4.14301002410813,-1.14152030777566,-0.301520302757867,0.308645089190042,0.628984256223383,4,1,0.849457563020585,0.574012800926447,0.644313933383335,-0.323056219904462,0.778652996343878,-0.595523105881751,1.61708554188713,0.318217304372137
"50",4,1,4,0.987528563634962,2.10345954752678e-07,5.58315881159395,1.91590912333746,-0.120145453107134,0.481430653747805,0.419546659367684,4,2,0.41345787286333,0.882834656757056,2.92637622517489,0.112868503606137,0.293249519447739,-0.288541630794531,0.521205294104279,0.628263175846427
"51",4,1,4,0.990041550859931,9.25620262807089e-08,5.56098192123736,1.60896135129247,0.0987333866957307,0.249403300086826,0.5813147866061,3,1,0.381746022633377,0.895906208889953,3.02507710961115,0.254462478193715,0.386420632958448,-0.143779930216637,0.708521520671303,0.606042983417726
"52",4,1,4,0.981326178577191,4.09267569316192e-07,5.64205873498605,0.866630918207986,-0.20688362742394,0.277517761117056,0.189900719709634,2,1,0.574967530172942,0.765352345072763,1.83217681977352,0.0786240759785899,0.202356738270015,-0.628136370197761,1.18798875516844,0.420381980973861
"53",4,1,4,0.997360318746322,7.09532897186081e-09,5.85910704573922,1.36912689005363,0.117763974669323,0.267109915574061,0.583988082192195,4,1,0.383534909128429,0.895108974630469,2.7918767303756,0.232510251591435,0.379287277537134,-0.258744009682946,0.762115812754512,0.573360891110076
"54",4,1,4,0.966687863646596,1.68478643669226e-06,5.27537760186384,2.19625668500489,-0.105939133490726,0.363778800798436,0.131637836414036,1,4,0.48262133707472,0.813462568262118,1.94024129284023,0.0985321311574539,0.16723107961839,-0.394943253132288,0.358082381173045,0.398528259451236
"55",4,1,4,0.988027770635001,1.45228528911246e-07,5.68510719982189,0.000436323052478322,0.260745276349914,0.521668811676269,0.140668607814623,4,1,0.455953275254234,0.920215130866127,3.14686875296128,0.512146049406142,1.09711426559568,0.0255282572157773,0.364109269108214,0.582274803061351
"56",4,1,4,0.990536684687663,9.49826441263567e-08,6.08395061658903,0.762525798908759,-0.304906510784976,0.35320146947762,0.540883707226685,2,4,0.203794115273765,0.882974609406056,3.26795102655193,-0.126755572303842,0.400111677581322,-0.435387819375662,0.564706548269139,0.628196845650835
"57",4,1,4,0.992197181679203,8.28128845246913e-08,5.60449372810908,-1.02294901656102,0.159967683760835,0.406023486917469,0.254497537430891,4,1,0.354619782127604,0.93006215635292,3.78640972860576,0.401555212791374,0.507499886568016,-0.174622885787681,0.236878478969762,0.67642735905238
"58",4,1,4,0.63797265433837,0.000236665924144412,0.67642993915048,-2.61652646501712,-0.545377889456119,0.482200301753167,0.185417387763399,2,4,0.718385007587478,0.350933400605449,0.340238881136077,-0.452007980981491,0.366912464474449,-0.629111598872959,0.65141402368578,0.0616548940464178
"59",4,1,4,0.702848195361927,0.000144384205606758,-0.318790904354749,-3.01378644647773,-0.371229106268383,0.463463661388653,0.0306199560245651,1,2,0.927474298033114,0.487570621468926,0.400157601583197,-0.31221691411353,0.381055965437767,-0.617629679652218,0.850097186587459,-0.0384180790960452
"60",4,1,4,0.755483259175202,3.99574790742678e-05,3.67187128584377,0.457306839974701,-0.289319838913731,0.393090441348726,0.55502338894852,3,1,0.829135064802266,0.40735294117647,0.495508536868545,-0.12844702467344,0.773009451867518,-0.315217391304348,0.683601134215501,0.252173913043478
"61",4,1,4,0.715460889336128,8.55030324533779e-05,2.50896681827295,2.28397967769516,-0.203663789288075,0.514950772477785,0.179286356391688,2,3,0.927429717568729,0.494801084990958,0.482448472966605,-0.191989828353465,0.227139637513346,-0.518028718566654,0.40232531604993,-0.0280289330922243
"62",4,1,4,0.87966552017347,1.13433891097664e-05,4.95067657303755,-1.61343838956896,-0.288967136761313,0.321503322411785,0.134962013196203,1,4,0.740880639602041,0.759564643799472,2.52834595014654,-0.232073736660893,0.139175618046425,-0.486638878148606,0.325681506482097,0.531002638522427
"63",4,1,4,0.750875764165584,4.98668339209781e-05,2.92481813512453,-0.286310268082704,-0.129463288369451,0.488728290505976,0.229625988290156,1,3,0.906618194684884,0.561190119760479,0.421142110271721,-0.0430349231170185,0.327452264784767,-0.326117514759629,0.391023801381083,0.0672405189620759
"64",4,1,4,0.973865267347441,5.0555124530654e-07,5.54439598493243,2.07621413640765,-0.227155616888497,0.399365781047984,0.123743719581493,4,2,0.336672641634983,0.873905401642768,2.7370152274389,-0.152014652014652,0.202904238618524,-0.497326646426462,0.497637521077031,0.559226646248086
"65",4,1,4,0.979419047275984,6.020242819436e-07,4.47743929683313,3.46070143207989,0.0833236586297584,0.365481500344234,0.265959662829971,4,1,0.460037513843877,0.900809900962192,2.97576030431743,0.218478608709195,0.237429522968052,-0.277344578934886,0.350691534472612,0.602888847393147
"66",4,1,4,0.905422395052439,1.00671524623335e-05,4.60332124392765,1.89762954846004,-0.330619688911045,0.497900605724707,0.202762888571688,1,3,0.69649122544308,0.808899788779325,2.02773901383528,-0.209786233301085,0.203941603297177,-0.492625899280576,0.458386664768904,0.4892973994631
"67",4,1,4,0.887782283755493,8.6844462994312e-06,1.53421561934397,-1.18223231248136,-0.217939174869882,0.382884374149117,0.442261703301829,2,4,0.812569041327207,0.694456461619596,0.877688435081237,-0.0370524363265121,0.274564020141119,-0.450710703520599,0.641853727282275,-0.00996394132855409
"68",4,1,4,0.920374474088592,6.44481373917934e-06,0.0531932843817553,-1.09220162347947,-0.256521954234701,0.25857171979551,0.313489887299081,2,1,0.695589848091967,0.806876292074865,1.71163331764607,-0.0128607695272333,0.185602674110989,-0.42832487604532,0.422757924112905,0.306104216637119
"69",4,1,4,0.93784318758325,3.79236785319829e-06,0.318292954595464,-3.29115194805217,-0.00262731106833666,0.214177726049058,0.363181296271845,4,1,0.668374296220572,0.8352683630759,1.75731232160506,0.0692130173627168,0.264458565019061,-0.397099522537379,0.615497133165895,0.360018283745599
"70",4,1,4,0.973236685307205,6.7765963420466e-07,5.84000804236279,-0.0803521732523711,0.0480383952217119,0.776066222736853,0.738955916035573,1,4,0.215509092950056,0.850725449759501,2.68945622199095,0.0429191327693025,1.17222612042512,-0.106561072617392,1.31788508062202,0.602175414568489
"71",4,1,4,0.987133532118759,1.78268159907823e-07,5.74944847676245,-0.681422448405642,-0.0622969398452844,0.363058486954082,0.608533123141607,2,4,0.452969623830661,0.880146904621486,2.41865688269688,0.0859463541652375,0.491959013942663,-0.246014354674132,0.636675788809137,0.514401225208124
"72",4,1,4,0.984657643230046,2.71779555694806e-07,5.37569141643646,-1.12497324010211,-0.0928654281505493,0.121663281885762,0.471311586393492,3,1,0.301895462389606,0.886963489345759,2.27821031874037,0.0360088650978084,0.345601178811459,-0.420054126310071,0.490167876825333,0.487813088940778
"73",4,1,4,0.965868039002456,8.53026116868257e-07,0.00790107289761619,-0.984776138749706,-0.160053422395573,0.247049350294901,0.572100070428769,3,1,0.497233537271525,0.820744193876085,1.99054198443362,0.0502082166739129,0.266929999542551,-0.531735790674213,0.702440545301285,0.331368440667968
"74",4,1,4,0.958723699683907,1.79647423471423e-06,5.43914539173512,2.48999613701436,-0.462780022595513,0.341518001482756,0.333384619527463,1,4,0.324222136232965,0.841421988607419,2.64507455690328,-0.459528160824057,0.254413021058281,-0.674463937621832,0.552364877702161,0.5399243140965
"75",4,1,4,0.81515970457755,6.26609032624869e-05,2.54815802297372,2.95916195573356,-0.221866970031273,0.286312898076544,0.162805927650862,4,3,0.847193037971435,0.651623376623377,0.693189138603099,-0.131213473938453,0.160737500502152,-0.488957985742454,0.383225413277406,0.132467532467532
"76",4,1,4,0.985913935291089,1.92466180315268e-07,5.84190244242179,1.28341780411424,-0.488877274917554,0.381647802513549,0.300060098513027,2,1,0.201991520756047,0.894559480085333,3.30576859412756,-0.438104187997825,0.357004482199666,-0.718512256973795,0.809456165786226,0.66700169346148
"77",4,1,4,0.808751888379284,6.08165704975025e-05,3.82933744022399,0.173319064444894,-0.195281616577557,0.301167184948054,0.174326637600406,1,4,0.86021871761345,0.621364115399815,0.658317086988243,-0.144107204099336,0.143907295275315,-0.491539771004827,0.446786527022244,-0.0325253589777368
"78",4,1,4,0.981922214994093,3.05199040235765e-07,5.93898269521039,0.945420318399951,-0.190439722389456,0.38710444629973,0.51386636312847,1,3,0.342325789096819,0.889030855982082,3.01637525675542,-0.0866600833514481,0.359922070461267,-0.354339829518213,0.466809273701243,0.582889901134611
"79",4,1,4,0.910746580320222,9.85833938374987e-06,4.16521751902093,1.06774373485228,-0.350935802829802,0.355584058816799,0.165610192034404,3,4,0.763975815908784,0.666119239536928,0.932399851582597,-0.131991942284269,0.0695673585754695,-0.63466310590126,0.495400643418819,0.205522197555513
"80",4,1,4,0.9915899905716,5.82349994168391e-08,5.98761956392286,0.527951232239357,-0.268938367605001,0.351910070832331,0.358275445895954,2,3,0.46753591929918,0.930014575271306,4.4023461798032,-0.161307289581073,0.103522123949704,-0.577398290798734,0.456530031272977,0.761041617160485
"81",4,1,4,0.947059695558888,4.24344218123873e-06,4.63370667592388,-1.45323267315907,-0.418550042842119,0.478118230623603,0.126768332618038,1,3,0.536357577582912,0.888802733214498,3.56830906860539,-0.243876191567421,0.128595786628349,-0.559870197196357,0.391163163923265,0.687534165181224
"82",4,1,4,0.958297357777267,2.15196204736729e-06,5.33429505302039,1.5593648306176,-0.165023023774456,0.281638265207098,0.388551335370737,3,4,0.559675115219484,0.827212494339378,1.93037940040442,-0.134683173509881,0.281412671575818,-0.446678839389572,0.471836345234396,0.471847123685478
"83",4,1,4,0.973092704725405,5.73689582188286e-07,3.54531135089614,3.3106690096331,-0.179876274644703,0.335904973616913,0.140121733384475,2,4,0.393973586061164,0.871047540077391,1.87443840708367,0.117454675947774,0.125430400145641,-0.448180832185919,0.455909551052961,0.368276672194583
"84",4,1,4,0.977267617618685,7.45700415156187e-07,5.65823655001865,2.08529542397672,-0.390562741444324,0.562232893663593,0.107515525369329,2,3,0.315686460042199,0.852619090211674,2.71990317008097,-0.273479258290279,0.203039331019152,-0.592273234735486,0.533765648768658,0.541230481314697
"85",4,1,4,0.983303950136231,4.84366268106421e-07,4.6492360509587,2.1856299079585,-0.12675245933414,0.25865001434125,0.285000713636512,4,1,0.353326537194733,0.851978986257747,1.90013714191719,0.0486636783710947,0.201792302421502,-0.526964934201008,0.735157508909996,0.433603849175898
"86",4,1,4,0.967235810487045,2.01013982453295e-06,5.17696662996568,1.26668723356733,-0.15086716389338,0.298019445697289,0.617445210796731,2,4,0.588384849486888,0.829296644230845,1.4964044951738,0.020535387271151,0.457857725686457,-0.310742024952404,0.499888010962796,0.352831503512786
"87",4,1,4,0.97694340180625,2.59313658070139e-06,3.73051982426405,3.33306306016447,-0.196071889730115,0.144206401589482,0.50637115919912,2,4,0.579800546703183,0.814426625643517,1.29496189297102,0.0987276584614128,0.159908912179176,-0.383116760412992,0.403016799136475,0.232348905298334
"88",4,1,4,0.992568679614814,6.90435968165486e-08,5.50389624669233,2.04368564899757,0.0444332441782901,0.4490706975151,0.348150787202254,2,1,0.411340410998155,0.85695618718841,2.22136653268692,0.198307075168856,0.281260712199046,-0.445119760009253,0.731353893689976,0.477661648479951
"89",4,1,4,0.964550648345561,1.83154359561128e-06,2.03074212671066,3.93877185071097,-0.0374813575632774,0.23944152577195,0.274282106949682,4,1,0.621496841695986,0.774373742852673,1.13701741703392,0.0683138141948386,0.304137000704775,-0.577427161001452,1.50024497254199,0.171108950211507
"90",4,1,4,0.864776768153144,2.53591057882294e-05,4.48192165200117,-0.0275901334977816,-0.285371130484508,0.370417101289458,0.362153090817237,2,4,0.820870234477166,0.690807962529274,1.20670782280932,-0.190463444638981,0.208085257028028,-0.515178832086152,0.461428496112175,0.390866510538642
"91",4,1,4,0.918865878704704,7.419147662295e-06,2.40902303849618,0.798143263284629,-0.363384177826725,0.615390258561727,0.0893906247296685,1,2,0.808747917599783,0.751308434959349,1.65000815693729,-0.176758858701898,0.214167821942006,-0.586283707306022,0.670343610160144,0.2196222899729
"92",4,1,4,0.957534840554614,4.26408271043159e-06,5.27289911324197,1.18370838375796,-0.129196580914831,0.397850150829703,0.20940599698622,4,3,0.494129249867699,0.879817721366939,2.80132646256895,-0.0608034744842562,0.13695046572849,-0.45852534562212,0.306563103909618,0.565836519789393
"93",4,1,4,0.934466377116694,6.10073741526829e-06,5.21089445472648,-0.129466625227702,-0.206749827631884,0.392888826528796,0.299909003157728,3,1,0.663581074044499,0.743196944486462,1.40767351366954,-0.0832216036056509,0.200035817117369,-0.445669882922853,0.423946176889791,0.380139162002723
"94",4,1,4,0.963232598806232,1.35203623275691e-06,5.52837817873844,-1.15439208697272,-0.42445189018104,0.702062159066356,0.226794001156938,2,3,0.34057889735912,0.862397564273512,2.30149433300423,-0.325044683006796,0.272395134927897,-0.606374218388938,0.719729984356428,0.515319018304271
"95",4,1,4,0.963523335971065,1.22353665948903e-06,5.18846352214521,1.84123756290289,-0.365478560931075,0.924755899322295,0.232398322638965,2,4,0.411603785725112,0.827159828025526,1.79282499088662,-0.180035393463751,0.444984144174084,-0.417935569204941,0.637583084637303,0.451962022303566
"96",4,1,4,0.987784626044247,1.21711393090514e-07,6.00427182013171,-0.647634894608792,-0.233287921150671,0.653331944190234,0.304551835892238,4,2,0.389431219030119,0.879940248774594,3.14384428298293,-0.0784973573934765,0.353932413854985,-0.378568097280956,0.466009170838489,0.62043034416558
"97",4,1,4,0.994022014479644,3.29300651878245e-08,5.9871426043134,0.686145625876097,-0.270303055826178,0.372734354456889,0.201764932719115,4,1,0.375218232362143,0.887706827264292,3.05127215038355,0.0449353882298751,0.170963600301244,-0.378233844775451,0.276033232093738,0.608557761131546
"98",4,1,4,0.662502223842531,0.0001027137544222,-1.54020079866699,0.148445046041839,-0.444119554064202,0.3951209449332,0.302831570206743,2,4,0.968501070714538,0.359204568089702,0.236134704762574,-0.338471321575578,0.297519933806031,-0.602202285778258,0.596901933625304,-0.0665682112401448
