"Level","Description","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40"
4,"ACT-Male-Remanded",64.9350000325,64.9999999999957,66,63,63,60,65,52,58,59,59,62,68,73,79,83,98,102,64,56,66,80,81,71,73,85,87,70,74,94,92,91,86,77,75,89,75,77,92,82
4,"ACT-Male-Sentenced",105.897410307705,109.410256410267,110.410256410256,121.410256410256,132.410256410256,120.410256410256,113.410256410256,103.410256410256,112.410256410256,107.410256410256,96.4102564102564,96.4102564102564,98.4102564102564,97.4102564102564,87.4102564102564,68.4102564102564,64.4102564102564,48.4102564102564,91.4102564102564,95.4102564102564,100.410256410256,104.410256410256,119.410256410256,132.410256410256,136.410256410256,136.410256410256,140.410256410256,160.410256410256,157.410256410256,164.410256410256,175.410256410256,171.410256410256,174.410256410256,156.410256410256,175.410256410256,211.410256410256,245.410256410256,242.410256410256,225.410256410256,232.410256410256
4,"NSW-Female-Remanded",181.818000091,181.999999999961,191,186,172,191,194,202,218,217,209,211,199,199,208,201,208,234,236,222,207,217,217,193,193,192,201,201,193,208,204,216,214,231,227,232,239,262,267,221
4,"NSW-Female-Sentenced",475.541363940876,469.319229877965,462.384076451169,444.484133270214,459.974756800004,453.718006676057,456.796337049831,488.78307432639,474.286553094662,468.535498253422,493.883264833038,469.526942339201,464.814620788868,456.952911632177,479.021844139465,508.019843757813,509.05857704872,519.76002416767,534.432646131189,542.082284593236,548.206032996732,540.304140538977,554.925149622519,553.494691223512,532.554772919039,507.891554470518,490.428053735303,486.980279551553,447.35362598925,441.409256609626,443.217972125286,434.911409711385,438.486839702388,451.354822975314,468.324969908445,461.472331450887,464.959380066073,482.744649679912,492.84312660964,498.328680137006
4,"NSW-Male-Remanded",1970.05170252167,1973.07240500696,1842.22710567643,1858.2348063585,2042.56419117242,2018.44947569438,1936.800185337,2031.9606179476,2098.2547419212,2146.85465751115,2148.14007170859,2185.92138403076,2322.40970225081,2295.27730363092,2319.8407854854,2368.48737665813,2410.78901463556,2526.7149670151,2374.16606206423,2513.28394656182,2478.72286632702,2606.49774442752,2539.50399186261,2361.75375122413,2586.40850075958,2636.47881800112,2517.41530602534,2469.31090524944,2694.75687733883,2611.6063057171,2527.81472298048,2470.50349695443,2641.52754812806,2543.17392896633,2595.94066108785,2613.56290164206,2766.42054493548,2904.92371139185,2741.61652114503,2623.43378725903
4,"NSW-Male-Sentenced",6389.60400391258,6403.2897963162,6478.52244933596,6536.35510184167,6501.13975894464,6525.47934589575,6623.06046738011,6554.76032705229,6657.15376167028,6707.16334125575,6751.17072426849,6784.4623832972,6623.28207944324,6647.4539019981,6696.5896027838,6850.00738301274,6868.16224296939,6896.4539019981,7227.47196288268,7135.03392519643,7181.45280371173,7128.65226673664,7093.13679907207,7108.37647201978,6953.36579414794,6785.32558422514,6762.57264018559,6682.21313076402,6527.05717252101,6554.98303740179,6604.06785039285,6587.78577094961,6526.69137837308,6577.76142533866,6635.5896027838,6738.19616816581,6914.31600463967,6981.88126181251,7254.14637865754,7325.79644882145
4,"NT-Female-Remanded",12.9877955720243,13.4236944411695,12.185132902811,10.7534923065592,11.155381142213,12.3919340384091,13.5044950318523,12.9939923921811,10.6640613017512,11.6347957606465,12.6207890614816,11.5283575500087,10.4841231296184,11.5486824135378,11.5367142141122,14.6595792235252,15.6326500686605,16.0983305387397,16.8426223638244,13.5487918330246,13.5367665782492,15.0953079798613,14.2768795616545,14.4066380937845,12.383007958535,14.5431561410894,18.184094222895,18.8836661099839,20.7827550608246,20.6487338686577,25.7989166367019,28.7850608851256,26.5641089587805,29.6726894679967,28.5531958074441,30.624602582404,34.2230718752088,42.2023689749567,40.2852513154747,42.4963729497913
4,"NT-Female-Sentenced",11.9895347874123,14.0426192392349,17.4666008681547,19.1720043735177,18.2456534971961,18.7824780590353,20.8561271827137,23.8561271827137,24.1720043735177,27.0034254300706,30.2456534971961,30.7824780590353,31.7824780590353,32.2456534971961,32.2456534971961,32.7824780590353,33.7824780590353,33.7088289353569,35.392951744553,37.2456534971961,36.7088289353569,36.7824780590353,38.8561271827137,39.7088289353569,39.2456534971961,39.2456534971961,40.8561271827137,42.7824780590353,42.1720043735177,43.9297763063922,53.2243728011058,57.0983552498393,61.6875482392666,65.0983552498393,69.6875482392666,75.2456534971961,75.2456534971961,76.3193026208746,77.2456534971961,73.4878815643217
4,"NT-Male-Remanded",146.859974428987,153.97435897441,146.97435897435,129.97435897435,131.97435897435,147.97435897435,146.97435897435,164.97435897435,181.97435897435,164.97435897435,181.97435897435,155.97435897435,165.97435897435,205.97435897435,193.97435897435,205.97435897435,219.97435897435,271.97435897435,261.97435897435,237.97435897435,232.97435897435,250.97435897435,232.97435897435,238.97435897435,251.97435897435,274.97435897435,300.97435897435,276.97435897435,260.97435897435,304.97435897435,308.97435897435,308.97435897435,288.97435897435,341.97435897435,322.97435897435,346.97435897435,398.97435897435,453.97435897435,434.97435897435,388.97435897435
4,"NT-Male-Sentenced",612.39782081391,623.820512820409,664.820512820539,659.820512820539,619.820512820539,646.820512820539,653.820512820539,592.820512820539,616.820512820539,645.820512820539,695.820512820539,680.820512820539,653.820512820539,670.820512820539,689.820512820539,709.820512820539,723.820512820539,797.820512820539,788.820512820539,773.820512820539,805.820512820539,814.820512820539,847.820512820539,825.820512820539,858.820512820539,865.820512820539,905.820512820539,944.820512820539,978.820512820539,1024.82051282054,1045.82051282054,1035.82051282054,1084.82051282054,1116.82051282054,1113.82051282054,991.820512820539,1030.82051282054,976.820512820539,1003.82051282054,1034.82051282054
4,"QLD-Female-Remanded",80.9210513215256,83.0512820512909,83.0512820512821,78.051282051282,83.051282051282,82.0512820512821,84.0512820512821,91.051282051282,97.051282051282,110.051282051282,110.051282051282,107.051282051282,98.051282051282,103.051282051282,105.051282051282,111.051282051282,92.051282051282,87.051282051282,91.051282051282,88.051282051282,86.051282051282,98.051282051282,105.051282051282,94.051282051282,85.051282051282,80.051282051282,78.051282051282,95.051282051282,90.051282051282,96.051282051282,103.051282051282,107.051282051282,106.051282051282,120.051282051282,135.051282051282,135.051282051282,151.051282051282,163.051282051282,165.051282051282,165.051282051282
4,"QLD-Female-Sentenced",272.733276231133,279.107684293312,284.134987580216,292.493430505457,297.889718172947,295.531275247662,301.738699912681,316.606604023517,326.380256987396,322.418101729601,332.34241224519,319.47486884291,314.116065209069,315.531275247662,312.399179358499,324.719777541578,350.700855170475,351.059658804316,350.248161098232,342.437024100704,341.248161098232,339.040736433214,345.606604023517,351.021814062111,340.059658804316,332.399179358499,346.587681652415,347.550197618765,378.757261575228,369.512713585115,361.851873430742,375.493430505457,379.021814062111,389.22923872713,412.455585763251,437.587681652415,464.078220466863,486.474508134354,495.512352876559,502.870795801844
4,"QLD-Male-Remanded",999.000000741785,1003.40090323109,1013.63015279309,988.284020372413,994.487414936409,1048.84749648501,1066.87237397101,1108.71631652947,1157.25880598454,1160.26235991111,1200.41486342609,1176.13473388213,1103.99644607343,1188.11696424928,1141.72342438261,1092.7483018686,1094.68433119034,1074.00355392657,1069.01066177971,1011.0355392657,1063.70565474976,1109.7127626029,1099.87237397101,1069.7127626029,1111.82972685218,1098.1382878087,1086.02487748599,1117.42197127923,1102.85105041159,1141.98933822029,1129.71631652947,1105.00710785314,1111.41130949952,1207.14184173527,1221.15250351497,1247.01066177971,1351.08497891015,1439.84394255846,1601.41486342609,1513.41486342609
4,"QLD-Male-Sentenced",3938.23797883418,3973.22343170175,4002.40531584281,4031.82019479979,3981.4236781253,4044.17109570203,4097.27554862295,4055.03084028368,4136.63227019528,4085.75014528427,4061.31315078985,3930.91684964675,3905.70660530198,3829.65548638131,3931.46197612258,4022.00675142175,4055.77927192486,4113.11228173513,4235.84032030931,4195.07209348214,4036.14445282326,4168.79536553094,4174.58345816445,4068.0472492819,4071.3851802169,3950.94223615845,3964.71541444886,4025.01509050367,4104.32590498102,4095.31772531589,4069.16717372351,4091.14812267937,4126.26699560629,4205.07068202132,4300.3977490882,4477.91662081654,4671.54808662857,4837.21528520994,4890.08895857663,5063.04695256584
4,"SA-Female-Remanded",37.962000019,37.9999999999957,39,48,44,41,37,36,41,48,52,52,54,61,59,64,57,59,57,51,50,52,54,51,50,47,37,42,51,56,59,53,51,55,66,61,55,70,67,74
4,"SA-Female-Sentenced",53.9472051546025,55.2051282051327,55.2051282051275,53.2051282051275,59.2051282051275,61.2051282051275,65.2051282051275,66.2051282051275,65.2051282051275,63.2051282051275,67.2051282051275,69.2051282051275,69.2051282051275,68.2051282051275,68.2051282051275,64.2051282051275,62.2051282051275,72.2051282051275,75.2051282051275,77.2051282051275,75.2051282051275,75.2051282051275,71.2051282051275,80.2051282051275,78.2051282051275,79.2051282051275,85.2051282051275,86.2051282051275,82.2051282051275,73.2051282051275,80.2051282051275,82.2051282051275,85.2051282051275,81.2051282051275,80.2051282051275,87.2051282051275,95.2051282051275,96.2051282051275,97.2051282051275,99.2051282051275
4,"SA-Male-Remanded",485.522972210266,488.293821810328,473.22456829338,486.148601038251,508.383674376358,482.104566403917,525.956904203947,534.051488539668,513.209748722401,573.383936680955,576.102985628936,577.892736630695,594.978713494511,597.310797303025,599.215089134525,599.023579071254,596.577773866795,600.569706275105,626.458721545816,635.986079085337,629.217820976293,633.810367069171,665.340267488428,632.303399295571,620.551193571654,651.177518111273,607.700568259105,586.008633445745,590.27407837597,598.200034407761,612.575568436787,607.400628903838,655.292850103081,680.561108632346,687.306208663135,741.027545140285,754.43524250786,768.179845270841,828.277319723959,830.3448416277
4,"SA-Male-Sentenced",973.044038111752,990.437672344937,983.054273911752,970.629371560433,967.140906526662,963.674847141826,958.087015339873,1000.16271723587,1057.25672049711,1051.97756805213,1109.54969063109,1141.38241314883,1165.23899649027,1195.55448461031,1215.08341265062,1253.76806463146,1244.69082395268,1218.9563926079,1247.01654040024,1231.60562317544,1230.24721427914,1210.55682785136,1202.38955721436,1246.05850374899,1237.29108516012,1259.440738017,1303.03624555769,1360.50667477169,1369.06134843805,1380.88384905004,1402.55663538189,1363.96252927044,1397.50559972751,1419.19654815104,1400.66551405626,1440.56650887716,1493.22927917795,1526.57608083283,1565.42365143144,1584.84848593077
4,"TAS-Female-Remanded",9.990000007471,9.63615305593276,9.01816793243126,9.44723013644397,10.276169196477,10.4877376833112,10.0526603849472,11.2440729701911,12.6603217592861,11.8681190616373,11.6092176532895,10.5366450191412,10.3771974239112,10.2652261493343,11.0774919485312,10.4604244852437,9.43264970366212,9.89816615099448,10.2254175743074,10.1584668127167,9.81439549327574,9.27551053057662,9.7876928875942,9.25673868456009,8.28947030737216,7.60948571736929,7.42846529681744,7.89521926354866,7.3323293036244,8.71865173667643,8.20820324719253,8.14636580166545,7.80588920649303,7.2695307359196,7.18947870792072,6.53919216386315,6.37904929169908,5.6724593000195,5.17573020449239,4.82653222935967
